serie_id,genero_id,esPrincipal,relevancia,fechaAsignacion
ser_2338,gen_017,True,0.84,2023-05-29
ser_2338,gen_042,False,0.48,2021-03-21
ser_2339,gen_030,True,0.76,2023-02-06
ser_2340,gen_022,True,0.9,2022-10-25
ser_2340,gen_030,False,0.48,2023-05-05
ser_2341,gen_047,True,0.86,2024-07-14
ser_2341,gen_004,False,0.83,2020-04-29
ser_2341,gen_048,False,0.64,2024-11-27
ser_2342,gen_008,True,0.76,2024-08-14
ser_2342,gen_020,False,0.53,2023-11-08
ser_2343,gen_042,True,1.0,2025-03-20
ser_2344,gen_036,True,0.6,2024-09-15
ser_2345,gen_005,True,0.66,2022-06-29
ser_2346,gen_040,True,0.32,2020-05-28
ser_2346,gen_005,False,0.85,2025-01-07
ser_2347,gen_046,True,0.37,2023-08-20
ser_2347,gen_039,False,0.83,2022-08-26
ser_2347,gen_035,False,0.67,2020-08-18
ser_2348,gen_003,True,0.5,2020-01-07
ser_2349,gen_042,True,0.85,2021-06-06
ser_2349,gen_018,False,0.52,2024-12-01
ser_2349,gen_045,False,0.46,2024-09-22
ser_2350,gen_009,True,0.63,2020-07-02
ser_2350,gen_023,False,0.98,2025-02-07
ser_2350,gen_026,False,0.79,2023-02-26
ser_2351,gen_022,True,0.31,2021-07-12
ser_2351,gen_005,False,0.55,2023-11-06
ser_2351,gen_006,False,0.78,2020-09-27
ser_2352,gen_023,True,0.67,2025-03-31
ser_2352,gen_049,False,0.39,2022-04-12
ser_2353,gen_023,True,0.51,2022-06-07
ser_2353,gen_006,False,0.42,2024-12-03
ser_2354,gen_001,True,0.3,2022-11-15
ser_2355,gen_048,True,0.98,2022-08-23
ser_2355,gen_034,False,0.75,2021-09-03
ser_2355,gen_042,False,0.82,2020-08-06
ser_2356,gen_016,True,0.93,2020-12-05
ser_2356,gen_030,False,0.41,2022-11-04
ser_2357,gen_021,True,0.85,2024-01-24
ser_2357,gen_028,False,0.78,2020-06-09
ser_2358,gen_037,True,0.55,2023-01-03
ser_2358,gen_015,False,0.69,2024-01-19
ser_2359,gen_047,True,0.95,2021-02-15
ser_2360,gen_030,True,0.59,2025-03-08
ser_2361,gen_005,True,0.99,2024-01-19
ser_2361,gen_038,False,0.33,2022-07-05
ser_2361,gen_044,False,0.97,2022-07-13
ser_2362,gen_006,True,0.37,2024-06-12
ser_2363,gen_021,True,0.78,2021-01-30
ser_2364,gen_043,True,0.9,2023-04-03
ser_2364,gen_021,False,0.45,2021-11-07
ser_2365,gen_021,True,0.99,2023-09-28
ser_2365,gen_008,False,0.35,2021-08-28
ser_2365,gen_045,False,0.7,2020-03-21
ser_2366,gen_002,True,0.95,2022-06-02
ser_2366,gen_032,False,0.91,2022-08-26
ser_2366,gen_017,False,0.39,2023-04-18
ser_2367,gen_050,True,0.87,2025-04-01
ser_2367,gen_040,False,0.95,2023-01-03
ser_2368,gen_007,True,0.67,2022-10-30
ser_2369,gen_007,True,0.83,2024-03-12
ser_2370,gen_029,True,0.56,2024-05-01
ser_2371,gen_003,True,0.99,2023-03-29
ser_2371,gen_021,False,0.94,2024-12-31
ser_2371,gen_043,False,0.52,2023-09-10
ser_2372,gen_044,True,0.33,2020-10-22
ser_2372,gen_030,False,0.56,2023-11-18
ser_2372,gen_050,False,0.61,2022-08-17
ser_2373,gen_038,True,1.0,2022-09-06
ser_2373,gen_046,False,0.8,2020-09-25
ser_2374,gen_018,True,0.57,2020-03-02
ser_2374,gen_038,False,0.93,2025-03-10
ser_2375,gen_001,True,0.68,2022-08-19
ser_2375,gen_012,False,0.45,2024-03-21
ser_2376,gen_009,True,0.68,2022-01-08
ser_2376,gen_014,False,0.62,2020-11-15
ser_2377,gen_026,True,0.9,2024-02-24
ser_2378,gen_012,True,0.57,2025-01-10
ser_2378,gen_039,False,0.57,2023-07-15
ser_2379,gen_012,True,0.49,2022-12-08
ser_2379,gen_031,False,0.69,2020-04-30
ser_2379,gen_015,False,0.76,2021-06-27
ser_2380,gen_026,True,0.68,2024-02-21
ser_2381,gen_019,True,0.74,2023-07-14
ser_2381,gen_026,False,0.8,2023-09-15
ser_2381,gen_001,False,0.58,2022-11-02
ser_2382,gen_037,True,0.98,2023-05-31
ser_2382,gen_022,False,0.85,2021-05-04
ser_2382,gen_033,False,0.99,2020-05-24
ser_2383,gen_005,True,0.46,2024-02-11
ser_2383,gen_043,False,0.32,2021-07-23
ser_2383,gen_048,False,0.51,2020-07-13
ser_2384,gen_039,True,1.0,2021-09-05
ser_2384,gen_021,False,0.97,2022-12-25
ser_2385,gen_027,True,0.91,2024-03-12
ser_2385,gen_017,False,0.31,2021-10-01
ser_2386,gen_011,True,0.32,2024-05-07
ser_2386,gen_017,False,0.52,2024-04-17
ser_2387,gen_019,True,0.95,2020-07-06
ser_2387,gen_007,False,0.6,2023-09-13
ser_2387,gen_026,False,0.8,2024-03-18
ser_2388,gen_050,True,0.5,2020-07-14
ser_2388,gen_049,False,0.64,2020-04-18
ser_2389,gen_015,True,0.45,2023-04-15
ser_2390,gen_017,True,0.98,2024-12-12
ser_2391,gen_018,True,0.38,2024-03-13
ser_2391,gen_009,False,0.94,2022-05-21
ser_2392,gen_026,True,0.91,2024-03-30
ser_2392,gen_002,False,0.65,2023-11-21
ser_2392,gen_024,False,0.88,2024-04-20
ser_2393,gen_027,True,0.95,2024-03-21
ser_2393,gen_038,False,0.39,2023-02-19
ser_2394,gen_038,True,0.65,2022-10-22
ser_2394,gen_007,False,0.92,2022-10-25
ser_2394,gen_041,False,0.31,2024-07-17
ser_2395,gen_018,True,0.41,2020-05-07
ser_2396,gen_022,True,0.31,2024-03-26
ser_2396,gen_016,False,0.69,2023-11-19
ser_2397,gen_030,True,0.41,2024-09-05
ser_2397,gen_010,False,0.72,2024-05-05
ser_2398,gen_029,True,0.5,2021-10-07
ser_2398,gen_015,False,0.92,2022-12-05
ser_2399,gen_028,True,0.82,2024-01-03
ser_2399,gen_004,False,0.33,2022-12-19
ser_2399,gen_006,False,0.56,2023-02-11
ser_2400,gen_049,True,0.7,2023-12-28
ser_2400,gen_018,False,0.5,2022-03-07
ser_2401,gen_005,True,0.93,2024-06-01
ser_2401,gen_028,False,0.89,2020-12-11
ser_2402,gen_010,True,0.61,2024-01-13
ser_2403,gen_021,True,0.36,2020-09-08
ser_2403,gen_010,False,0.66,2022-08-21
ser_2403,gen_026,False,0.34,2023-04-13
ser_2404,gen_033,True,0.9,2023-12-31
ser_2404,gen_016,False,0.82,2022-08-29
ser_2405,gen_002,True,1.0,2024-04-29
ser_2406,gen_017,True,0.76,2021-10-07
ser_2406,gen_035,False,0.96,2022-08-05
ser_2407,gen_016,True,0.45,2023-09-25
ser_2408,gen_036,True,0.79,2023-12-14
ser_2408,gen_006,False,0.59,2021-06-03
ser_2409,gen_006,True,0.89,2021-09-13
ser_2409,gen_015,False,0.78,2021-05-10
ser_2409,gen_002,False,0.92,2024-12-04
ser_2410,gen_024,True,0.75,2022-03-11
ser_2411,gen_008,True,0.47,2024-03-10
ser_2411,gen_043,False,0.75,2023-05-18
ser_2411,gen_022,False,0.9,2021-05-05
ser_2412,gen_022,True,0.69,2020-06-13
ser_2413,gen_032,True,0.42,2021-07-31
ser_2413,gen_045,False,0.3,2025-03-04
ser_2413,gen_025,False,0.6,2020-07-08
ser_2414,gen_005,True,0.32,2023-11-06
ser_2415,gen_005,True,0.82,2024-10-21
ser_2415,gen_037,False,0.35,2022-02-08
ser_2415,gen_023,False,0.36,2023-06-08
ser_2416,gen_046,True,0.4,2023-11-26
ser_2417,gen_028,True,1.0,2022-02-27
ser_2417,gen_021,False,0.84,2021-09-04
ser_2417,gen_013,False,0.55,2023-10-04
ser_2418,gen_036,True,0.35,2022-09-09
ser_2419,gen_024,True,0.87,2021-09-08
ser_2419,gen_004,False,0.83,2021-02-19
ser_2419,gen_015,False,0.57,2020-06-02
ser_2420,gen_022,True,0.35,2020-12-06
ser_2421,gen_043,True,0.91,2025-04-15
ser_2421,gen_046,False,0.94,2023-05-19
ser_2421,gen_025,False,0.77,2020-09-24
ser_2422,gen_005,True,0.87,2020-11-23
ser_2422,gen_021,False,0.35,2020-06-14
ser_2423,gen_041,True,0.85,2021-03-10
ser_2423,gen_040,False,0.68,2021-02-27
ser_2423,gen_016,False,0.31,2023-10-30
ser_2424,gen_003,True,0.75,2024-07-30
ser_2424,gen_016,False,0.95,2022-11-01
ser_2425,gen_029,True,0.55,2022-08-02
ser_2425,gen_039,False,0.46,2024-02-29
ser_2425,gen_045,False,0.98,2022-01-22
ser_2426,gen_048,True,0.95,2025-02-20
ser_2426,gen_045,False,0.51,2020-07-29
ser_2427,gen_036,True,0.71,2021-09-22
ser_2428,gen_009,True,0.64,2024-05-01
ser_2428,gen_003,False,0.54,2021-07-12
ser_2429,gen_001,True,0.57,2023-04-11
ser_2429,gen_013,False,0.51,2020-06-12
ser_2429,gen_032,False,0.44,2021-04-29
ser_2430,gen_038,True,0.66,2024-12-18
ser_2431,gen_047,True,0.55,2024-01-02
ser_2431,gen_021,False,0.94,2024-08-12
ser_2432,gen_021,True,0.97,2023-06-27
ser_2432,gen_019,False,0.79,2024-07-15
ser_2433,gen_011,True,0.66,2024-11-10
ser_2434,gen_017,True,0.36,2021-04-26
ser_2435,gen_048,True,0.4,2024-12-09
ser_2435,gen_013,False,0.52,2024-05-04
ser_2436,gen_007,True,0.45,2021-01-23
ser_2436,gen_016,False,0.95,2021-03-13
ser_2437,gen_023,True,0.6,2024-07-10
ser_2438,gen_015,True,0.39,2023-09-05
ser_2438,gen_007,False,0.79,2022-10-05
ser_2438,gen_005,False,0.4,2021-02-27
ser_2439,gen_027,True,0.78,2020-04-20
ser_2439,gen_031,False,0.66,2024-02-29
ser_2439,gen_046,False,0.97,2025-04-19
ser_2440,gen_048,True,0.91,2024-01-27
ser_2441,gen_012,True,0.35,2020-08-28
ser_2441,gen_048,False,0.35,2022-11-23
ser_2441,gen_010,False,0.71,2025-04-18
ser_2442,gen_036,True,0.81,2022-11-05
ser_2442,gen_014,False,0.64,2023-03-13
ser_2442,gen_043,False,0.45,2021-03-24
ser_2443,gen_003,True,0.72,2024-08-12
ser_2444,gen_013,True,0.66,2023-08-22
ser_2445,gen_006,True,0.73,2025-04-12
ser_2445,gen_041,False,0.99,2022-05-15
ser_2445,gen_042,False,0.88,2020-02-13
ser_2446,gen_002,True,0.9,2024-08-11
ser_2447,gen_010,True,0.58,2025-02-26
ser_2447,gen_036,False,0.76,2022-11-03
ser_2447,gen_037,False,0.75,2023-01-22
ser_2448,gen_018,True,0.47,2024-04-14
ser_2449,gen_042,True,0.6,2023-01-15
ser_2449,gen_034,False,0.47,2025-04-14
ser_2450,gen_033,True,0.69,2022-01-12
ser_2450,gen_046,False,0.99,2022-12-10
ser_2451,gen_032,True,0.97,2023-04-29
ser_2451,gen_043,False,0.6,2020-03-15
ser_2452,gen_027,True,0.65,2020-04-15
ser_2452,gen_036,False,0.42,2021-08-04
ser_2453,gen_017,True,0.41,2021-02-12
ser_2453,gen_018,False,0.76,2025-03-29
ser_2454,gen_034,True,0.81,2021-07-10
ser_2454,gen_047,False,0.66,2020-02-27
ser_2454,gen_041,False,0.78,2025-04-22
ser_2455,gen_012,True,0.63,2024-12-08
ser_2455,gen_044,False,0.4,2020-03-23
ser_2455,gen_050,False,0.87,2025-02-01
ser_2456,gen_017,True,0.86,2025-03-16
ser_2456,gen_010,False,0.41,2025-01-10
ser_2457,gen_017,True,0.69,2020-07-04
ser_2457,gen_036,False,0.51,2022-03-03
ser_2457,gen_038,False,0.68,2023-01-31
ser_2458,gen_026,True,0.43,2023-10-10
ser_2459,gen_049,True,0.93,2022-03-13
ser_2459,gen_007,False,0.55,2022-11-09
ser_2459,gen_022,False,0.56,2023-10-18
ser_2460,gen_047,True,0.34,2021-05-19
ser_2460,gen_007,False,0.88,2023-01-08
ser_2460,gen_018,False,0.9,2024-12-22
ser_2461,gen_018,True,0.47,2022-07-20
ser_2461,gen_021,False,0.7,2024-12-14
ser_2462,gen_042,True,0.83,2025-01-31
ser_2463,gen_013,True,0.48,2023-10-29
ser_2463,gen_014,False,0.61,2022-11-03
ser_2464,gen_005,True,0.99,2024-12-13
ser_2464,gen_031,False,0.72,2022-04-15
ser_2464,gen_023,False,0.86,2023-12-12
ser_2465,gen_020,True,0.6,2022-02-03
ser_2465,gen_043,False,0.66,2021-07-03
ser_2466,gen_004,True,0.72,2025-03-11
ser_2466,gen_034,False,0.8,2022-08-21
ser_2466,gen_045,False,0.39,2022-09-16
ser_2467,gen_025,True,0.38,2021-06-09
ser_2468,gen_012,True,0.42,2021-03-14
ser_2469,gen_022,True,0.31,2025-03-02
ser_2469,gen_038,False,0.55,2021-11-16
ser_2469,gen_027,False,0.9,2020-12-21
ser_2470,gen_049,True,0.71,2024-07-01
ser_2471,gen_002,True,0.77,2021-08-14
ser_2471,gen_039,False,0.45,2020-02-08
ser_2472,gen_018,True,0.87,2021-08-12
ser_2472,gen_035,False,0.67,2023-12-10
ser_2472,gen_033,False,0.8,2022-03-19
ser_2473,gen_049,True,0.38,2021-08-05
ser_2473,gen_005,False,0.53,2024-03-11
ser_2473,gen_035,False,0.52,2022-04-04
ser_2474,gen_009,True,0.45,2022-06-07
ser_2474,gen_028,False,0.72,2023-10-23
ser_2474,gen_042,False,0.31,2020-03-15
ser_2475,gen_038,True,0.96,2021-04-24
ser_2475,gen_043,False,0.75,2020-04-06
ser_2475,gen_031,False,0.45,2021-12-28
ser_2476,gen_045,True,0.63,2021-07-17
ser_2476,gen_049,False,0.6,2024-07-15
ser_2476,gen_003,False,0.97,2021-03-16
ser_2477,gen_020,True,0.95,2023-03-06
ser_2478,gen_044,True,0.52,2021-11-21
ser_2478,gen_030,False,0.85,2020-08-13
ser_2478,gen_004,False,0.79,2023-10-08
ser_2479,gen_014,True,0.44,2025-04-18
ser_2480,gen_015,True,0.36,2024-04-19
ser_2480,gen_048,False,0.63,2020-10-01
ser_2481,gen_032,True,0.74,2022-05-15
ser_2481,gen_045,False,0.79,2020-07-16
ser_2481,gen_019,False,0.65,2022-11-03
ser_2482,gen_016,True,0.48,2024-04-12
ser_2482,gen_048,False,0.4,2025-01-05
ser_2483,gen_044,True,0.33,2021-11-10
ser_2484,gen_034,True,0.57,2025-01-23
ser_2484,gen_021,False,0.42,2025-02-26
ser_2484,gen_010,False,0.36,2022-06-30
ser_2485,gen_034,True,0.94,2022-08-19
ser_2485,gen_046,False,0.63,2023-11-09
ser_2485,gen_041,False,0.68,2022-05-07
ser_2486,gen_003,True,0.56,2021-08-17
ser_2487,gen_002,True,0.82,2020-06-28
ser_2488,gen_034,True,0.59,2024-11-26
ser_2489,gen_012,True,0.58,2024-03-01
ser_2489,gen_031,False,0.51,2020-06-11
ser_2489,gen_011,False,0.85,2023-01-22
ser_2490,gen_019,True,0.7,2024-07-17
ser_2491,gen_029,True,0.38,2025-02-08
ser_2491,gen_047,False,0.35,2022-10-27
ser_2491,gen_017,False,0.78,2020-09-15
ser_2492,gen_006,True,0.55,2025-01-20
ser_2492,gen_042,False,0.85,2024-12-16
ser_2493,gen_050,True,0.44,2020-08-13
ser_2494,gen_018,True,0.82,2023-02-21
ser_2494,gen_034,False,0.83,2022-08-14
ser_2494,gen_011,False,0.59,2021-03-24
ser_2495,gen_014,True,0.48,2021-04-22
ser_2495,gen_039,False,0.56,2024-02-11
ser_2496,gen_035,True,0.86,2024-07-09
ser_2497,gen_026,True,0.83,2021-10-11
ser_2497,gen_041,False,0.99,2022-08-25
ser_2497,gen_035,False,0.98,2024-09-11
ser_2498,gen_019,True,0.62,2021-09-29
ser_2498,gen_022,False,0.88,2024-06-10
ser_2499,gen_012,True,0.48,2023-10-12
ser_2499,gen_029,False,0.82,2023-05-04
ser_2500,gen_008,True,0.91,2023-08-25
ser_2501,gen_035,True,0.35,2021-05-22
ser_2501,gen_002,False,0.43,2022-06-26
ser_2501,gen_029,False,0.66,2023-11-01
ser_2502,gen_047,True,0.38,2021-12-27
ser_2503,gen_049,True,0.88,2022-06-17
ser_2503,gen_011,False,0.47,2023-10-31
ser_2504,gen_029,True,0.96,2021-07-09
ser_2504,gen_043,False,0.77,2021-05-27
ser_2504,gen_045,False,0.88,2021-11-19
ser_2505,gen_035,True,0.45,2021-07-06
ser_2505,gen_027,False,0.44,2021-05-13
ser_2505,gen_006,False,0.56,2024-03-20
ser_2506,gen_026,True,0.47,2024-12-27
ser_2507,gen_030,True,0.83,2025-04-14
ser_2507,gen_029,False,0.48,2022-10-23
ser_2507,gen_021,False,0.5,2024-09-22
ser_2508,gen_019,True,0.4,2024-07-07
ser_2509,gen_044,True,0.72,2022-09-22
ser_2510,gen_045,True,0.62,2023-12-25
ser_2510,gen_034,False,0.3,2023-10-22
ser_2510,gen_022,False,0.7,2024-01-07
ser_2511,gen_043,True,0.78,2023-03-18
ser_2511,gen_025,False,0.44,2023-04-05
ser_2512,gen_048,True,0.95,2023-10-10
ser_2512,gen_012,False,0.96,2022-03-06
ser_2512,gen_032,False,0.75,2020-03-06
ser_2513,gen_032,True,0.72,2024-01-03
ser_2513,gen_038,False,0.9,2022-09-24
ser_2513,gen_034,False,0.82,2025-03-31
ser_2514,gen_039,True,0.87,2022-10-20
ser_2514,gen_041,False,0.76,2024-02-01
ser_2514,gen_012,False,0.7,2021-04-25
ser_2515,gen_016,True,0.92,2020-08-09
ser_2515,gen_034,False,0.93,2021-01-22
ser_2515,gen_005,False,0.58,2020-09-23
ser_2516,gen_001,True,0.82,2020-06-16
ser_2516,gen_033,False,0.73,2024-06-06
ser_2517,gen_010,True,0.48,2022-03-20
ser_2517,gen_046,False,0.64,2024-11-26
ser_2517,gen_025,False,0.48,2021-10-20
ser_2518,gen_045,True,0.81,2024-09-15
ser_2518,gen_013,False,0.42,2025-03-31
ser_2519,gen_048,True,0.56,2023-08-21
ser_2519,gen_022,False,0.57,2024-02-17
ser_2519,gen_002,False,0.67,2022-12-02
ser_2520,gen_019,True,0.89,2024-08-15
ser_2520,gen_033,False,0.31,2024-08-26
ser_2520,gen_036,False,0.93,2023-03-29
ser_2521,gen_017,True,0.5,2020-01-16
ser_2521,gen_031,False,0.32,2022-12-27
ser_2522,gen_048,True,0.51,2021-03-28
ser_2522,gen_010,False,0.76,2024-11-07
ser_2522,gen_015,False,0.98,2021-08-29
ser_2523,gen_046,True,0.5,2023-10-16
ser_2524,gen_043,True,0.85,2021-05-18
ser_2524,gen_033,False,0.94,2022-08-02
ser_2524,gen_004,False,0.91,2020-12-30
ser_2525,gen_018,True,0.67,2024-11-09
ser_2525,gen_039,False,0.51,2020-03-06
ser_2525,gen_011,False,0.85,2024-06-14
ser_2526,gen_026,True,0.59,2022-10-03
ser_2526,gen_039,False,0.46,2023-11-08
ser_2526,gen_050,False,0.92,2021-04-23
ser_2527,gen_030,True,0.42,2020-11-05
ser_2527,gen_021,False,0.31,2020-10-07
ser_2527,gen_007,False,0.36,2024-10-17
ser_2528,gen_037,True,0.68,2025-03-21
ser_2528,gen_044,False,0.33,2022-02-25
ser_2529,gen_012,True,0.94,2020-11-03
ser_2530,gen_032,True,0.32,2020-12-11
ser_2530,gen_042,False,0.75,2023-11-13
ser_2531,gen_016,True,0.85,2024-02-02
ser_2532,gen_030,True,0.67,2024-12-23
ser_2533,gen_004,True,0.57,2021-09-24
ser_2534,gen_040,True,0.78,2021-07-22
ser_2535,gen_037,True,0.87,2023-02-21
ser_2536,gen_021,True,0.33,2023-07-08
ser_2536,gen_024,False,0.71,2020-12-24
ser_2537,gen_003,True,0.78,2024-02-04
ser_2538,gen_009,True,0.49,2024-05-29
ser_2538,gen_043,False,0.8,2020-09-05
ser_2538,gen_020,False,0.45,2023-07-10
ser_2539,gen_007,True,0.66,2021-10-12
ser_2539,gen_001,False,0.76,2022-09-22
ser_2540,gen_018,True,0.38,2021-01-20
ser_2541,gen_017,True,0.87,2024-12-09
ser_2541,gen_001,False,0.57,2020-07-20
ser_2542,gen_007,True,0.66,2021-01-07
ser_2542,gen_008,False,0.42,2020-08-18
ser_2543,gen_043,True,0.8,2020-12-04
ser_2544,gen_047,True,0.34,2020-02-22
ser_2544,gen_037,False,0.39,2021-01-01
ser_2544,gen_024,False,0.44,2024-02-23
ser_2545,gen_047,True,0.98,2024-07-19
ser_2546,gen_014,True,0.7,2023-07-29
ser_2547,gen_009,True,0.52,2024-12-21
ser_2547,gen_046,False,0.89,2025-01-04
ser_2547,gen_035,False,0.38,2021-01-17
ser_2548,gen_015,True,0.33,2020-10-08
ser_2548,gen_021,False,0.37,2021-07-04
ser_2549,gen_006,True,0.78,2020-06-21
ser_2549,gen_026,False,0.72,2024-09-30
ser_2549,gen_004,False,0.71,2021-04-03
ser_2550,gen_010,True,0.53,2022-09-08
ser_2550,gen_006,False,0.65,2021-08-31
ser_2550,gen_001,False,1.0,2024-06-06
ser_2551,gen_043,True,0.68,2024-06-23
ser_2552,gen_042,True,0.75,2024-09-17
ser_2552,gen_016,False,0.38,2023-08-29
ser_2553,gen_042,True,0.79,2023-07-03
ser_2553,gen_020,False,0.9,2022-08-17
ser_2553,gen_045,False,0.96,2024-06-02
ser_2554,gen_006,True,0.47,2023-09-23
ser_2554,gen_032,False,0.37,2024-07-27
ser_2554,gen_027,False,0.76,2024-10-10
ser_2555,gen_007,True,0.54,2024-06-30
ser_2556,gen_047,True,0.38,2022-06-09
ser_2557,gen_029,True,0.77,2020-08-12
ser_2557,gen_004,False,0.96,2020-01-03
ser_2557,gen_006,False,0.96,2021-09-09
ser_2558,gen_036,True,0.87,2022-04-12
ser_2558,gen_034,False,0.48,2021-12-13
ser_2558,gen_009,False,0.57,2020-10-25
ser_2559,gen_041,True,0.68,2023-07-18
ser_2559,gen_002,False,0.42,2022-10-10
ser_2559,gen_040,False,0.43,2024-04-19
ser_2560,gen_010,True,0.78,2023-02-27
ser_2560,gen_042,False,0.98,2023-06-03
ser_2561,gen_009,True,0.99,2024-02-03
ser_2561,gen_024,False,0.79,2020-04-15
ser_2562,gen_041,True,0.55,2023-11-09
ser_2562,gen_021,False,0.81,2023-06-21
ser_2562,gen_025,False,0.8,2024-12-07
ser_2563,gen_029,True,0.93,2020-10-18
ser_2563,gen_005,False,0.62,2024-07-12
ser_2564,gen_020,True,0.31,2021-04-12
ser_2564,gen_018,False,0.32,2023-03-26
ser_2564,gen_046,False,0.62,2021-10-19
ser_2565,gen_016,True,0.75,2020-12-04
ser_2566,gen_050,True,0.71,2024-07-08
ser_2566,gen_041,False,0.33,2023-09-29
ser_2567,gen_002,True,0.58,2022-05-21
ser_2568,gen_033,True,0.89,2024-08-21
ser_2568,gen_031,False,0.38,2021-01-09
ser_2568,gen_036,False,0.96,2024-08-17
ser_2569,gen_046,True,0.77,2024-12-26
ser_2570,gen_045,True,0.4,2023-12-07
ser_2571,gen_019,True,0.49,2020-10-16
ser_2571,gen_003,False,0.58,2020-07-08
ser_2572,gen_025,True,0.76,2021-10-16
ser_2572,gen_034,False,0.78,2020-07-24
ser_2573,gen_028,True,0.76,2020-12-05
ser_2573,gen_048,False,0.54,2023-01-12
ser_2574,gen_034,True,0.74,2020-02-06
ser_2574,gen_008,False,0.59,2021-08-17
ser_2575,gen_042,True,0.73,2021-01-15
ser_2575,gen_048,False,0.79,2023-01-29
ser_2576,gen_019,True,0.93,2020-03-13
ser_2577,gen_043,True,0.6,2023-06-08
ser_2577,gen_048,False,0.84,2023-10-18
ser_2578,gen_031,True,0.4,2020-09-10
ser_2579,gen_026,True,0.69,2020-07-14
ser_2580,gen_016,True,0.49,2022-01-05
ser_2580,gen_015,False,0.46,2023-01-19
ser_2581,gen_014,True,0.73,2020-10-10
ser_2581,gen_002,False,0.59,2022-07-18
ser_2582,gen_033,True,0.45,2020-04-13
ser_2582,gen_042,False,0.99,2020-12-27
ser_2582,gen_013,False,0.94,2025-04-14
ser_2583,gen_033,True,0.54,2020-11-08
ser_2584,gen_042,True,0.55,2021-06-13
ser_2585,gen_040,True,0.31,2021-01-22
ser_2585,gen_034,False,0.48,2020-04-16
ser_2586,gen_035,True,0.61,2024-02-12
ser_2586,gen_023,False,0.73,2022-01-16
ser_2587,gen_038,True,0.87,2024-03-09
ser_2588,gen_045,True,0.84,2024-04-27
ser_2588,gen_016,False,0.54,2020-03-12
ser_2589,gen_019,True,0.8,2023-10-01
ser_2589,gen_049,False,0.75,2021-09-08
ser_2590,gen_045,True,0.92,2020-10-13
ser_2590,gen_037,False,0.83,2020-02-05
ser_2590,gen_047,False,0.72,2021-07-27
ser_2591,gen_024,True,0.96,2020-06-26
ser_2591,gen_018,False,0.43,2022-12-13
ser_2592,gen_005,True,0.88,2024-07-09
ser_2593,gen_045,True,0.9,2025-03-17
ser_2593,gen_037,False,0.92,2021-08-24
ser_2594,gen_009,True,0.89,2021-04-29
ser_2594,gen_012,False,0.4,2023-07-25
ser_2595,gen_022,True,0.92,2024-11-23
ser_2595,gen_043,False,0.51,2022-06-16
ser_2595,gen_033,False,0.97,2025-01-31
ser_2596,gen_027,True,0.3,2021-07-23
ser_2596,gen_048,False,0.73,2021-10-18
ser_2596,gen_015,False,0.88,2021-11-29
ser_2597,gen_037,True,0.98,2024-11-17
ser_2598,gen_029,True,0.76,2022-02-16
ser_2598,gen_035,False,0.8,2020-05-17
ser_2599,gen_013,True,0.69,2020-12-11
ser_2599,gen_035,False,0.65,2025-02-23
ser_2600,gen_001,True,1.0,2021-11-19
ser_2601,gen_037,True,0.54,2020-12-02
ser_2601,gen_049,False,0.37,2024-11-18
ser_2601,gen_011,False,0.94,2023-04-25
ser_2602,gen_019,True,0.47,2020-08-03
ser_2602,gen_025,False,0.97,2022-06-07
ser_2602,gen_011,False,0.98,2022-02-09
ser_2603,gen_024,True,0.46,2023-07-12
ser_2603,gen_025,False,0.6,2021-03-31
ser_2604,gen_004,True,0.95,2021-08-27
ser_2605,gen_013,True,0.9,2020-03-24
ser_2605,gen_021,False,0.36,2022-03-22
ser_2605,gen_038,False,0.88,2020-01-27
ser_2606,gen_043,True,0.56,2024-03-29
ser_2606,gen_041,False,0.53,2022-04-06
ser_2607,gen_019,True,0.95,2024-01-30
ser_2607,gen_006,False,0.94,2021-03-07
ser_2607,gen_017,False,0.54,2020-10-25
ser_2608,gen_033,True,0.78,2023-06-14
ser_2608,gen_013,False,0.57,2020-10-31
ser_2608,gen_047,False,0.56,2022-08-29
ser_2609,gen_017,True,0.37,2022-03-15
ser_2609,gen_045,False,0.39,2024-08-04
ser_2610,gen_024,True,0.78,2024-03-18
ser_2610,gen_027,False,0.52,2022-08-06
ser_2611,gen_020,True,0.58,2021-05-13
ser_2611,gen_001,False,0.57,2021-11-27
ser_2612,gen_026,True,0.38,2020-04-24
ser_2612,gen_008,False,0.6,2024-08-13
ser_2612,gen_029,False,0.59,2023-03-14
ser_2613,gen_039,True,0.73,2021-01-11
ser_2613,gen_015,False,0.5,2023-04-12
ser_2614,gen_027,True,0.52,2021-02-15
ser_2614,gen_010,False,0.6,2025-02-21
ser_2614,gen_015,False,0.42,2025-02-03
ser_2615,gen_006,True,0.59,2023-12-31
ser_2615,gen_023,False,0.67,2022-10-14
ser_2616,gen_050,True,0.61,2021-08-16
ser_2616,gen_019,False,0.35,2024-02-18
ser_2616,gen_029,False,0.45,2023-12-03
ser_2617,gen_027,True,0.82,2020-04-24
ser_2618,gen_004,True,0.97,2025-04-26
ser_2619,gen_028,True,0.84,2020-04-02
ser_2619,gen_031,False,0.56,2021-08-02
ser_2619,gen_025,False,0.82,2021-11-16
ser_2620,gen_014,True,0.53,2023-01-26
ser_2621,gen_050,True,0.77,2024-07-11
ser_2621,gen_007,False,0.76,2022-01-12
ser_2621,gen_028,False,0.94,2023-06-05
ser_2622,gen_035,True,0.74,2022-03-15
