usuario_id,serie_id,fecha,porcentajeVisto,completada
usr_0674,ser_0917,2024-07-03,0.56,False
usr_0674,ser_0049,2023-11-23,0.21,False
usr_0674,ser_0215,2024-08-31,0.61,False
usr_0674,ser_2559,2024-05-06,0.7,False
usr_0674,ser_1448,2025-02-04,0.18,False
usr_0674,ser_1806,2024-03-17,0.86,False
usr_0674,ser_2865,2024-04-09,0.37,False
usr_0674,ser_2253,2023-01-17,0.9,False
usr_0674,ser_1366,2023-11-03,0.39,False
usr_0674,ser_1062,2025-03-06,0.56,False
usr_0674,ser_1470,2024-10-25,0.26,False
usr_0674,ser_1556,2023-06-25,0.31,False
usr_0674,ser_1005,2025-04-24,0.4,False
usr_0674,ser_2254,2023-12-23,0.34,False
usr_0674,ser_0596,2023-06-30,0.49,False
usr_0674,ser_1805,2023-02-17,0.91,False
usr_0674,ser_0155,2023-08-24,0.65,False
usr_0674,ser_2166,2023-10-10,0.67,False
usr_0674,ser_0460,2023-05-23,0.84,False
usr_0674,ser_2884,2024-12-21,0.42,False
usr_0674,ser_0739,2024-06-18,0.64,False
usr_0674,ser_0398,2024-10-20,0.4,False
usr_0675,ser_0012,2024-07-21,0.8,False
usr_0675,ser_0223,2025-04-06,0.32,False
usr_0675,ser_2719,2023-05-04,0.97,True
usr_0675,ser_2790,2023-12-13,0.16,False
usr_0675,ser_0137,2023-12-13,0.86,False
usr_0675,ser_2779,2025-01-28,0.65,False
usr_0676,ser_0394,2025-04-03,0.86,False
usr_0676,ser_0237,2024-01-04,0.75,False
usr_0676,ser_0155,2023-10-31,0.89,False
usr_0676,ser_2285,2023-03-21,0.35,False
usr_0676,ser_1689,2024-01-25,0.84,False
usr_0676,ser_0478,2023-11-02,0.53,False
usr_0676,ser_2160,2023-03-08,0.84,False
usr_0676,ser_0361,2024-09-17,0.97,True
usr_0676,ser_0608,2024-10-28,0.96,True
usr_0676,ser_0506,2024-03-31,0.17,False
usr_0676,ser_0624,2023-07-29,0.94,False
usr_0676,ser_2888,2023-10-02,0.23,False
usr_0676,ser_0788,2023-03-03,0.68,False
usr_0676,ser_0629,2023-11-02,0.96,True
usr_0676,ser_0533,2024-12-12,0.48,False
usr_0676,ser_0140,2024-08-08,0.81,False
usr_0676,ser_2494,2024-12-21,0.75,False
usr_0676,ser_0948,2025-01-13,0.73,False
usr_0676,ser_2709,2025-02-12,0.13,False
usr_0676,ser_2757,2023-09-28,0.6,False
usr_0676,ser_2989,2023-05-04,0.65,False
usr_0676,ser_2240,2024-10-13,0.36,False
usr_0676,ser_1187,2023-06-08,0.93,False
usr_0676,ser_1161,2024-06-08,0.15,False
usr_0676,ser_2925,2023-11-19,0.43,False
usr_0676,ser_2412,2023-06-17,0.2,False
usr_0676,ser_2933,2024-06-30,0.43,False
usr_0676,ser_2893,2024-01-25,0.75,False
usr_0676,ser_1393,2024-01-11,0.84,False
usr_0677,ser_0057,2024-06-29,0.69,False
usr_0677,ser_2063,2024-07-13,0.42,False
usr_0677,ser_0568,2025-04-24,0.23,False
usr_0677,ser_1361,2023-03-05,0.83,False
usr_0677,ser_1274,2023-09-16,0.85,False
usr_0677,ser_0248,2024-12-27,0.12,False
usr_0677,ser_0452,2023-07-02,0.24,False
usr_0677,ser_1248,2024-04-06,0.3,False
usr_0677,ser_1327,2025-02-08,0.51,False
usr_0678,ser_2504,2024-05-04,0.91,False
usr_0678,ser_1946,2023-08-31,0.81,False
usr_0678,ser_1279,2024-10-16,0.59,False
usr_0678,ser_0227,2023-04-04,0.79,False
usr_0678,ser_2718,2023-10-30,0.89,False
usr_0678,ser_0933,2024-09-16,0.89,False
usr_0678,ser_1829,2024-04-11,0.16,False
usr_0678,ser_1809,2023-08-29,0.51,False
usr_0678,ser_0725,2024-01-20,0.86,False
usr_0678,ser_0435,2023-06-17,0.45,False
usr_0678,ser_1909,2023-09-18,0.45,False
usr_0678,ser_1147,2025-04-02,0.46,False
usr_0678,ser_1808,2025-01-20,0.7,False
usr_0678,ser_0277,2023-10-23,0.17,False
usr_0678,ser_2871,2023-10-11,0.88,False
usr_0678,ser_1831,2024-04-03,0.79,False
usr_0678,ser_1872,2025-03-11,0.74,False
usr_0678,ser_0428,2023-01-04,0.25,False
usr_0679,ser_2061,2024-06-28,0.81,False
usr_0679,ser_2118,2023-08-13,0.62,False
usr_0679,ser_0358,2023-02-09,0.71,False
usr_0679,ser_2945,2024-07-11,0.67,False
usr_0679,ser_0662,2023-05-05,0.55,False
usr_0679,ser_0339,2024-10-20,0.62,False
usr_0679,ser_1613,2024-04-04,0.58,False
usr_0679,ser_1710,2023-03-11,0.14,False
usr_0679,ser_1880,2023-11-04,0.27,False
usr_0679,ser_1086,2023-06-05,0.16,False
usr_0679,ser_2567,2023-09-04,0.24,False
usr_0679,ser_1343,2024-02-03,0.56,False
usr_0679,ser_0827,2023-06-05,0.64,False
usr_0679,ser_0427,2025-03-07,0.89,False
usr_0679,ser_2708,2025-03-29,0.23,False
usr_0679,ser_0514,2024-01-08,0.33,False
usr_0679,ser_0491,2023-03-01,0.77,False
usr_0679,ser_0567,2024-07-01,0.61,False
usr_0679,ser_0734,2023-09-13,0.48,False
usr_0679,ser_0370,2025-03-29,0.92,False
usr_0679,ser_2864,2023-09-30,0.14,False
usr_0679,ser_2875,2024-03-17,0.31,False
usr_0679,ser_1943,2023-05-10,0.62,False
usr_0679,ser_0126,2025-04-08,1.0,True
usr_0679,ser_1242,2023-12-01,0.45,False
usr_0679,ser_2894,2024-05-16,0.88,False
usr_0679,ser_1950,2024-08-02,0.16,False
usr_0679,ser_2115,2024-06-03,0.36,False
usr_0679,ser_1850,2024-06-05,0.93,False
usr_0680,ser_2867,2023-09-24,0.88,False
usr_0680,ser_1097,2025-03-21,0.29,False
usr_0680,ser_2586,2023-04-03,0.67,False
usr_0680,ser_0971,2023-07-01,0.4,False
usr_0680,ser_1633,2023-08-21,0.1,False
usr_0680,ser_1602,2024-01-18,0.85,False
usr_0680,ser_2742,2024-11-08,0.71,False
usr_0680,ser_0257,2024-10-11,0.3,False
usr_0680,ser_2189,2024-04-08,0.56,False
usr_0680,ser_0605,2023-04-03,0.95,True
usr_0680,ser_0891,2024-07-12,0.16,False
usr_0680,ser_1274,2023-11-04,0.42,False
usr_0680,ser_1729,2024-02-25,0.27,False
usr_0680,ser_1368,2024-06-03,0.51,False
usr_0680,ser_2190,2025-03-28,0.46,False
usr_0680,ser_0886,2025-04-15,0.39,False
usr_0680,ser_0368,2024-08-15,0.17,False
usr_0680,ser_1743,2023-01-21,0.66,False
usr_0680,ser_2036,2024-05-31,0.69,False
usr_0680,ser_1613,2025-01-18,0.62,False
usr_0680,ser_1595,2023-09-08,0.28,False
usr_0680,ser_2490,2023-01-11,0.63,False
usr_0680,ser_2044,2023-06-20,0.95,True
usr_0681,ser_1364,2024-07-16,0.25,False
usr_0681,ser_2150,2025-04-04,0.76,False
usr_0681,ser_1439,2025-04-14,0.24,False
usr_0681,ser_0927,2024-03-17,0.21,False
usr_0681,ser_2433,2023-01-06,0.88,False
usr_0681,ser_0030,2024-11-14,0.75,False
usr_0681,ser_2972,2025-03-16,0.17,False
usr_0681,ser_1077,2024-05-14,0.25,False
usr_0681,ser_2687,2025-03-27,0.17,False
usr_0681,ser_2429,2024-06-15,0.97,True
usr_0681,ser_0824,2023-07-12,0.4,False
usr_0681,ser_0805,2025-01-22,0.36,False
usr_0681,ser_2141,2024-03-09,0.45,False
usr_0681,ser_0657,2023-11-22,0.27,False
usr_0681,ser_1612,2025-04-09,0.73,False
usr_0681,ser_2937,2024-04-11,0.34,False
usr_0681,ser_1454,2025-03-28,0.77,False
usr_0681,ser_1667,2025-03-12,0.17,False
usr_0681,ser_0443,2025-03-25,0.98,True
usr_0681,ser_2060,2023-11-13,0.25,False
usr_0681,ser_1723,2023-08-22,0.58,False
usr_0681,ser_1619,2023-03-31,0.41,False
usr_0681,ser_2648,2024-11-07,0.49,False
usr_0681,ser_0214,2023-07-09,0.54,False
usr_0681,ser_0314,2023-12-31,0.13,False
usr_0682,ser_1306,2024-08-29,0.98,True
usr_0682,ser_1424,2023-01-08,0.12,False
usr_0682,ser_2507,2024-07-17,0.24,False
usr_0682,ser_0546,2023-05-03,0.55,False
usr_0682,ser_1434,2023-10-01,0.38,False
usr_0682,ser_2505,2023-01-09,0.34,False
usr_0683,ser_0374,2024-09-27,0.85,False
usr_0683,ser_2665,2024-01-26,0.5,False
usr_0683,ser_2983,2023-10-14,0.46,False
usr_0683,ser_1475,2024-07-18,0.34,False
usr_0683,ser_2309,2025-01-19,0.43,False
usr_0683,ser_1945,2023-03-29,0.68,False
usr_0683,ser_2593,2025-02-19,0.64,False
usr_0683,ser_2991,2024-04-11,0.84,False
usr_0683,ser_0571,2024-02-25,0.84,False
usr_0683,ser_1215,2023-08-15,0.33,False
usr_0683,ser_2790,2024-06-14,0.63,False
usr_0683,ser_2697,2023-05-28,0.92,False
usr_0683,ser_1439,2023-09-21,0.24,False
usr_0683,ser_2782,2024-01-17,0.36,False
usr_0683,ser_1264,2023-05-26,0.34,False
usr_0683,ser_0361,2023-12-26,0.68,False
usr_0683,ser_0047,2024-10-29,0.24,False
usr_0683,ser_2837,2023-09-15,0.12,False
usr_0683,ser_1299,2023-08-23,0.9,False
usr_0683,ser_1707,2025-02-10,0.99,True
usr_0683,ser_1563,2023-05-18,0.55,False
usr_0683,ser_2269,2024-03-18,0.29,False
usr_0683,ser_1444,2024-04-11,0.86,False
usr_0683,ser_0338,2023-06-20,0.82,False
usr_0683,ser_1968,2023-01-16,0.27,False
usr_0683,ser_2498,2023-06-01,0.46,False
usr_0683,ser_0775,2024-04-05,0.99,True
usr_0683,ser_2761,2024-06-25,0.66,False
usr_0684,ser_1536,2024-04-27,0.58,False
usr_0684,ser_0055,2024-06-09,0.9,False
usr_0684,ser_0506,2024-09-08,0.3,False
usr_0684,ser_2355,2023-10-22,0.74,False
usr_0684,ser_0870,2024-11-23,0.1,False
usr_0684,ser_0914,2025-01-11,0.32,False
usr_0684,ser_2546,2024-09-02,0.5,False
usr_0684,ser_1942,2024-06-17,0.7,False
usr_0684,ser_2941,2023-12-19,0.27,False
usr_0684,ser_1075,2023-04-09,0.91,False
usr_0684,ser_1139,2024-10-21,0.86,False
usr_0684,ser_1200,2024-11-24,0.29,False
usr_0684,ser_2110,2025-03-28,0.31,False
usr_0684,ser_2496,2024-05-29,0.81,False
usr_0684,ser_1674,2023-06-23,0.84,False
usr_0684,ser_2725,2023-08-30,0.65,False
usr_0684,ser_2887,2025-02-11,0.75,False
usr_0684,ser_2472,2024-11-18,0.45,False
usr_0684,ser_1935,2025-04-30,0.26,False
usr_0684,ser_2648,2023-08-26,0.34,False
usr_0684,ser_1695,2024-09-05,0.75,False
usr_0684,ser_1267,2024-05-07,0.4,False
usr_0684,ser_2091,2024-04-02,0.82,False
usr_0684,ser_0166,2023-01-04,0.81,False
usr_0684,ser_1297,2023-08-10,0.98,True
usr_0684,ser_0723,2024-07-11,0.31,False
usr_0684,ser_1088,2024-11-20,0.28,False
usr_0685,ser_2412,2023-10-13,0.17,False
usr_0685,ser_2399,2025-03-17,0.51,False
usr_0685,ser_1957,2023-12-06,0.49,False
usr_0685,ser_0846,2024-04-30,0.52,False
usr_0685,ser_0298,2023-07-07,0.39,False
usr_0685,ser_2943,2023-05-02,0.16,False
usr_0685,ser_0246,2024-06-13,0.67,False
usr_0685,ser_2065,2023-06-25,0.35,False
usr_0685,ser_1085,2023-09-14,0.34,False
usr_0685,ser_0111,2023-02-26,0.83,False
usr_0685,ser_0730,2025-03-19,0.57,False
usr_0685,ser_1009,2023-06-07,0.89,False
usr_0685,ser_1393,2023-12-31,0.63,False
usr_0685,ser_0706,2024-08-31,0.89,False
usr_0685,ser_2319,2024-01-06,0.73,False
usr_0685,ser_1385,2023-01-22,0.67,False
usr_0685,ser_1650,2025-02-21,0.51,False
usr_0686,ser_0661,2023-02-12,0.91,False
usr_0686,ser_2761,2024-02-13,0.96,True
usr_0686,ser_1806,2023-10-15,0.44,False
usr_0686,ser_2196,2023-09-15,0.98,True
usr_0686,ser_1009,2023-03-03,0.74,False
usr_0686,ser_2051,2023-02-25,0.37,False
usr_0686,ser_1569,2023-10-07,0.13,False
usr_0686,ser_1074,2023-01-13,0.73,False
usr_0686,ser_2070,2023-09-13,0.3,False
usr_0686,ser_2073,2024-10-24,0.14,False
usr_0686,ser_0625,2024-01-23,0.23,False
usr_0686,ser_2560,2024-09-18,0.28,False
usr_0686,ser_0845,2023-03-06,0.98,True
usr_0686,ser_0898,2025-02-10,0.18,False
usr_0686,ser_1275,2024-09-28,0.83,False
usr_0686,ser_2216,2023-08-10,0.76,False
usr_0686,ser_0953,2023-11-26,0.24,False
usr_0686,ser_0234,2023-03-30,0.79,False
usr_0687,ser_0486,2023-08-17,0.84,False
usr_0687,ser_2782,2023-11-09,0.51,False
usr_0687,ser_1348,2025-01-19,0.75,False
usr_0687,ser_2933,2025-02-26,0.76,False
usr_0687,ser_0282,2024-02-29,0.82,False
usr_0687,ser_2844,2023-09-11,0.44,False
usr_0687,ser_2925,2024-12-25,0.59,False
usr_0687,ser_1991,2024-01-15,0.51,False
usr_0687,ser_0790,2024-11-18,0.59,False
usr_0687,ser_2675,2025-01-11,0.64,False
usr_0687,ser_1746,2024-02-15,0.41,False
usr_0687,ser_0326,2024-06-24,0.26,False
usr_0687,ser_2141,2025-04-02,0.98,True
usr_0687,ser_2189,2024-03-08,0.9,False
usr_0687,ser_2365,2025-03-11,0.19,False
usr_0687,ser_0103,2024-03-29,0.43,False
usr_0687,ser_0570,2025-01-02,0.34,False
usr_0687,ser_0590,2024-09-23,0.43,False
usr_0687,ser_2340,2023-08-23,0.97,True
usr_0687,ser_2704,2024-07-11,0.51,False
usr_0687,ser_1867,2023-02-22,0.86,False
usr_0687,ser_2247,2024-03-14,0.51,False
usr_0687,ser_2025,2023-07-14,0.67,False
usr_0687,ser_0703,2024-04-13,0.43,False
usr_0687,ser_1484,2024-01-04,0.31,False
usr_0687,ser_0410,2024-09-09,0.41,False
usr_0687,ser_0418,2024-06-03,0.11,False
usr_0688,ser_0945,2023-01-02,0.45,False
usr_0688,ser_1821,2025-02-22,0.26,False
usr_0688,ser_2883,2023-10-17,0.69,False
usr_0688,ser_0794,2024-05-15,0.35,False
usr_0688,ser_2262,2024-05-19,0.39,False
usr_0688,ser_2480,2024-07-08,0.75,False
usr_0688,ser_2309,2023-04-23,0.16,False
usr_0689,ser_0196,2024-10-28,0.53,False
usr_0689,ser_0131,2024-03-19,0.74,False
usr_0689,ser_2967,2024-05-11,0.42,False
usr_0689,ser_0706,2024-09-09,0.55,False
usr_0689,ser_1697,2024-10-17,0.52,False
usr_0689,ser_2211,2023-05-18,0.56,False
usr_0689,ser_0534,2023-09-20,0.59,False
usr_0689,ser_1701,2023-08-05,0.93,False
usr_0689,ser_0378,2024-12-31,0.14,False
usr_0689,ser_1317,2023-05-15,0.62,False
usr_0689,ser_0760,2024-09-22,0.57,False
usr_0689,ser_0328,2025-04-19,0.64,False
usr_0690,ser_1215,2023-01-04,0.68,False
usr_0690,ser_1917,2023-06-18,0.78,False
usr_0690,ser_0602,2023-06-07,0.15,False
usr_0690,ser_2497,2023-07-21,0.58,False
usr_0690,ser_0723,2023-01-13,0.98,True
usr_0691,ser_0041,2023-06-24,0.87,False
usr_0691,ser_1663,2025-04-16,0.62,False
usr_0691,ser_1465,2023-02-06,0.57,False
usr_0691,ser_1200,2024-09-11,0.62,False
usr_0691,ser_0404,2024-09-09,0.39,False
usr_0691,ser_0990,2024-06-06,0.67,False
usr_0691,ser_2531,2024-03-23,0.88,False
usr_0691,ser_1260,2025-01-30,0.4,False
usr_0691,ser_2333,2024-08-02,0.66,False
usr_0691,ser_1898,2024-09-27,0.69,False
usr_0691,ser_1836,2025-02-10,0.8,False
usr_0691,ser_1319,2023-02-04,0.15,False
usr_0691,ser_0240,2023-05-15,0.62,False
usr_0691,ser_0508,2023-01-17,0.56,False
usr_0692,ser_0880,2025-03-24,0.48,False
usr_0692,ser_1808,2024-06-13,0.57,False
usr_0692,ser_2123,2024-09-30,0.19,False
usr_0692,ser_2002,2023-09-16,0.72,False
usr_0692,ser_1435,2024-05-06,0.87,False
usr_0692,ser_2473,2024-05-04,0.62,False
usr_0692,ser_0176,2025-03-09,0.44,False
usr_0692,ser_0480,2024-11-29,0.3,False
usr_0692,ser_0873,2023-08-27,0.78,False
usr_0692,ser_2250,2025-01-26,0.44,False
usr_0692,ser_1257,2024-07-28,0.44,False
usr_0692,ser_1208,2023-10-04,0.48,False
usr_0692,ser_2280,2024-12-09,0.8,False
usr_0692,ser_1206,2023-10-26,0.48,False
usr_0692,ser_1433,2024-09-15,0.47,False
usr_0692,ser_2590,2025-01-16,0.89,False
usr_0692,ser_2860,2024-12-31,0.64,False
usr_0692,ser_2697,2023-05-24,0.94,False
usr_0692,ser_1438,2024-09-29,0.13,False
usr_0692,ser_1745,2024-01-11,0.95,True
usr_0692,ser_2465,2024-10-18,0.27,False
usr_0692,ser_1468,2023-12-27,0.25,False
usr_0692,ser_2138,2023-11-11,0.68,False
usr_0692,ser_1596,2024-10-20,0.61,False
usr_0692,ser_0174,2023-01-09,0.88,False
usr_0692,ser_1059,2024-09-10,0.36,False
usr_0692,ser_2870,2024-01-12,0.25,False
usr_0692,ser_2295,2023-09-10,0.94,False
usr_0693,ser_1002,2023-02-12,0.9,False
usr_0693,ser_1790,2023-09-19,0.25,False
usr_0693,ser_0991,2024-01-01,0.47,False
usr_0693,ser_1762,2023-09-27,0.12,False
usr_0693,ser_2674,2024-12-29,0.12,False
usr_0693,ser_1838,2023-08-12,0.36,False
usr_0694,ser_0293,2025-01-08,0.96,True
usr_0694,ser_0133,2025-01-04,0.17,False
usr_0694,ser_1953,2023-03-01,0.88,False
usr_0694,ser_0115,2024-04-12,0.49,False
usr_0694,ser_2191,2025-02-19,0.11,False
usr_0694,ser_2771,2024-08-13,0.68,False
usr_0694,ser_2492,2024-02-28,0.14,False
usr_0694,ser_0713,2023-12-18,0.37,False
usr_0694,ser_0958,2023-10-10,0.2,False
usr_0694,ser_2646,2024-11-08,0.86,False
usr_0694,ser_2066,2024-05-27,0.74,False
usr_0694,ser_2615,2025-03-02,0.47,False
usr_0695,ser_0765,2024-04-13,0.72,False
usr_0695,ser_1042,2023-04-29,0.54,False
usr_0695,ser_1158,2024-06-19,0.17,False
usr_0695,ser_1031,2025-02-13,0.21,False
usr_0695,ser_1155,2023-09-13,0.82,False
usr_0695,ser_2097,2023-01-25,0.27,False
usr_0695,ser_2368,2024-07-11,0.39,False
usr_0695,ser_1034,2025-04-06,0.65,False
usr_0695,ser_1609,2024-08-11,0.34,False
usr_0695,ser_0040,2024-09-08,0.32,False
usr_0695,ser_1657,2024-08-28,0.86,False
usr_0695,ser_1889,2023-09-14,0.27,False
usr_0695,ser_2286,2023-09-04,0.12,False
usr_0695,ser_0250,2024-07-23,0.83,False
usr_0695,ser_2975,2023-12-26,0.58,False
usr_0695,ser_2701,2024-05-14,0.31,False
usr_0695,ser_2962,2024-12-22,0.82,False
usr_0695,ser_0005,2024-10-26,0.41,False
usr_0695,ser_0843,2024-04-21,0.31,False
usr_0695,ser_1132,2023-02-28,0.64,False
usr_0696,ser_1051,2023-12-30,0.48,False
usr_0696,ser_1143,2024-03-20,0.35,False
usr_0696,ser_0449,2023-02-09,0.51,False
usr_0696,ser_1786,2024-01-23,0.49,False
usr_0696,ser_1351,2024-05-13,0.76,False
usr_0696,ser_1258,2025-02-15,0.6,False
usr_0696,ser_1125,2024-12-12,0.77,False
usr_0696,ser_1634,2024-09-06,0.58,False
usr_0696,ser_0051,2025-03-06,0.5,False
usr_0696,ser_1524,2023-11-23,0.24,False
usr_0696,ser_0468,2023-12-14,0.26,False
usr_0696,ser_1748,2025-03-20,0.4,False
usr_0696,ser_0936,2025-01-14,0.69,False
usr_0696,ser_2521,2024-06-12,0.68,False
usr_0697,ser_2890,2023-08-10,0.8,False
usr_0697,ser_0320,2024-04-13,0.51,False
usr_0697,ser_0372,2024-10-27,0.31,False
usr_0697,ser_0772,2023-01-12,0.42,False
usr_0697,ser_1996,2024-03-10,0.9,False
usr_0697,ser_2671,2023-10-25,0.52,False
usr_0697,ser_0346,2024-10-17,0.64,False
usr_0697,ser_0203,2024-08-08,0.89,False
usr_0697,ser_1457,2023-10-27,0.81,False
usr_0697,ser_1223,2023-06-20,0.42,False
usr_0697,ser_1593,2023-09-21,0.94,False
usr_0697,ser_0763,2024-06-07,0.13,False
usr_0697,ser_0758,2025-01-21,0.83,False
usr_0697,ser_0633,2023-09-18,0.38,False
usr_0697,ser_0047,2025-03-10,0.77,False
usr_0697,ser_0445,2023-03-25,0.77,False
usr_0697,ser_0845,2024-01-20,0.86,False
usr_0697,ser_0994,2025-03-11,0.38,False
usr_0697,ser_1577,2024-04-03,0.52,False
usr_0698,ser_2871,2024-07-07,0.15,False
usr_0698,ser_2980,2024-01-18,0.16,False
usr_0698,ser_0018,2023-06-27,0.3,False
usr_0698,ser_0879,2023-05-20,0.52,False
usr_0698,ser_1685,2024-02-17,0.72,False
usr_0698,ser_0238,2024-11-28,0.14,False
usr_0698,ser_1399,2024-04-15,0.49,False
usr_0698,ser_2096,2024-05-03,0.2,False
usr_0698,ser_1447,2023-10-01,0.31,False
usr_0698,ser_0656,2023-05-31,0.27,False
usr_0698,ser_0888,2024-02-09,0.89,False
usr_0698,ser_0544,2024-02-27,0.17,False
usr_0698,ser_0909,2024-02-20,0.48,False
usr_0698,ser_0474,2024-05-07,0.76,False
usr_0698,ser_2830,2024-07-16,0.55,False
usr_0698,ser_0462,2024-01-28,0.33,False
usr_0698,ser_1015,2024-12-31,0.14,False
usr_0698,ser_1230,2024-04-18,0.42,False
usr_0698,ser_0825,2023-08-29,0.38,False
usr_0698,ser_2386,2023-04-07,0.13,False
usr_0698,ser_1423,2023-02-14,0.25,False
usr_0698,ser_0027,2024-05-18,0.34,False
usr_0698,ser_1600,2024-11-16,0.61,False
usr_0698,ser_0096,2024-04-24,0.26,False
usr_0698,ser_2778,2023-06-23,0.96,True
usr_0698,ser_0968,2024-06-13,0.7,False
usr_0698,ser_2403,2023-01-14,0.14,False
usr_0698,ser_1119,2023-10-27,0.58,False
usr_0698,ser_2558,2023-09-30,0.5,False
usr_0699,ser_2666,2023-12-22,0.12,False
usr_0699,ser_0693,2024-07-21,0.86,False
usr_0699,ser_1758,2023-08-13,0.49,False
usr_0699,ser_0695,2024-03-28,0.59,False
usr_0699,ser_0860,2024-05-24,0.15,False
usr_0699,ser_1937,2025-01-12,0.25,False
usr_0699,ser_1718,2023-03-12,0.53,False
usr_0699,ser_1349,2024-04-19,0.41,False
usr_0699,ser_2477,2023-05-17,0.12,False
usr_0699,ser_1906,2023-11-28,0.51,False
usr_0699,ser_1240,2023-05-17,0.85,False
usr_0699,ser_1979,2025-03-19,0.5,False
usr_0699,ser_0213,2024-06-24,0.93,False
usr_0699,ser_1512,2024-06-10,0.4,False
usr_0699,ser_2533,2025-04-07,0.86,False
usr_0699,ser_2485,2023-05-28,0.32,False
usr_0699,ser_2515,2024-05-07,0.98,True
usr_0699,ser_1383,2024-07-24,0.94,False
usr_0699,ser_1759,2025-04-18,0.13,False
usr_0699,ser_0314,2023-03-27,0.11,False
usr_0699,ser_2064,2025-01-01,0.27,False
usr_0699,ser_1426,2024-01-31,0.76,False
usr_0699,ser_2101,2023-11-22,0.79,False
usr_0699,ser_0784,2024-08-20,0.52,False
usr_0699,ser_2657,2024-11-08,0.81,False
usr_0699,ser_0983,2024-11-07,0.18,False
usr_0699,ser_0503,2023-05-11,0.41,False
usr_0699,ser_2711,2025-03-26,0.84,False
usr_0700,ser_2708,2024-03-04,0.39,False
usr_0700,ser_0949,2024-01-06,0.22,False
usr_0700,ser_2397,2024-10-03,0.82,False
usr_0700,ser_0480,2024-07-13,0.16,False
usr_0700,ser_0510,2024-08-18,0.52,False
usr_0700,ser_2493,2024-06-05,0.73,False
usr_0700,ser_1333,2024-03-07,0.7,False
usr_0700,ser_2269,2023-11-06,0.88,False
usr_0700,ser_1425,2023-06-03,0.8,False
usr_0700,ser_0833,2024-06-25,0.92,False
usr_0700,ser_2157,2025-03-03,0.57,False
usr_0700,ser_0960,2024-10-15,0.49,False
usr_0700,ser_0534,2023-06-02,0.57,False
usr_0700,ser_2747,2023-09-04,0.77,False
usr_0700,ser_1537,2024-10-17,0.26,False
usr_0701,ser_1818,2024-08-20,0.94,False
usr_0701,ser_2320,2024-10-24,0.64,False
usr_0701,ser_0981,2024-11-05,0.54,False
usr_0701,ser_0729,2024-07-06,0.49,False
usr_0701,ser_2246,2024-07-17,0.62,False
usr_0701,ser_0781,2024-10-15,0.41,False
usr_0701,ser_1976,2024-01-30,0.46,False
usr_0701,ser_2643,2025-02-13,0.29,False
usr_0701,ser_1061,2024-11-25,0.73,False
usr_0701,ser_2300,2023-09-25,0.42,False
usr_0701,ser_1013,2025-01-31,0.85,False
usr_0701,ser_0352,2024-03-06,0.98,True
usr_0701,ser_2061,2023-12-02,0.2,False
usr_0701,ser_2796,2025-01-25,0.67,False
usr_0701,ser_0986,2023-12-14,0.12,False
usr_0701,ser_1484,2024-09-05,0.23,False
usr_0701,ser_1862,2023-12-26,0.55,False
usr_0701,ser_0654,2024-06-10,0.36,False
usr_0701,ser_1581,2024-02-02,0.34,False
usr_0701,ser_0515,2024-11-05,0.69,False
usr_0701,ser_2282,2025-04-06,0.64,False
usr_0702,ser_0772,2023-06-16,0.7,False
usr_0702,ser_0493,2023-05-18,0.19,False
usr_0702,ser_1226,2023-02-27,0.27,False
usr_0702,ser_2265,2024-04-10,0.4,False
usr_0702,ser_2910,2025-01-15,0.51,False
usr_0702,ser_1404,2024-03-29,0.49,False
usr_0702,ser_1277,2024-10-09,0.95,True
usr_0702,ser_2175,2023-03-21,0.38,False
usr_0702,ser_0030,2024-03-09,0.32,False
usr_0702,ser_2777,2024-08-08,0.69,False
usr_0702,ser_1046,2023-10-02,0.71,False
usr_0702,ser_2030,2023-10-01,0.19,False
usr_0702,ser_2499,2024-10-11,0.15,False
usr_0702,ser_2690,2024-08-23,0.97,True
usr_0702,ser_1726,2023-01-03,0.49,False
usr_0702,ser_2261,2024-12-09,0.17,False
usr_0702,ser_2043,2025-01-14,0.72,False
usr_0702,ser_1536,2024-02-20,0.34,False
usr_0702,ser_1206,2024-04-14,0.56,False
usr_0702,ser_1229,2023-12-06,0.33,False
usr_0702,ser_2841,2025-04-11,0.68,False
usr_0702,ser_2612,2024-03-22,0.86,False
usr_0702,ser_2852,2023-12-22,0.27,False
usr_0703,ser_2839,2024-04-12,0.58,False
usr_0703,ser_2446,2024-12-08,0.93,False
usr_0703,ser_1213,2024-07-01,0.17,False
usr_0703,ser_1921,2024-12-24,0.23,False
usr_0703,ser_1256,2024-09-15,0.36,False
usr_0703,ser_2161,2024-11-13,0.38,False
usr_0704,ser_2697,2024-08-03,0.16,False
usr_0704,ser_2300,2025-03-03,0.46,False
usr_0704,ser_0451,2024-07-04,0.3,False
usr_0704,ser_0425,2024-10-10,0.57,False
usr_0704,ser_1642,2024-05-11,0.23,False
usr_0704,ser_2999,2023-06-29,0.87,False
usr_0704,ser_2375,2023-07-19,0.5,False
usr_0704,ser_2958,2023-09-04,0.23,False
usr_0704,ser_1006,2023-05-11,0.78,False
usr_0704,ser_0207,2023-11-17,0.74,False
usr_0704,ser_1629,2024-07-22,0.35,False
usr_0704,ser_0677,2023-08-08,0.48,False
usr_0704,ser_2795,2024-05-11,0.39,False
usr_0704,ser_1404,2024-03-11,0.33,False
usr_0704,ser_1794,2023-10-19,0.24,False
