estudio_id,serie_id,anio,presupuesto,distribucion
est_021,ser_1865,2023,139.52,Global
est_008,ser_1866,1999,134.41,Streaming exclusivo
est_028,ser_1867,1999,195.44,Nacional
est_006,ser_1868,1996,184.53,Streaming exclusivo
est_027,ser_1869,2010,16.28,Streaming exclusivo
est_037,ser_1870,2009,175.28,Streaming exclusivo
est_002,ser_1871,1995,25.03,Regional
est_011,ser_1872,2021,121.79,Streaming exclusivo
est_009,ser_1873,2021,117.72,Global
est_017,ser_1874,2005,190.23,Global
est_003,ser_1875,2003,64.98,Streaming exclusivo
est_009,ser_1876,2006,70.58,Regional
est_038,ser_1877,2008,7.84,Streaming exclusivo
est_036,ser_1878,1996,10.82,Regional
est_033,ser_1879,2003,103.0,Global
est_007,ser_1880,2019,52.05,Global
est_038,ser_1881,1991,119.17,Global
est_009,ser_1882,1990,135.0,Regional
est_001,ser_1883,1999,46.73,Regional
est_020,ser_1884,1998,67.86,Regional
est_036,ser_1885,2002,10.84,Global
est_007,ser_1886,1995,67.82,Regional
est_022,ser_1887,2023,127.91,Regional
est_040,ser_1888,1992,11.38,Nacional
est_017,ser_1889,2008,99.08,Regional
est_031,ser_1890,2006,92.4,Regional
est_026,ser_1891,2001,45.76,Streaming exclusivo
est_010,ser_1892,2004,29.01,Regional
est_021,ser_1893,2018,155.18,Global
est_030,ser_1894,2009,91.68,Nacional
est_003,ser_1895,1999,193.85,Nacional
est_005,ser_1896,2016,194.07,Regional
est_013,ser_1897,2010,24.63,Regional
est_007,ser_1898,1993,28.7,Nacional
est_016,ser_1899,2015,23.72,Nacional
est_035,ser_1900,2022,127.62,Streaming exclusivo
est_019,ser_1901,2011,171.51,Nacional
est_033,ser_1902,2014,198.08,Regional
est_021,ser_1903,2008,157.45,Regional
est_015,ser_1904,2007,131.56,Global
est_028,ser_1905,1995,40.03,Streaming exclusivo
est_032,ser_1906,2009,49.34,Global
est_036,ser_1907,1990,3.79,Nacional
est_013,ser_1908,2022,190.63,Nacional
est_035,ser_1909,2004,18.21,Nacional
est_033,ser_1910,2001,137.09,Regional
est_002,ser_1911,2014,168.37,Nacional
est_028,ser_1912,1990,62.65,Regional
est_005,ser_1913,2004,19.8,Global
est_034,ser_1914,1990,161.88,Streaming exclusivo
est_021,ser_1915,2021,189.62,Streaming exclusivo
est_030,ser_1916,2020,164.55,Streaming exclusivo
est_030,ser_1917,2020,61.25,Streaming exclusivo
est_011,ser_1918,2003,130.61,Streaming exclusivo
est_001,ser_1919,2004,130.06,Global
est_006,ser_1920,1991,2.73,Global
est_040,ser_1921,2017,118.9,Regional
est_035,ser_1922,1998,153.89,Global
est_037,ser_1923,2016,19.31,Global
est_021,ser_1924,2007,173.95,Nacional
est_010,ser_1925,2017,141.64,Streaming exclusivo
est_025,ser_1926,2012,130.23,Global
est_014,ser_1927,2023,62.65,Regional
est_029,ser_1928,1998,199.46,Global
est_001,ser_1929,1993,53.87,Nacional
est_017,ser_1930,2010,185.02,Regional
est_031,ser_1931,2017,16.11,Streaming exclusivo
est_032,ser_1932,1990,94.5,Global
est_029,ser_1933,2023,146.85,Nacional
est_004,ser_1934,2002,11.85,Global
est_005,ser_1935,2015,70.77,Regional
est_028,ser_1936,2004,76.87,Global
est_032,ser_1937,1991,151.67,Streaming exclusivo
est_035,ser_1938,2006,53.86,Regional
est_021,ser_1939,2015,43.12,Streaming exclusivo
est_006,ser_1940,2008,18.61,Regional
est_029,ser_1941,1993,184.29,Global
est_020,ser_1942,2013,3.42,Streaming exclusivo
est_012,ser_1943,2012,176.4,Regional
est_034,ser_1944,1992,118.13,Regional
est_007,ser_1945,2007,120.17,Regional
est_022,ser_1946,1993,41.36,Regional
est_032,ser_1947,2021,41.79,Regional
est_009,ser_1948,2015,175.31,Streaming exclusivo
est_005,ser_1949,2023,9.86,Regional
est_035,ser_1950,1992,158.54,Nacional
est_001,ser_1951,2012,74.6,Nacional
est_038,ser_1952,2022,110.57,Nacional
est_029,ser_1953,2011,176.65,Streaming exclusivo
est_023,ser_1954,2001,125.34,Nacional
est_032,ser_1955,2009,184.18,Global
est_020,ser_1956,2019,91.09,Nacional
est_019,ser_1957,1998,62.35,Nacional
est_026,ser_1958,2018,148.15,Regional
est_038,ser_1959,1993,63.59,Nacional
est_009,ser_1960,2020,49.85,Global
est_029,ser_1961,2008,164.61,Streaming exclusivo
est_006,ser_1962,2000,51.69,Regional
est_019,ser_1963,2002,87.91,Streaming exclusivo
est_019,ser_1964,1990,62.84,Nacional
est_030,ser_1965,1997,7.01,Streaming exclusivo
est_024,ser_1966,1999,35.22,Global
est_035,ser_1967,2006,71.54,Nacional
est_012,ser_1968,2022,5.91,Streaming exclusivo
est_022,ser_1969,2015,78.0,Global
est_011,ser_1970,2008,100.41,Streaming exclusivo
est_026,ser_1971,1999,173.19,Regional
est_039,ser_1972,2008,122.63,Global
est_011,ser_1973,2014,114.03,Streaming exclusivo
est_039,ser_1974,2021,195.43,Global
est_033,ser_1975,2016,103.19,Global
est_027,ser_1976,1992,138.33,Streaming exclusivo
est_029,ser_1977,2023,37.31,Global
est_027,ser_1978,2011,190.6,Global
est_038,ser_1979,1993,112.77,Global
est_025,ser_1980,2016,153.63,Global
est_003,ser_1981,2023,27.19,Global
est_018,ser_1982,2012,143.75,Global
est_024,ser_1983,2017,179.34,Regional
est_039,ser_1984,2012,121.73,Nacional
est_009,ser_1985,2022,138.59,Nacional
est_006,ser_1986,1991,55.49,Regional
est_023,ser_1987,2017,102.47,Global
est_023,ser_1988,1995,41.21,Streaming exclusivo
est_018,ser_1989,2010,187.09,Global
est_023,ser_1990,2008,172.49,Global
est_033,ser_1991,1994,140.9,Streaming exclusivo
est_020,ser_1992,1998,16.96,Regional
est_002,ser_1993,2018,58.77,Streaming exclusivo
est_024,ser_1994,2001,172.91,Regional
est_030,ser_1995,1993,65.52,Regional
est_009,ser_1996,2021,27.9,Nacional
est_007,ser_1997,2004,184.1,Nacional
est_037,ser_1998,1991,115.34,Global
est_031,ser_1999,2005,141.46,Streaming exclusivo
est_007,ser_2000,1995,82.56,Streaming exclusivo
est_024,ser_2001,2014,140.73,Streaming exclusivo
est_005,ser_2002,1994,32.66,Nacional
est_039,ser_2003,2007,190.02,Streaming exclusivo
est_002,ser_2004,1991,13.57,Regional
est_022,ser_2005,2003,128.2,Nacional
est_016,ser_2006,2001,35.32,Regional
est_008,ser_2007,2007,184.65,Global
est_008,ser_2008,2004,116.34,Global
est_016,ser_2009,2005,176.37,Nacional
est_031,ser_2010,1992,20.01,Streaming exclusivo
est_025,ser_2011,1996,157.2,Streaming exclusivo
est_025,ser_2012,2011,57.28,Global
est_028,ser_2013,1991,43.55,Nacional
est_014,ser_2014,2021,8.27,Streaming exclusivo
est_034,ser_2015,1995,26.11,Global
est_038,ser_2016,2012,149.24,Regional
est_023,ser_2017,2024,53.49,Regional
est_033,ser_2018,2010,109.04,Streaming exclusivo
est_015,ser_2019,2001,150.15,Global
est_012,ser_2020,2005,189.29,Streaming exclusivo
est_007,ser_2021,2024,37.33,Streaming exclusivo
est_013,ser_2022,2023,115.77,Nacional
est_013,ser_2023,2005,76.01,Regional
est_039,ser_2024,2018,45.72,Streaming exclusivo
est_029,ser_2025,2002,93.81,Nacional
est_039,ser_2026,2000,108.45,Streaming exclusivo
est_009,ser_2027,1997,88.43,Streaming exclusivo
est_004,ser_2028,1999,76.16,Global
est_018,ser_2029,2012,25.28,Nacional
est_015,ser_2030,2001,61.79,Global
est_006,ser_2031,1992,117.01,Streaming exclusivo
est_011,ser_2032,2010,114.16,Nacional
est_034,ser_2033,2019,134.69,Regional
est_010,ser_2034,2022,67.99,Streaming exclusivo
est_027,ser_2035,2005,48.15,Streaming exclusivo
est_007,ser_2036,1992,123.32,Global
est_003,ser_2037,2004,49.44,Nacional
est_033,ser_2038,2019,115.45,Global
est_032,ser_2039,1998,122.0,Regional
est_008,ser_2040,2005,125.67,Global
est_002,ser_2041,2009,144.21,Nacional
est_019,ser_2042,2012,171.97,Regional
est_005,ser_2043,2022,116.61,Global
est_031,ser_2044,2021,47.67,Nacional
est_005,ser_2045,2014,84.47,Streaming exclusivo
est_017,ser_2046,2016,132.03,Nacional
est_030,ser_2047,2020,147.89,Streaming exclusivo
est_030,ser_2048,2020,195.89,Global
est_037,ser_2049,2015,152.28,Global
est_033,ser_2050,2000,145.88,Regional
est_037,ser_2051,2014,125.97,Streaming exclusivo
est_029,ser_2052,2000,79.23,Regional
est_014,ser_2053,2018,49.03,Streaming exclusivo
est_015,ser_2054,2008,144.67,Global
est_006,ser_2055,1997,115.1,Streaming exclusivo
est_024,ser_2056,2024,88.96,Regional
est_027,ser_2057,1996,149.79,Streaming exclusivo
est_018,ser_2058,2001,132.86,Streaming exclusivo
est_034,ser_2059,2015,166.14,Regional
est_003,ser_2060,2014,144.43,Streaming exclusivo
est_012,ser_2061,2020,131.16,Global
est_018,ser_2062,2020,159.27,Global
est_021,ser_2063,2011,28.75,Global
est_016,ser_2064,2011,170.58,Global
est_012,ser_2065,2006,37.03,Global
est_032,ser_2066,2015,72.66,Global
est_040,ser_2067,2004,196.57,Nacional
est_009,ser_2068,2011,18.23,Global
est_022,ser_2069,2019,177.53,Streaming exclusivo
est_017,ser_2070,2002,157.7,Regional
est_022,ser_2071,2003,67.0,Global
est_040,ser_2072,2020,110.07,Global
est_039,ser_2073,2000,186.58,Global
est_009,ser_2074,2008,64.12,Regional
est_002,ser_2075,1990,68.06,Streaming exclusivo
est_031,ser_2076,2017,182.25,Global
est_021,ser_2077,2021,66.11,Streaming exclusivo
est_003,ser_2078,2010,162.33,Regional
est_021,ser_2079,2001,117.24,Nacional
est_032,ser_2080,2001,180.53,Global
est_023,ser_2081,2012,167.68,Streaming exclusivo
est_017,ser_2082,2008,155.04,Nacional
est_013,ser_2083,2023,74.07,Streaming exclusivo
est_021,ser_2084,2023,136.55,Regional
est_037,ser_2085,2001,59.62,Regional
est_032,ser_2086,1991,70.55,Regional
est_017,ser_2087,2010,21.23,Nacional
est_025,ser_2088,2002,164.1,Regional
est_039,ser_2089,2022,167.43,Nacional
est_021,ser_2090,2017,32.46,Nacional
est_016,ser_2091,1991,13.51,Regional
est_026,ser_2092,2003,14.99,Global
est_023,ser_2093,2017,36.81,Nacional
est_032,ser_2094,2023,184.67,Streaming exclusivo
est_014,ser_2095,2021,104.5,Global
est_010,ser_2096,2018,141.56,Streaming exclusivo
est_017,ser_2097,2010,7.28,Streaming exclusivo
est_023,ser_2098,2005,195.93,Regional
est_035,ser_2099,2004,153.59,Nacional
est_040,ser_2100,2014,194.71,Regional
est_033,ser_2101,2013,139.31,Streaming exclusivo
est_011,ser_2102,2003,129.36,Global
est_001,ser_2103,2009,3.22,Nacional
est_014,ser_2104,2002,153.04,Regional
est_006,ser_2105,2017,58.63,Nacional
est_013,ser_2106,2021,70.48,Regional
est_023,ser_2107,2019,127.17,Regional
est_023,ser_2108,2019,23.43,Regional
est_009,ser_2109,2007,143.7,Nacional
est_016,ser_2110,2006,109.6,Nacional
est_015,ser_2111,2001,97.78,Global
est_033,ser_2112,1994,184.49,Regional
est_025,ser_2113,2022,4.47,Nacional
est_027,ser_2114,2010,150.09,Streaming exclusivo
est_021,ser_2115,2009,178.64,Regional
est_021,ser_2116,2015,150.77,Streaming exclusivo
est_028,ser_2117,2013,116.83,Global
est_021,ser_2118,2024,110.43,Streaming exclusivo
est_027,ser_2119,2014,159.31,Global
est_007,ser_2120,1995,126.07,Streaming exclusivo
est_005,ser_2121,2009,23.42,Global
est_012,ser_2122,1991,155.65,Streaming exclusivo
est_005,ser_2123,2009,77.43,Regional
est_024,ser_2124,2012,165.49,Regional
est_018,ser_2125,2024,107.24,Nacional
est_019,ser_2126,1993,58.01,Nacional
est_011,ser_2127,2012,34.75,Global
est_034,ser_2128,1998,190.57,Streaming exclusivo
est_023,ser_2129,1996,59.72,Nacional
est_038,ser_2130,2002,76.26,Nacional
est_019,ser_2131,1993,90.96,Global
est_022,ser_2132,2016,157.76,Regional
est_010,ser_2133,1996,23.93,Regional
est_005,ser_2134,2016,193.28,Global
est_039,ser_2135,1995,99.07,Nacional
est_021,ser_2136,1998,36.98,Global
est_003,ser_2137,2000,79.08,Nacional
est_016,ser_2138,1990,112.5,Streaming exclusivo
est_001,ser_2139,2000,13.35,Global
est_032,ser_2140,2021,165.3,Global
est_006,ser_2141,2008,150.51,Nacional
est_008,ser_2142,2015,124.22,Regional
est_004,ser_2143,2012,57.51,Nacional
est_002,ser_2144,1991,160.46,Streaming exclusivo
est_007,ser_2145,2004,109.58,Regional
est_006,ser_2146,1993,109.83,Global
est_040,ser_2147,2014,143.49,Regional
est_032,ser_2148,1990,62.93,Regional
est_032,ser_2149,2000,51.18,Nacional
est_032,ser_2150,1993,170.03,Regional
est_002,ser_2151,2011,179.0,Streaming exclusivo
est_005,ser_2152,2015,13.38,Nacional
est_033,ser_2153,2023,133.07,Nacional
est_009,ser_2154,2022,35.86,Streaming exclusivo
est_019,ser_2155,1999,93.07,Streaming exclusivo
est_010,ser_2156,2000,12.23,Nacional
est_015,ser_2157,2023,63.11,Nacional
est_034,ser_2158,1994,178.04,Global
est_007,ser_2159,2017,138.77,Nacional
est_032,ser_2160,2010,88.46,Streaming exclusivo
est_012,ser_2161,2023,34.72,Regional
est_027,ser_2162,2023,181.2,Global
est_038,ser_2163,2015,51.24,Global
est_036,ser_2164,1999,52.46,Streaming exclusivo
est_001,ser_2165,2003,116.22,Regional
est_009,ser_2166,1999,154.81,Regional
est_015,ser_2167,1991,162.68,Global
est_018,ser_2168,2001,100.01,Regional
est_011,ser_2169,2007,107.86,Nacional
est_002,ser_2170,1996,154.39,Regional
est_019,ser_2171,2007,49.54,Regional
est_030,ser_2172,2017,2.8,Nacional
est_020,ser_2173,2013,45.87,Regional
est_011,ser_2174,2024,199.45,Nacional
est_031,ser_2175,2007,113.03,Nacional
est_010,ser_2176,2019,14.7,Regional
est_005,ser_2177,2006,157.66,Nacional
est_016,ser_2178,1998,130.26,Nacional
est_037,ser_2179,2009,110.43,Regional
est_013,ser_2180,1999,137.4,Regional
est_021,ser_2181,1996,51.1,Regional
est_034,ser_2182,2000,44.87,Regional
est_019,ser_2183,2021,102.15,Regional
est_022,ser_2184,2014,197.26,Streaming exclusivo
est_007,ser_2185,1992,124.25,Global
est_016,ser_2186,1997,104.33,Nacional
est_004,ser_2187,2017,163.44,Nacional
est_007,ser_2188,1993,11.71,Streaming exclusivo
est_040,ser_2189,1990,161.75,Regional
est_024,ser_2190,2009,3.47,Streaming exclusivo
est_031,ser_2191,2002,75.5,Regional
est_002,ser_2192,1991,67.34,Streaming exclusivo
est_028,ser_2193,2023,109.11,Regional
est_016,ser_2194,2010,154.05,Regional
est_014,ser_2195,2003,191.88,Streaming exclusivo
est_031,ser_2196,1996,51.91,Global
est_010,ser_2197,2002,186.73,Nacional
est_023,ser_2198,1996,161.76,Streaming exclusivo
est_011,ser_2199,2005,68.69,Streaming exclusivo
est_006,ser_2200,1990,61.58,Streaming exclusivo
est_033,ser_2201,1990,78.85,Nacional
est_017,ser_2202,1999,115.45,Nacional
est_027,ser_2203,2021,184.02,Streaming exclusivo
est_031,ser_2204,2014,75.94,Nacional
est_037,ser_2205,2015,41.02,Global
est_014,ser_2206,2004,162.31,Regional
est_018,ser_2207,1990,79.48,Streaming exclusivo
est_040,ser_2208,1998,24.58,Global
est_019,ser_2209,2002,166.84,Nacional
est_018,ser_2210,2013,135.41,Regional
est_030,ser_2211,1995,126.1,Global
est_004,ser_2212,2020,143.17,Global
est_024,ser_2213,1995,82.89,Streaming exclusivo
est_007,ser_2214,2009,105.7,Streaming exclusivo
est_019,ser_2215,1997,166.39,Streaming exclusivo
est_001,ser_2216,2004,157.4,Streaming exclusivo
est_004,ser_2217,2004,93.49,Streaming exclusivo
est_003,ser_2218,2009,106.9,Nacional
est_010,ser_2219,2013,46.77,Streaming exclusivo
est_012,ser_2220,1993,127.41,Regional
est_004,ser_2221,2003,137.28,Global
est_001,ser_2222,2022,53.78,Nacional
est_014,ser_2223,2014,108.28,Regional
est_002,ser_2224,2020,77.92,Global
est_039,ser_2225,2016,59.86,Global
est_002,ser_2226,2001,78.4,Global
est_018,ser_2227,1993,108.47,Nacional
est_023,ser_2228,2014,97.83,Nacional
est_020,ser_2229,2018,93.12,Streaming exclusivo
est_019,ser_2230,2024,179.9,Global
est_001,ser_2231,2000,158.85,Regional
est_032,ser_2232,2024,111.06,Global
est_007,ser_2233,1995,45.27,Streaming exclusivo
est_038,ser_2234,2023,85.68,Nacional
est_027,ser_2235,2015,134.67,Nacional
est_013,ser_2236,1990,44.61,Streaming exclusivo
est_013,ser_2237,1991,81.72,Nacional
est_014,ser_2238,2009,98.11,Streaming exclusivo
est_017,ser_2239,1994,159.73,Global
est_034,ser_2240,1991,188.01,Streaming exclusivo
est_009,ser_2241,1993,151.43,Nacional
est_017,ser_2242,2002,198.57,Streaming exclusivo
est_038,ser_2243,2003,69.03,Regional
est_012,ser_2244,2015,144.13,Nacional
est_034,ser_2245,1990,144.79,Nacional
est_028,ser_2246,1994,198.37,Regional
est_026,ser_2247,2018,99.37,Regional
est_019,ser_2248,2022,48.56,Global
est_021,ser_2249,2017,137.15,Streaming exclusivo
est_034,ser_2250,2016,72.89,Regional
est_024,ser_2251,2009,176.32,Nacional
est_038,ser_2252,2000,142.61,Streaming exclusivo
est_029,ser_2253,2000,27.84,Nacional
est_003,ser_2254,2020,42.82,Streaming exclusivo
est_022,ser_2255,2012,168.64,Streaming exclusivo
est_021,ser_2256,2004,70.47,Regional
est_006,ser_2257,1999,31.0,Nacional
est_012,ser_2258,2006,142.31,Global
est_017,ser_2259,2004,173.55,Global
est_014,ser_2260,2000,91.0,Nacional
est_038,ser_2261,2020,15.25,Regional
est_026,ser_2262,2002,94.36,Regional
est_028,ser_2263,2021,69.46,Streaming exclusivo
est_023,ser_2264,2021,126.58,Nacional
est_018,ser_2265,2007,79.83,Nacional
est_010,ser_2266,2004,106.07,Nacional
est_035,ser_2267,2007,26.23,Streaming exclusivo
est_033,ser_2268,2001,47.31,Streaming exclusivo
est_021,ser_2269,2000,32.27,Global
est_034,ser_2270,1998,51.93,Regional
est_019,ser_2271,2012,186.42,Global
est_006,ser_2272,2011,195.51,Nacional
est_026,ser_2273,1992,45.21,Global
est_011,ser_2274,2021,166.83,Nacional
est_006,ser_2275,2007,171.0,Global
est_016,ser_2276,1992,89.04,Regional
est_040,ser_2277,2018,81.5,Nacional
est_019,ser_2278,1992,46.87,Regional
est_020,ser_2279,2022,142.7,Regional
est_038,ser_2280,1997,80.59,Streaming exclusivo
est_029,ser_2281,2014,147.22,Streaming exclusivo
est_008,ser_2282,1990,136.12,Streaming exclusivo
est_006,ser_2283,1997,192.2,Global
est_014,ser_2284,2004,159.36,Global
est_024,ser_2285,2012,142.37,Global
est_038,ser_2286,1992,99.31,Regional
est_024,ser_2287,2012,182.97,Streaming exclusivo
est_008,ser_2288,2012,150.81,Streaming exclusivo
est_036,ser_2289,1996,21.93,Regional
est_004,ser_2290,2020,155.13,Nacional
est_007,ser_2291,2003,93.57,Global
est_029,ser_2292,2020,10.32,Global
est_025,ser_2293,2009,12.48,Regional
est_020,ser_2294,2016,98.36,Streaming exclusivo
est_006,ser_2295,2010,158.08,Global
est_036,ser_2296,2008,32.03,Global
est_034,ser_2297,2011,135.3,Global
est_002,ser_2298,2021,29.39,Nacional
est_025,ser_2299,2000,144.83,Nacional
est_039,ser_2300,2019,70.28,Nacional
est_037,ser_2301,2005,136.25,Nacional
est_001,ser_2302,1998,154.15,Global
est_012,ser_2303,2003,105.97,Regional
est_016,ser_2304,2023,16.74,Nacional
est_009,ser_2305,1997,10.36,Streaming exclusivo
est_007,ser_2306,2022,41.58,Nacional
est_018,ser_2307,2019,186.78,Nacional
est_026,ser_2308,2007,49.33,Regional
est_031,ser_2309,2018,88.4,Nacional
est_029,ser_2310,1990,5.92,Streaming exclusivo
est_004,ser_2311,1992,161.33,Nacional
est_023,ser_2312,1996,78.19,Global
est_011,ser_2313,2023,6.53,Streaming exclusivo
est_006,ser_2314,2015,92.75,Streaming exclusivo
est_002,ser_2315,2009,42.19,Regional
est_017,ser_2316,2008,68.98,Global
est_011,ser_2317,2009,175.7,Streaming exclusivo
est_011,ser_2318,2001,134.34,Streaming exclusivo
est_010,ser_2319,2017,173.2,Nacional
est_005,ser_2320,2006,132.34,Global
est_007,ser_2321,2014,121.77,Regional
est_010,ser_2322,2020,112.21,Streaming exclusivo
est_035,ser_2323,1998,36.22,Nacional
est_036,ser_2324,2013,24.56,Regional
est_010,ser_2325,2020,29.22,Nacional
est_001,ser_2326,1993,56.78,Streaming exclusivo
est_031,ser_2327,2002,80.17,Global
est_008,ser_2328,1990,46.81,Regional
est_027,ser_2329,2014,76.2,Regional
est_008,ser_2330,2003,13.77,Nacional
est_011,ser_2331,2005,92.62,Regional
est_006,ser_2332,2023,116.18,Global
est_007,ser_2333,2014,114.81,Global
est_035,ser_2334,2002,89.71,Global
est_015,ser_2335,2007,89.23,Global
est_026,ser_2336,2024,4.91,Streaming exclusivo
est_015,ser_2337,2005,146.73,Regional
est_008,ser_2338,2022,16.66,Streaming exclusivo
est_001,ser_2339,1991,170.4,Nacional
est_027,ser_2340,2000,132.73,Regional
est_038,ser_2341,1997,66.02,Streaming exclusivo
est_033,ser_2342,2022,152.69,Global
est_017,ser_2343,2021,163.36,Nacional
est_031,ser_2344,2010,63.4,Nacional
est_023,ser_2345,1994,142.13,Streaming exclusivo
est_008,ser_2346,1996,56.12,Nacional
est_002,ser_2347,1992,68.28,Global
est_018,ser_2348,2004,170.28,Regional
est_023,ser_2349,2024,151.8,Streaming exclusivo
est_026,ser_2350,2018,198.48,Streaming exclusivo
est_016,ser_2351,2017,122.82,Global
est_040,ser_2352,1991,97.35,Global
est_015,ser_2353,1998,15.61,Streaming exclusivo
est_010,ser_2354,1998,95.75,Global
est_027,ser_2355,1999,192.54,Regional
est_007,ser_2356,1999,152.29,Streaming exclusivo
est_008,ser_2357,2009,196.82,Nacional
est_023,ser_2358,2024,105.37,Global
est_006,ser_2359,1996,8.84,Streaming exclusivo
est_037,ser_2360,2005,22.84,Regional
est_024,ser_2361,2009,78.69,Streaming exclusivo
est_025,ser_2362,2002,102.72,Regional
est_016,ser_2363,2017,111.92,Global
est_024,ser_2364,1995,116.92,Streaming exclusivo
est_028,ser_2365,2024,190.99,Streaming exclusivo
est_011,ser_2366,2008,21.59,Global
est_007,ser_2367,2018,118.6,Nacional
est_002,ser_2368,1999,137.07,Streaming exclusivo
est_024,ser_2369,2012,4.59,Streaming exclusivo
est_007,ser_2370,2001,162.82,Regional
est_040,ser_2371,2019,80.45,Global
est_022,ser_2372,2014,54.21,Global
est_023,ser_2373,2015,163.52,Streaming exclusivo
est_033,ser_2374,2015,121.85,Streaming exclusivo
est_019,ser_2375,2009,142.17,Global
est_032,ser_2376,1992,99.58,Global
est_028,ser_2377,2009,50.39,Streaming exclusivo
est_009,ser_2378,1993,185.85,Streaming exclusivo
est_020,ser_2379,2018,136.4,Nacional
est_010,ser_2380,2020,166.03,Nacional
est_010,ser_2381,2018,5.23,Regional
est_023,ser_2382,2024,126.24,Streaming exclusivo
est_017,ser_2383,2016,68.77,Global
est_009,ser_2384,1995,148.66,Regional
est_020,ser_2385,2018,42.45,Regional
est_017,ser_2386,2021,131.23,Regional
est_036,ser_2387,2018,136.81,Global
est_009,ser_2388,2013,60.0,Regional
est_016,ser_2389,1995,8.67,Nacional
est_001,ser_2390,1996,116.23,Nacional
est_026,ser_2391,2008,195.13,Regional
est_039,ser_2392,1998,94.5,Global
est_006,ser_2393,1993,22.2,Regional
est_028,ser_2394,1993,153.09,Regional
est_032,ser_2395,1991,158.78,Global
est_011,ser_2396,2003,4.05,Regional
est_022,ser_2397,1994,124.83,Global
est_017,ser_2398,2004,157.8,Streaming exclusivo
est_014,ser_2399,2022,37.09,Nacional
est_039,ser_2400,2010,154.0,Global
est_026,ser_2401,2002,65.61,Global
est_002,ser_2402,1993,147.6,Global
est_017,ser_2403,2011,168.27,Global
est_030,ser_2404,2020,186.44,Streaming exclusivo
est_028,ser_2405,2019,98.32,Regional
est_010,ser_2406,2014,78.59,Streaming exclusivo
est_004,ser_2407,2015,76.22,Global
est_025,ser_2408,2023,80.15,Global
est_003,ser_2409,2005,33.08,Global
est_036,ser_2410,2006,81.08,Regional
est_012,ser_2411,1996,43.87,Regional
est_024,ser_2412,1999,74.12,Nacional
est_023,ser_2413,1990,174.16,Regional
est_009,ser_2414,1990,33.85,Regional
est_002,ser_2415,1992,191.19,Nacional
est_003,ser_2416,2018,61.97,Global
est_026,ser_2417,2012,168.2,Streaming exclusivo
est_012,ser_2418,2018,104.69,Regional
est_022,ser_2419,1995,44.95,Regional
est_009,ser_2420,2007,126.17,Streaming exclusivo
est_007,ser_2421,2000,8.44,Nacional
est_025,ser_2422,1991,120.49,Streaming exclusivo
est_009,ser_2423,1996,103.41,Streaming exclusivo
est_023,ser_2424,2017,8.98,Streaming exclusivo
est_023,ser_2425,2003,136.22,Global
est_027,ser_2426,1992,37.13,Regional
est_038,ser_2427,1998,29.7,Nacional
est_040,ser_2428,1994,192.66,Regional
est_001,ser_2429,1990,160.46,Global
est_001,ser_2430,2017,79.86,Streaming exclusivo
est_017,ser_2431,2001,50.25,Regional
est_037,ser_2432,2005,78.9,Streaming exclusivo
est_014,ser_2433,2003,18.27,Streaming exclusivo
est_035,ser_2434,2023,190.88,Nacional
est_020,ser_2435,1991,8.31,Nacional
est_005,ser_2436,1993,111.46,Nacional
est_008,ser_2437,2008,66.0,Regional
est_008,ser_2438,2003,154.39,Regional
est_032,ser_2439,2004,62.63,Nacional
est_034,ser_2440,2023,104.56,Global
est_003,ser_2441,2023,191.44,Global
est_027,ser_2442,2005,51.19,Nacional
est_039,ser_2443,2020,146.54,Nacional
est_004,ser_2444,2014,19.07,Streaming exclusivo
est_031,ser_2445,1995,163.99,Global
est_010,ser_2446,2013,43.76,Nacional
est_006,ser_2447,2011,70.18,Regional
est_040,ser_2448,2004,56.4,Global
est_006,ser_2449,1992,187.2,Regional
est_014,ser_2450,2019,76.76,Global
est_025,ser_2451,2015,3.89,Streaming exclusivo
est_008,ser_2452,2017,42.9,Nacional
est_006,ser_2453,2006,51.91,Nacional
est_031,ser_2454,2003,87.76,Nacional
est_022,ser_2455,2024,165.51,Nacional
est_015,ser_2456,1992,163.0,Nacional
est_022,ser_2457,1994,146.64,Nacional
est_026,ser_2458,2008,86.62,Regional
est_001,ser_2459,2005,42.37,Global
est_021,ser_2460,1999,17.81,Nacional
est_003,ser_2461,2001,170.14,Streaming exclusivo
est_027,ser_2462,1993,89.55,Global
est_003,ser_2463,2005,5.26,Streaming exclusivo
est_013,ser_2464,2006,30.03,Nacional
est_016,ser_2465,2010,145.33,Nacional
est_002,ser_2466,1995,199.8,Global
est_040,ser_2467,1990,69.02,Global
est_009,ser_2468,2013,57.78,Regional
est_006,ser_2469,1995,133.32,Streaming exclusivo
est_022,ser_2470,1995,141.17,Nacional
est_026,ser_2471,2000,76.07,Regional
est_012,ser_2472,1997,169.69,Streaming exclusivo
est_038,ser_2473,2003,189.11,Regional
est_022,ser_2474,2009,2.16,Nacional
est_030,ser_2475,2022,51.21,Streaming exclusivo
est_028,ser_2476,2013,124.76,Regional
est_028,ser_2477,1993,5.87,Nacional
est_019,ser_2478,1994,100.76,Global
est_007,ser_2479,2014,6.37,Regional
est_012,ser_2480,2003,35.03,Nacional
est_008,ser_2481,2021,68.82,Regional
est_016,ser_2482,2003,83.58,Regional
est_017,ser_2483,2008,43.64,Nacional
est_040,ser_2484,1999,177.4,Regional
