usuario_id,serie_id,fechaAgregado,prioridad,notificaciones
usr_0306,ser_0028,2024-04-30,3,False
usr_0306,ser_0223,2024-11-29,4,True
usr_0306,ser_0929,2025-02-26,1,True
usr_0306,ser_0431,2024-12-06,2,False
usr_0306,ser_1191,2024-11-07,5,False
usr_0306,ser_2641,2024-03-01,2,False
usr_0306,ser_2213,2025-04-23,1,False
usr_0306,ser_0664,2024-12-15,2,False
usr_0306,ser_2370,2024-05-11,1,True
usr_0307,ser_0938,2024-05-23,1,True
usr_0307,ser_2660,2025-02-19,5,True
usr_0307,ser_2089,2025-04-09,3,False
usr_0307,ser_1058,2024-08-13,5,False
usr_0307,ser_2750,2024-01-01,2,True
usr_0307,ser_2185,2025-04-12,3,False
usr_0307,ser_1868,2024-05-16,2,False
usr_0307,ser_0007,2024-05-20,3,True
usr_0308,ser_0864,2024-06-03,2,False
usr_0308,ser_2693,2024-04-19,1,True
usr_0308,ser_0647,2024-10-30,5,False
usr_0308,ser_2939,2024-02-10,4,False
usr_0308,ser_1090,2024-06-19,3,True
usr_0308,ser_2465,2024-10-24,1,False
usr_0309,ser_0646,2025-02-18,5,False
usr_0309,ser_0436,2024-12-01,2,True
usr_0309,ser_2642,2025-03-22,2,False
usr_0309,ser_0043,2024-04-19,5,False
usr_0309,ser_0497,2025-03-07,2,False
usr_0309,ser_0212,2024-06-22,2,True
usr_0310,ser_1971,2024-05-19,5,False
usr_0310,ser_1843,2024-08-15,1,True
usr_0310,ser_1289,2024-10-13,5,False
usr_0310,ser_1814,2024-08-10,3,False
usr_0310,ser_1322,2024-09-19,1,True
usr_0310,ser_0906,2024-09-24,3,False
usr_0311,ser_0438,2024-09-14,5,False
usr_0311,ser_0083,2024-10-31,3,False
usr_0311,ser_0625,2024-05-27,4,True
usr_0311,ser_2924,2024-04-10,4,True
usr_0312,ser_2729,2024-02-24,3,False
usr_0312,ser_1500,2025-04-03,5,False
usr_0312,ser_1947,2024-11-27,2,True
usr_0312,ser_2650,2025-01-23,1,False
usr_0312,ser_1393,2024-06-16,1,True
usr_0312,ser_2958,2024-01-29,2,False
usr_0312,ser_0243,2025-01-27,1,True
usr_0313,ser_0818,2025-02-26,4,True
usr_0313,ser_2113,2024-01-15,4,False
usr_0313,ser_1869,2024-08-16,2,True
usr_0313,ser_0744,2024-06-02,3,False
usr_0313,ser_1821,2025-01-21,4,True
usr_0314,ser_1442,2024-02-15,2,True
usr_0314,ser_1791,2025-01-12,1,True
usr_0314,ser_2488,2024-03-05,3,True
usr_0315,ser_2227,2025-02-13,1,False
usr_0315,ser_2126,2024-09-23,3,False
usr_0315,ser_1035,2025-01-24,1,False
usr_0315,ser_1803,2024-09-09,2,False
usr_0315,ser_1473,2025-01-31,5,True
usr_0315,ser_2299,2024-02-15,1,False
usr_0316,ser_0015,2024-10-24,3,True
usr_0316,ser_2702,2024-03-05,2,False
usr_0316,ser_1679,2024-08-20,1,True
usr_0316,ser_1682,2025-02-08,5,True
usr_0316,ser_0963,2024-02-21,5,False
usr_0316,ser_2552,2024-11-09,5,False
usr_0316,ser_0379,2024-10-20,5,False
usr_0316,ser_0279,2025-04-24,1,False
usr_0316,ser_2892,2024-05-26,4,True
usr_0316,ser_2362,2025-03-23,3,False
usr_0317,ser_0024,2024-05-04,1,True
usr_0317,ser_2417,2024-10-28,5,False
usr_0317,ser_1300,2024-08-22,3,False
usr_0317,ser_0845,2024-09-11,4,True
usr_0317,ser_1333,2024-08-26,3,True
usr_0317,ser_1880,2024-02-08,2,True
usr_0317,ser_1163,2024-10-16,4,False
usr_0317,ser_0541,2024-12-12,1,False
usr_0317,ser_0359,2025-02-03,2,True
usr_0317,ser_2360,2024-09-30,3,True
usr_0318,ser_2306,2025-02-28,4,False
usr_0318,ser_1098,2025-03-25,4,False
usr_0318,ser_1941,2024-06-10,2,False
usr_0318,ser_2371,2024-01-30,2,True
usr_0318,ser_0839,2024-04-02,3,True
usr_0318,ser_1864,2024-04-21,4,False
usr_0318,ser_1184,2024-01-28,5,True
usr_0319,ser_1518,2024-09-22,5,False
usr_0319,ser_1234,2024-04-02,3,True
usr_0319,ser_2643,2024-02-01,1,True
usr_0319,ser_2956,2024-07-20,5,False
usr_0320,ser_2940,2024-02-23,4,False
usr_0320,ser_2171,2024-10-02,2,False
usr_0320,ser_1179,2024-04-25,2,False
usr_0320,ser_2104,2025-03-19,1,True
usr_0320,ser_0122,2024-05-25,3,True
usr_0320,ser_1588,2025-02-24,3,False
usr_0320,ser_0704,2024-07-07,4,True
usr_0320,ser_2912,2024-03-09,1,False
usr_0321,ser_2968,2024-11-21,5,False
usr_0321,ser_2939,2025-02-23,4,True
usr_0321,ser_1459,2024-04-21,5,True
usr_0321,ser_0311,2025-04-21,5,True
usr_0321,ser_2212,2024-06-28,5,True
usr_0321,ser_1504,2024-05-26,4,True
usr_0321,ser_1693,2025-04-17,3,False
usr_0321,ser_0924,2025-01-15,2,True
usr_0321,ser_0035,2024-07-03,5,True
usr_0321,ser_2395,2024-11-17,4,True
usr_0322,ser_0159,2024-10-03,4,False
usr_0322,ser_2437,2024-08-11,5,True
usr_0322,ser_2609,2025-03-31,4,False
usr_0323,ser_1237,2024-03-27,4,False
usr_0323,ser_2798,2024-08-15,4,False
usr_0323,ser_2406,2024-12-12,3,False
usr_0323,ser_0607,2024-04-13,4,True
usr_0323,ser_1233,2024-05-26,5,True
usr_0323,ser_0087,2024-03-14,4,True
usr_0323,ser_0343,2024-01-02,5,False
usr_0323,ser_1060,2024-10-21,2,True
usr_0323,ser_2316,2024-03-13,5,False
usr_0323,ser_1477,2024-01-20,1,False
usr_0324,ser_1865,2024-11-04,1,False
usr_0324,ser_0406,2024-06-08,4,True
usr_0324,ser_2272,2024-02-08,3,False
usr_0324,ser_1651,2024-12-23,4,False
usr_0324,ser_0719,2024-04-27,3,True
usr_0324,ser_1462,2024-07-27,5,True
usr_0324,ser_1714,2024-06-07,5,False
usr_0324,ser_1108,2025-02-08,4,False
usr_0324,ser_1198,2024-10-20,5,True
usr_0324,ser_2929,2025-02-19,3,True
usr_0325,ser_0768,2024-12-11,5,True
usr_0325,ser_0191,2024-12-07,4,True
usr_0325,ser_1585,2024-04-10,3,True
usr_0325,ser_1658,2024-02-24,4,True
usr_0325,ser_1669,2024-03-07,1,True
usr_0325,ser_0517,2024-07-06,1,True
usr_0325,ser_0775,2025-04-11,5,False
usr_0325,ser_1724,2024-07-23,1,False
usr_0325,ser_0554,2025-03-01,1,True
usr_0325,ser_2497,2024-08-17,5,False
usr_0326,ser_0733,2024-01-02,2,True
usr_0326,ser_2530,2024-04-10,1,False
usr_0326,ser_0437,2024-08-03,5,False
usr_0327,ser_2279,2024-01-28,3,False
usr_0327,ser_0900,2024-11-07,2,True
usr_0327,ser_0438,2024-04-20,1,False
usr_0327,ser_0361,2025-04-01,1,True
usr_0327,ser_1103,2024-08-21,5,False
usr_0327,ser_0579,2024-07-03,3,False
usr_0327,ser_2886,2024-06-10,5,False
usr_0327,ser_2872,2024-06-19,2,True
usr_0327,ser_1400,2024-04-02,2,False
usr_0328,ser_2265,2024-06-30,3,True
usr_0328,ser_1909,2025-02-21,2,True
usr_0328,ser_1088,2025-01-26,1,True
usr_0328,ser_1588,2025-04-25,4,True
usr_0328,ser_2886,2024-02-04,4,False
usr_0328,ser_2183,2024-10-01,5,False
usr_0328,ser_1185,2025-03-01,3,False
usr_0328,ser_2713,2024-02-20,5,True
usr_0328,ser_0626,2025-04-10,3,True
usr_0329,ser_0596,2024-11-09,5,True
usr_0329,ser_1951,2024-03-06,5,True
usr_0329,ser_0292,2024-07-22,4,False
usr_0329,ser_1364,2025-02-09,5,True
usr_0329,ser_2521,2025-01-24,2,False
usr_0329,ser_1196,2024-10-06,1,False
usr_0329,ser_2452,2024-12-31,5,True
usr_0329,ser_0219,2024-12-27,5,True
usr_0329,ser_0759,2024-09-06,5,False
usr_0330,ser_1464,2024-07-01,3,False
usr_0330,ser_2145,2025-03-13,1,False
usr_0330,ser_1506,2024-02-28,3,True
usr_0331,ser_2968,2024-08-01,5,False
usr_0331,ser_1759,2024-08-19,1,True
usr_0331,ser_2196,2024-05-07,1,True
usr_0331,ser_1458,2025-04-07,3,True
usr_0331,ser_0005,2024-12-03,4,False
usr_0331,ser_2903,2024-04-06,3,False
usr_0331,ser_0073,2025-02-07,3,False
usr_0331,ser_2886,2024-09-08,3,True
usr_0332,ser_0976,2025-04-04,1,True
usr_0332,ser_1953,2024-02-03,1,False
usr_0333,ser_2772,2024-09-26,1,True
usr_0333,ser_0701,2024-02-22,5,False
usr_0334,ser_1742,2024-02-20,2,False
usr_0334,ser_0183,2024-06-21,5,False
usr_0334,ser_2746,2024-01-21,4,False
usr_0335,ser_0044,2025-02-21,1,True
usr_0335,ser_1166,2024-05-17,3,False
usr_0335,ser_2286,2024-11-12,3,False
usr_0336,ser_0364,2024-01-23,5,False
usr_0336,ser_1680,2024-06-11,2,False
usr_0336,ser_2550,2024-05-21,1,True
usr_0336,ser_2323,2025-04-09,5,False
usr_0337,ser_1325,2025-04-02,1,True
usr_0337,ser_2843,2024-12-10,4,True
usr_0337,ser_2163,2024-07-16,5,True
usr_0337,ser_2297,2024-01-14,3,True
usr_0337,ser_2913,2024-11-13,5,True
usr_0337,ser_0663,2024-07-08,3,True
usr_0337,ser_0758,2024-12-01,2,False
usr_0337,ser_2377,2024-08-07,2,True
usr_0337,ser_1269,2024-10-18,2,True
usr_0337,ser_2619,2024-07-19,2,True
usr_0338,ser_0582,2024-05-24,4,False
usr_0338,ser_1484,2024-07-30,1,False
usr_0338,ser_1837,2025-03-31,1,False
usr_0338,ser_0484,2024-03-08,2,True
usr_0338,ser_2281,2025-02-04,4,True
usr_0338,ser_2517,2025-03-28,4,True
usr_0338,ser_0378,2024-07-29,3,True
usr_0338,ser_1395,2024-10-27,2,False
usr_0338,ser_2636,2024-03-26,5,False
usr_0338,ser_2178,2024-04-23,1,True
usr_0339,ser_1379,2025-04-25,5,False
usr_0339,ser_0115,2024-12-29,1,True
usr_0339,ser_0815,2024-10-23,2,False
usr_0339,ser_1876,2024-05-08,5,True
usr_0339,ser_0802,2024-09-28,1,False
usr_0339,ser_2642,2024-03-31,2,False
usr_0339,ser_2164,2024-08-15,4,True
usr_0339,ser_0639,2024-05-30,5,True
usr_0339,ser_1978,2024-07-18,1,True
usr_0339,ser_1509,2024-12-22,2,False
usr_0340,ser_1515,2024-05-22,1,True
usr_0340,ser_1659,2024-12-22,1,False
usr_0340,ser_1725,2024-04-06,3,False
usr_0340,ser_0115,2025-01-13,4,False
usr_0340,ser_0184,2024-03-11,4,False
usr_0340,ser_1258,2024-04-07,5,True
usr_0341,ser_2762,2024-02-01,4,True
usr_0341,ser_0484,2025-01-23,4,True
usr_0341,ser_1447,2024-08-18,3,True
usr_0341,ser_1502,2025-01-15,4,True
usr_0341,ser_2104,2024-08-06,3,True
usr_0341,ser_0790,2025-04-29,5,True
usr_0341,ser_1281,2024-01-29,4,True
usr_0341,ser_2987,2024-01-19,2,True
usr_0341,ser_2619,2024-12-04,1,False
usr_0342,ser_2811,2024-11-28,4,False
usr_0342,ser_1022,2024-12-23,5,False
usr_0342,ser_2760,2024-09-27,4,True
usr_0342,ser_2171,2025-02-24,3,True
usr_0342,ser_1174,2024-12-06,1,True
usr_0342,ser_2219,2024-07-22,4,True
usr_0342,ser_0688,2024-08-05,3,True
usr_0342,ser_2261,2024-02-26,5,True
usr_0342,ser_2837,2025-03-15,5,True
usr_0342,ser_0536,2024-01-06,3,False
usr_0343,ser_0878,2024-02-08,5,True
usr_0343,ser_0601,2024-12-10,3,False
usr_0343,ser_0857,2025-03-25,1,True
usr_0344,ser_0200,2024-01-12,1,True
usr_0344,ser_2803,2024-06-08,1,False
usr_0344,ser_1279,2024-01-26,1,False
usr_0344,ser_1817,2024-10-26,4,True
usr_0344,ser_1202,2024-01-07,2,False
usr_0344,ser_2059,2024-02-18,3,False
usr_0344,ser_0865,2024-06-24,5,True
usr_0344,ser_1372,2024-08-28,4,False
usr_0344,ser_2169,2025-03-09,3,False
usr_0344,ser_0726,2025-02-10,2,False
usr_0345,ser_0723,2024-09-24,1,True
usr_0345,ser_2023,2024-01-24,2,True
usr_0345,ser_2781,2024-07-14,4,True
usr_0345,ser_2938,2024-03-14,2,True
usr_0345,ser_0936,2025-03-14,1,False
usr_0345,ser_0023,2024-01-24,2,False
usr_0345,ser_0075,2024-11-29,3,False
usr_0345,ser_1248,2024-12-13,4,True
usr_0346,ser_2553,2024-04-03,3,True
usr_0346,ser_1232,2025-01-24,5,False
usr_0346,ser_0653,2024-01-18,4,False
usr_0346,ser_0511,2024-03-14,4,False
usr_0346,ser_1154,2024-12-19,2,False
usr_0347,ser_1134,2025-02-17,2,False
usr_0347,ser_2961,2025-03-20,4,False
usr_0347,ser_0704,2024-06-04,2,False
usr_0347,ser_2161,2024-07-10,2,False
usr_0348,ser_0039,2025-04-05,1,True
usr_0348,ser_1950,2025-01-06,5,True
usr_0348,ser_0386,2024-05-13,1,False
usr_0348,ser_2611,2025-01-02,5,True
usr_0348,ser_0694,2024-04-18,5,True
usr_0348,ser_2820,2024-12-09,4,False
usr_0348,ser_2148,2024-07-31,2,True
usr_0348,ser_2127,2024-08-05,3,True
usr_0348,ser_0826,2024-01-25,1,False
usr_0349,ser_2832,2024-01-18,1,False
usr_0349,ser_2604,2025-03-12,5,False
usr_0349,ser_0626,2024-03-08,2,True
usr_0349,ser_2205,2024-07-13,4,False
usr_0349,ser_1368,2024-05-05,1,False
usr_0349,ser_1229,2024-07-26,2,True
usr_0350,ser_0020,2024-02-27,1,False
usr_0350,ser_2597,2024-08-12,2,False
usr_0350,ser_2222,2024-09-17,5,False
usr_0350,ser_2961,2024-10-08,4,True
usr_0350,ser_0661,2024-03-10,4,False
usr_0350,ser_1178,2025-04-07,2,False
usr_0350,ser_2410,2024-12-03,4,False
usr_0350,ser_2142,2024-10-17,3,False
usr_0350,ser_2168,2024-04-04,5,True
usr_0351,ser_1484,2025-04-07,3,True
usr_0351,ser_2362,2024-12-02,2,False
usr_0351,ser_1411,2024-08-08,4,False
usr_0351,ser_0175,2024-09-01,4,False
usr_0351,ser_1638,2024-12-05,3,False
usr_0351,ser_0650,2024-01-27,3,False
usr_0352,ser_2311,2024-05-14,5,True
usr_0352,ser_2215,2024-08-29,2,True
usr_0352,ser_0267,2024-04-01,4,True
usr_0352,ser_2353,2024-09-06,3,True
usr_0352,ser_1421,2024-08-29,4,True
usr_0352,ser_2047,2025-04-21,5,True
usr_0352,ser_0078,2024-09-11,5,False
usr_0352,ser_0354,2024-07-22,2,True
usr_0352,ser_0076,2025-04-20,1,True
usr_0352,ser_1016,2024-11-27,4,False
usr_0353,ser_1667,2024-03-16,2,True
usr_0353,ser_2572,2025-01-13,5,False
usr_0353,ser_2732,2024-03-17,1,True
usr_0353,ser_2500,2024-11-13,5,False
usr_0353,ser_2700,2025-02-06,4,False
usr_0354,ser_1013,2024-06-28,4,False
usr_0354,ser_1578,2024-06-27,3,False
usr_0354,ser_2969,2024-07-11,3,True
usr_0354,ser_2846,2025-03-22,4,False
usr_0355,ser_2795,2024-12-27,5,True
usr_0355,ser_2491,2024-10-20,2,False
usr_0355,ser_2192,2024-02-25,5,True
usr_0355,ser_0331,2024-06-01,2,False
usr_0355,ser_2443,2024-09-09,5,False
usr_0355,ser_0001,2025-01-06,3,True
usr_0355,ser_2645,2024-09-13,5,False
usr_0355,ser_2289,2025-01-11,4,False
usr_0355,ser_0871,2024-05-10,4,True
usr_0356,ser_1674,2025-03-18,3,False
usr_0356,ser_0129,2024-09-29,4,True
usr_0356,ser_0524,2024-10-15,4,True
usr_0357,ser_1329,2024-05-20,4,False
usr_0357,ser_0749,2025-03-28,4,True
usr_0358,ser_2555,2024-12-27,5,False
usr_0358,ser_2981,2024-07-06,1,False
usr_0358,ser_1217,2024-11-15,3,True
usr_0358,ser_0994,2024-01-11,4,False
usr_0358,ser_2454,2025-04-06,1,False
usr_0358,ser_0853,2024-12-10,1,False
usr_0358,ser_2875,2024-01-31,5,False
usr_0359,ser_1438,2024-03-24,2,False
usr_0359,ser_2383,2025-01-28,4,False
usr_0360,ser_2352,2024-04-10,2,False
usr_0360,ser_0507,2025-02-24,5,False
usr_0360,ser_1429,2024-10-07,5,False
usr_0360,ser_1412,2025-01-30,5,False
usr_0360,ser_2856,2024-03-17,3,False
usr_0360,ser_0674,2025-04-23,1,True
usr_0360,ser_2838,2024-09-15,1,False
usr_0360,ser_1702,2025-02-15,4,False
usr_0361,ser_0787,2024-10-06,4,False
usr_0361,ser_0507,2024-06-22,2,False
usr_0361,ser_2815,2024-06-25,5,True
usr_0361,ser_0309,2024-08-12,4,False
usr_0361,ser_0752,2024-03-18,1,False
usr_0361,ser_2817,2024-11-24,2,True
usr_0362,ser_0111,2024-11-03,3,True
usr_0362,ser_2159,2025-04-15,4,True
usr_0363,ser_2773,2024-04-15,5,True
usr_0363,ser_0615,2025-01-25,1,False
usr_0363,ser_0086,2024-11-28,1,True
usr_0363,ser_2877,2024-05-14,3,False
usr_0363,ser_1169,2024-02-26,2,False
usr_0363,ser_2989,2025-04-17,5,False
usr_0363,ser_0074,2024-10-30,4,False
usr_0364,ser_1261,2024-09-05,4,True
usr_0364,ser_1995,2024-04-18,2,False
usr_0364,ser_1022,2024-05-10,5,True
usr_0364,ser_0979,2024-03-19,1,True
usr_0364,ser_0270,2024-02-07,3,True
usr_0365,ser_0350,2024-11-18,4,True
usr_0365,ser_0410,2025-04-13,5,True
usr_0366,ser_2293,2025-03-24,5,False
usr_0366,ser_0311,2024-11-10,3,True
usr_0366,ser_2485,2025-02-14,2,True
usr_0366,ser_0532,2025-02-27,5,True
usr_0366,ser_1076,2025-02-25,4,False
usr_0366,ser_2719,2024-12-29,1,False
usr_0366,ser_1892,2024-10-21,4,True
usr_0366,ser_0038,2024-04-19,1,False
usr_0367,ser_0723,2024-08-19,1,False
usr_0367,ser_1342,2025-03-13,4,False
usr_0367,ser_0766,2024-04-11,3,False
usr_0367,ser_1824,2024-09-05,3,True
usr_0367,ser_0981,2025-01-31,3,False
usr_0367,ser_2552,2024-06-27,5,False
usr_0367,ser_2379,2024-08-31,3,True
usr_0367,ser_0050,2024-09-25,2,False
usr_0367,ser_1771,2024-10-15,2,False
usr_0368,ser_1167,2024-03-07,5,False
usr_0368,ser_2032,2025-01-24,1,False
usr_0368,ser_1366,2024-02-15,3,True
usr_0368,ser_2975,2024-11-30,5,False
usr_0368,ser_2017,2025-04-02,5,False
usr_0369,ser_1711,2025-02-05,5,True
usr_0369,ser_0002,2024-04-26,4,False
usr_0369,ser_0260,2024-05-11,5,False
usr_0369,ser_2155,2024-10-27,3,False
usr_0369,ser_0929,2024-07-19,5,True
usr_0369,ser_1763,2024-02-14,4,True
usr_0370,ser_2766,2024-02-28,5,True
usr_0370,ser_0392,2024-03-24,2,True
usr_0370,ser_0303,2024-04-01,4,False
usr_0370,ser_2441,2024-11-15,1,False
usr_0370,ser_2869,2024-02-28,3,False
usr_0370,ser_2524,2024-03-09,3,False
usr_0370,ser_1981,2024-06-07,5,True
usr_0370,ser_1479,2024-11-22,4,True
usr_0370,ser_0659,2024-09-19,5,False
usr_0370,ser_1414,2024-05-07,4,False
usr_0371,ser_1621,2024-12-26,2,False
usr_0371,ser_2021,2024-02-27,2,False
usr_0371,ser_0398,2024-02-20,4,True
usr_0371,ser_0401,2024-09-13,5,False
usr_0371,ser_2332,2024-05-21,3,False
usr_0372,ser_1526,2024-10-31,2,True
usr_0372,ser_1289,2025-04-15,4,True
usr_0372,ser_0818,2024-03-30,5,True
usr_0372,ser_0293,2025-01-06,1,False
usr_0372,ser_0378,2024-05-15,1,False
usr_0372,ser_1362,2024-05-31,4,False
usr_0372,ser_0149,2024-10-24,3,False
usr_0373,ser_1064,2024-11-09,3,False
usr_0373,ser_0387,2024-09-19,3,False
usr_0373,ser_1438,2025-01-23,2,True
usr_0373,ser_1194,2024-08-17,5,False
usr_0374,ser_1074,2024-08-31,2,False
usr_0374,ser_2187,2025-01-22,4,False
usr_0374,ser_1282,2024-07-12,5,False
usr_0374,ser_2002,2024-07-23,5,True
usr_0374,ser_1027,2025-02-09,3,True
usr_0374,ser_2186,2025-02-28,5,False
usr_0374,ser_1301,2024-10-31,4,False
usr_0374,ser_1617,2024-03-09,2,False
usr_0375,ser_1091,2024-08-04,3,True
usr_0375,ser_2046,2024-11-08,4,True
usr_0375,ser_2889,2024-08-05,5,True
usr_0375,ser_1439,2025-03-28,4,True
usr_0375,ser_2585,2025-02-24,3,True
usr_0376,ser_1083,2024-06-26,4,False
usr_0376,ser_0495,2024-03-14,3,True
usr_0376,ser_1892,2025-02-16,5,True
usr_0376,ser_0295,2024-02-10,5,True
usr_0376,ser_1241,2024-08-25,4,True
usr_0376,ser_0920,2024-12-22,2,False
usr_0376,ser_1232,2024-03-03,5,True
usr_0377,ser_2937,2025-03-10,2,True
usr_0377,ser_1776,2025-04-28,4,True
usr_0377,ser_0184,2024-01-19,5,False
usr_0377,ser_0365,2024-05-27,1,True
usr_0377,ser_0281,2024-01-24,4,True
usr_0377,ser_0626,2024-07-03,4,True
usr_0377,ser_2038,2025-01-01,2,True
usr_0377,ser_0581,2024-01-15,5,True
usr_0377,ser_2894,2024-05-18,2,False
usr_0377,ser_0766,2024-06-04,5,False
usr_0378,ser_1231,2024-11-20,3,True
usr_0378,ser_0898,2024-08-09,1,True
usr_0379,ser_2970,2024-12-26,2,False
usr_0379,ser_1303,2024-04-18,3,True
usr_0379,ser_2994,2024-04-06,3,False
usr_0379,ser_2349,2025-03-05,3,False
usr_0379,ser_2488,2024-09-26,1,False
usr_0379,ser_0865,2024-04-04,2,True
usr_0379,ser_1773,2025-04-04,5,False
usr_0379,ser_1750,2024-03-13,3,False
usr_0379,ser_0607,2024-08-31,2,False
usr_0380,ser_2627,2024-05-23,3,False
usr_0380,ser_0534,2024-10-30,3,False
usr_0380,ser_2044,2024-07-03,2,False
usr_0380,ser_2407,2024-06-01,5,True
usr_0380,ser_2518,2024-10-04,2,False
usr_0380,ser_2801,2024-08-13,3,True
usr_0380,ser_2397,2025-04-23,3,False
usr_0380,ser_1856,2024-10-09,5,False
usr_0380,ser_2460,2024-04-30,3,True
usr_0381,ser_0451,2024-04-24,1,False
usr_0381,ser_2774,2024-06-26,1,False
usr_0381,ser_0146,2024-05-19,4,True
usr_0381,ser_1153,2024-04-03,3,False
usr_0381,ser_2123,2024-06-27,5,True
usr_0382,ser_1334,2024-10-23,1,True
usr_0382,ser_2361,2025-03-03,3,False
usr_0382,ser_0048,2025-02-22,1,False
usr_0382,ser_1042,2024-10-17,2,True
usr_0382,ser_1235,2024-04-20,4,False
usr_0382,ser_0822,2024-08-01,1,True
usr_0382,ser_0637,2024-11-27,3,True
usr_0382,ser_0415,2025-03-10,4,True
usr_0382,ser_0205,2024-07-15,1,True
usr_0382,ser_0253,2024-02-29,3,True
usr_0383,ser_0278,2025-01-17,3,True
usr_0383,ser_1715,2024-01-26,1,False
usr_0383,ser_2907,2025-04-26,4,False
usr_0383,ser_2959,2024-09-17,4,False
usr_0383,ser_1171,2024-07-16,5,True
usr_0383,ser_0777,2024-07-23,1,False
usr_0383,ser_2320,2024-11-07,3,False
usr_0383,ser_2225,2025-01-29,1,True
usr_0383,ser_2172,2024-12-13,2,False
usr_0384,ser_2306,2024-09-12,3,False
usr_0384,ser_2828,2024-03-15,5,True
usr_0385,ser_0856,2024-06-26,2,True
usr_0385,ser_2198,2025-01-17,4,True
usr_0385,ser_0144,2024-03-27,5,False
usr_0386,ser_1939,2024-06-19,2,True
usr_0386,ser_0424,2024-04-18,5,False
usr_0387,ser_0974,2024-03-03,5,False
usr_0387,ser_1218,2024-10-22,3,True
usr_0387,ser_2630,2024-01-27,3,True
usr_0387,ser_1023,2025-02-21,3,False
usr_0387,ser_1822,2024-11-19,2,True
usr_0387,ser_1151,2024-06-04,3,True
usr_0387,ser_0327,2024-05-04,2,False
usr_0387,ser_0294,2024-12-16,1,True
usr_0388,ser_2325,2024-08-14,5,True
usr_0388,ser_0436,2024-04-18,1,False
usr_0388,ser_2348,2025-03-19,3,True
usr_0388,ser_0594,2025-03-12,3,True
usr_0388,ser_0470,2024-12-29,1,False
usr_0388,ser_1267,2024-10-28,4,True
usr_0388,ser_2154,2024-12-03,5,True
usr_0388,ser_1149,2024-11-13,2,False
usr_0388,ser_0154,2025-02-02,4,False
usr_0389,ser_0536,2024-01-03,5,False
usr_0389,ser_1314,2024-02-09,2,False
usr_0389,ser_2582,2025-02-20,2,False
usr_0389,ser_2610,2024-02-26,1,False
usr_0389,ser_1633,2025-01-09,3,True
usr_0390,ser_0607,2024-01-03,4,True
usr_0390,ser_1720,2024-08-25,5,True
usr_0390,ser_0056,2025-03-15,1,False
usr_0390,ser_2551,2024-03-11,2,False
usr_0390,ser_2292,2024-08-22,5,True
usr_0390,ser_1807,2025-03-24,2,False
usr_0391,ser_0188,2024-03-21,3,True
usr_0391,ser_2221,2024-05-24,1,True
usr_0391,ser_1486,2024-02-28,3,False
usr_0391,ser_0331,2024-01-05,3,True
usr_0391,ser_0001,2024-10-11,1,False
usr_0391,ser_1623,2024-07-30,2,True
usr_0392,ser_0733,2025-02-15,3,True
usr_0392,ser_1595,2025-02-21,3,True
usr_0392,ser_1521,2024-05-16,2,False
usr_0392,ser_0450,2025-04-16,4,False
usr_0392,ser_0853,2025-03-09,2,False
usr_0392,ser_1091,2024-04-19,1,True
usr_0392,ser_1038,2024-07-28,4,True
usr_0392,ser_0642,2025-01-24,4,False
usr_0392,ser_0605,2025-01-12,5,False
usr_0393,ser_1651,2025-04-14,3,False
usr_0393,ser_2933,2025-03-10,5,False
usr_0393,ser_0900,2024-07-30,4,False
usr_0393,ser_2147,2025-02-06,3,True
usr_0393,ser_2938,2024-10-14,5,False
usr_0393,ser_0994,2025-01-15,1,True
usr_0394,ser_2255,2024-06-08,2,True
usr_0394,ser_1944,2024-06-26,2,False
usr_0394,ser_0406,2024-03-25,3,False
usr_0394,ser_0801,2024-10-27,5,True
usr_0394,ser_2268,2024-10-13,3,True
usr_0394,ser_1658,2024-11-19,3,False
usr_0394,ser_0829,2024-02-03,4,True
usr_0395,ser_2916,2024-09-02,3,False
usr_0395,ser_2960,2025-02-27,5,False
usr_0395,ser_1243,2025-02-24,5,True
usr_0395,ser_1631,2024-02-11,2,True
usr_0395,ser_0608,2024-02-27,5,True
usr_0395,ser_0849,2024-04-11,2,False
usr_0395,ser_2644,2025-01-23,3,True
usr_0396,ser_2851,2025-04-18,2,False
usr_0396,ser_0071,2024-05-02,2,True
usr_0396,ser_0765,2025-02-09,4,False
usr_0396,ser_1985,2025-03-27,2,False
usr_0396,ser_1979,2024-03-18,3,True
usr_0397,ser_2536,2024-07-14,5,False
usr_0397,ser_0309,2024-07-20,3,True
usr_0397,ser_0692,2024-04-15,1,False
usr_0397,ser_2982,2025-01-29,2,False
usr_0397,ser_2143,2024-04-17,4,False
usr_0397,ser_1621,2024-04-19,4,True
usr_0397,ser_0079,2024-10-15,4,False
usr_0397,ser_0975,2024-05-30,1,False
usr_0397,ser_2895,2024-04-25,4,False
usr_0398,ser_1154,2024-03-22,4,True
usr_0398,ser_1438,2025-01-23,3,True
usr_0398,ser_1995,2024-05-21,5,True
usr_0399,ser_0789,2024-02-18,1,False
usr_0399,ser_2822,2025-04-15,3,False
usr_0399,ser_2818,2024-09-13,3,True
usr_0399,ser_2144,2024-10-18,5,True
usr_0400,ser_1962,2024-12-10,5,True
usr_0400,ser_2999,2024-01-29,1,False
usr_0401,ser_2666,2024-08-19,5,True
usr_0401,ser_0973,2024-09-13,2,False
