plataforma_id,serie_id,fechaDisponible,exclusiva,regiones
plat_012,ser_2412,2021-09-04,False,MX|CL
plat_017,ser_2412,2025-04-25,True,AR|GT|CL|FR|BR|MX
plat_030,ser_2413,2019-06-04,True,AR|CO|GT|MX|PE
plat_010,ser_2414,2022-06-26,True,BR|ES
plat_001,ser_2414,2023-08-02,True,MX|PE|BR|FR|CL|UK
plat_012,ser_2415,2019-02-09,False,ES|CL|MX|AR
plat_015,ser_2415,2019-10-06,True,CO|UK
plat_028,ser_2416,2023-07-03,True,CO|ES
plat_006,ser_2416,2019-08-25,True,US|BR|GT|AR|ES
plat_029,ser_2416,2018-01-24,True,JP|GT|AR|UK|CL
plat_016,ser_2417,2018-04-03,False,UK|AR
plat_003,ser_2418,2018-06-07,True,BR|JP
plat_006,ser_2418,2020-05-03,True,CL|MX
plat_025,ser_2418,2021-12-21,True,US|PE|GT|JP|ES|DE
plat_015,ser_2419,2023-05-16,False,AR|GT|UK|MX
plat_001,ser_2420,2024-07-31,True,FR|CO|MX
plat_027,ser_2421,2020-06-15,False,PE|US|CO|MX
plat_002,ser_2421,2024-07-05,True,UK|CL
plat_002,ser_2422,2022-04-19,True,BR|FR
plat_016,ser_2422,2018-06-13,True,JP|DE|FR|GT
plat_012,ser_2423,2023-10-29,False,MX|AR|JP|GT|ES|CO
plat_023,ser_2423,2018-04-14,False,JP|UK|MX
plat_006,ser_2423,2022-12-01,True,GT|ES
plat_025,ser_2424,2019-02-28,True,UK|GT
plat_027,ser_2425,2024-03-30,True,DE|UK|BR
plat_016,ser_2425,2022-05-15,False,GT|BR|UK|CO|ES
plat_018,ser_2425,2024-07-02,True,ES|FR
plat_029,ser_2426,2022-09-28,True,CO|FR|BR|CL|PE|UK
plat_016,ser_2427,2018-10-24,False,AR|UK|CO|JP|CL|ES
plat_024,ser_2427,2020-10-17,False,JP|US|MX|CO|AR
plat_009,ser_2428,2020-07-11,True,PE|DE|US|AR|JP
plat_001,ser_2429,2019-08-12,True,DE|ES
plat_015,ser_2429,2019-09-19,False,GT|BR|MX|ES|US|AR
plat_022,ser_2429,2019-10-14,False,GT|AR|DE|JP|MX
plat_004,ser_2430,2022-09-30,True,US|CO|UK|GT|CL|JP
plat_023,ser_2431,2024-02-09,True,CO|US|DE|JP|CL|ES
plat_021,ser_2431,2021-09-23,False,MX|AR|UK
plat_013,ser_2432,2018-11-23,False,BR|MX|UK
plat_021,ser_2433,2022-08-15,False,CL|DE|FR|PE
plat_017,ser_2433,2020-05-24,False,GT|JP|MX
plat_023,ser_2434,2020-04-04,True,ES|FR|AR|CL|UK|US
plat_022,ser_2434,2024-10-28,True,GT|ES|PE|DE|US
plat_008,ser_2434,2019-04-14,False,DE|US|CL|CO
plat_021,ser_2435,2018-03-21,True,CL|US|GT|ES|MX|AR
plat_006,ser_2435,2021-06-14,False,AR|JP|UK|FR
plat_023,ser_2436,2024-08-27,True,BR|ES|DE|CO|FR
plat_028,ser_2436,2018-08-22,False,PE|FR|MX
plat_013,ser_2436,2021-04-14,True,MX|AR|BR
plat_014,ser_2437,2021-02-06,False,FR|CO|ES|US|UK
plat_010,ser_2437,2024-03-22,True,US|FR|PE|JP
plat_012,ser_2438,2025-01-02,False,ES|PE|BR|JP
plat_018,ser_2438,2020-05-23,True,PE|UK|DE|JP
plat_022,ser_2439,2019-06-28,True,ES|PE|AR|UK
plat_007,ser_2440,2022-05-18,False,MX|CL|US|JP|FR
plat_018,ser_2440,2023-04-03,False,US|UK|FR|PE
plat_009,ser_2441,2024-12-28,True,CO|UK|BR|CL
plat_030,ser_2441,2018-09-20,False,ES|MX|CO|PE|AR
plat_025,ser_2442,2019-09-30,False,FR|CO|JP|CL|BR
plat_008,ser_2443,2023-09-03,False,PE|US|BR
plat_017,ser_2443,2020-04-03,True,GT|ES|CL|BR
plat_028,ser_2444,2020-02-05,False,PE|JP|MX|BR|US
plat_017,ser_2444,2025-02-04,False,US|ES
plat_018,ser_2444,2024-09-23,True,CO|CL|BR|PE|ES
plat_002,ser_2445,2019-08-20,False,BR|PE|CL
plat_021,ser_2445,2022-12-16,False,PE|US|BR
plat_015,ser_2445,2023-11-10,False,MX|BR|US|GT|FR|JP
plat_008,ser_2446,2019-11-19,True,UK|US|DE|FR|ES
plat_016,ser_2446,2023-06-29,True,GT|CO|FR|UK|JP
plat_003,ser_2446,2021-11-02,False,FR|MX|AR|GT
plat_005,ser_2447,2024-09-09,False,AR|DE|MX|UK|ES|PE
plat_011,ser_2447,2023-09-19,True,FR|BR|US|ES|CO|AR
plat_023,ser_2448,2020-12-11,True,DE|JP|US|CL|CO
plat_020,ser_2448,2023-11-13,True,US|GT|UK|DE|CL
plat_026,ser_2448,2024-03-26,False,CO|MX|ES|FR|GT
plat_008,ser_2449,2019-07-23,True,GT|FR
plat_019,ser_2449,2018-08-15,False,US|DE|FR|BR
plat_016,ser_2450,2022-09-29,False,CO|UK
plat_002,ser_2450,2018-06-01,True,PE|US|CO|JP|MX|ES
plat_005,ser_2450,2018-11-24,False,AR|DE
plat_002,ser_2451,2024-04-20,True,BR|US|DE|GT|MX
plat_004,ser_2451,2022-01-23,False,GT|AR|JP|DE|CO|MX
plat_026,ser_2451,2019-04-30,True,FR|MX|GT|UK
plat_028,ser_2452,2024-10-21,True,DE|AR|CL|PE|MX
plat_023,ser_2452,2022-09-28,True,ES|CL
plat_017,ser_2453,2020-06-02,False,BR|CO
plat_029,ser_2453,2019-01-13,False,CL|UK
plat_028,ser_2453,2019-11-25,False,MX|JP|ES|GT|BR
plat_015,ser_2454,2020-07-26,False,BR|CO|ES|AR|UK|GT
plat_013,ser_2455,2020-02-19,True,MX|US|PE
plat_021,ser_2455,2022-02-22,False,US|AR|UK|FR|MX
plat_013,ser_2456,2021-04-29,False,CO|JP
plat_012,ser_2456,2022-12-06,False,ES|GT|MX|CL|BR|UK
plat_015,ser_2457,2018-07-06,True,US|MX|CL|PE|JP
plat_030,ser_2457,2020-10-28,False,GT|CL|UK|AR
plat_013,ser_2458,2022-01-22,False,GT|BR|AR|MX|DE
plat_018,ser_2458,2020-09-29,True,GT|FR|PE|CL
plat_002,ser_2458,2020-09-18,False,ES|BR|GT|UK|JP
plat_027,ser_2459,2021-06-01,False,CL|PE|BR|MX|ES|JP
plat_019,ser_2459,2023-06-14,True,US|DE|PE|CL|AR|GT
plat_003,ser_2459,2025-04-16,True,AR|US|ES|BR|UK
plat_027,ser_2460,2023-12-21,False,FR|US
plat_021,ser_2461,2022-01-13,True,AR|JP|BR
plat_014,ser_2462,2023-12-24,True,BR|MX|CL
plat_017,ser_2462,2022-06-14,True,CO|GT|PE|CL|UK
plat_007,ser_2463,2023-03-17,False,DE|CL|CO|MX|FR|UK
plat_026,ser_2463,2020-03-01,True,UK|FR
plat_008,ser_2464,2020-01-30,False,CO|ES|DE|JP|CL
plat_005,ser_2465,2019-10-17,True,UK|FR|US
plat_008,ser_2465,2023-03-04,False,PE|MX|JP|FR|DE
plat_012,ser_2466,2023-04-15,False,AR|CO|CL|UK
plat_011,ser_2466,2022-08-20,True,US|MX|CL|UK|ES|DE
plat_028,ser_2466,2018-04-11,True,UK|ES
plat_028,ser_2467,2018-07-11,True,UK|CL|PE|CO
plat_012,ser_2467,2025-03-18,True,UK|GT|CL|MX|FR|ES
plat_006,ser_2468,2023-01-13,True,DE|ES
plat_003,ser_2469,2022-11-26,False,JP|AR|GT
plat_014,ser_2469,2020-01-10,False,DE|CL
plat_009,ser_2470,2018-04-30,True,JP|BR|MX|CL
plat_013,ser_2470,2022-11-21,True,ES|PE|UK|DE|CL
plat_001,ser_2470,2021-08-25,True,UK|PE
plat_030,ser_2471,2022-11-22,False,DE|MX|CL|BR
plat_026,ser_2472,2023-04-22,False,CL|CO|GT|PE
plat_015,ser_2473,2018-09-25,False,AR|BR
plat_012,ser_2473,2019-12-01,True,MX|AR|FR|UK
plat_021,ser_2474,2018-08-17,True,GT|UK|US|AR
plat_002,ser_2475,2021-01-04,False,MX|PE|JP|CO
plat_019,ser_2476,2021-11-07,True,JP|GT|CO|US|UK|CL
plat_008,ser_2476,2021-07-08,False,FR|JP|UK|ES|GT|PE
plat_020,ser_2477,2018-03-11,False,PE|US|CO
plat_005,ser_2477,2022-06-01,False,CO|ES|UK|US|FR|CL
plat_008,ser_2478,2025-03-01,False,PE|ES|GT
plat_022,ser_2478,2024-08-26,False,UK|MX|CL
plat_029,ser_2479,2024-01-25,False,BR|ES
plat_008,ser_2479,2023-05-13,False,GT|CO|FR|JP|BR|AR
plat_025,ser_2479,2023-10-20,False,UK|MX|AR|ES|BR
plat_010,ser_2480,2021-08-21,False,FR|UK|DE|ES
plat_005,ser_2480,2023-11-03,False,GT|FR|PE
plat_013,ser_2481,2025-02-13,False,PE|ES|AR|US
plat_011,ser_2481,2024-03-19,True,MX|BR|PE|DE
plat_007,ser_2482,2022-07-04,True,BR|FR|DE|GT
plat_019,ser_2482,2022-12-12,True,MX|BR|UK|DE|US|CO
plat_013,ser_2482,2019-02-17,False,CO|PE|BR
plat_016,ser_2483,2019-08-29,True,CO|PE|UK|BR
plat_009,ser_2483,2025-04-15,False,JP|UK|BR
plat_010,ser_2484,2024-11-21,False,ES|CL|UK|DE|MX
plat_021,ser_2485,2019-12-23,True,US|BR|JP|PE|GT|UK
plat_004,ser_2485,2021-07-11,True,ES|BR|PE|DE
plat_027,ser_2485,2020-04-30,False,GT|BR|MX|FR|US|JP
plat_012,ser_2486,2024-04-27,True,JP|DE|BR|CL|GT
plat_026,ser_2486,2023-10-03,False,PE|BR|GT|MX|FR
plat_028,ser_2486,2021-11-22,False,FR|AR|ES|UK|JP
plat_026,ser_2487,2023-02-01,True,CL|PE|MX
plat_030,ser_2487,2020-09-06,True,GT|AR|ES|US
plat_006,ser_2488,2021-06-30,True,CO|CL|PE|AR|FR|UK
plat_026,ser_2488,2024-11-05,True,US|CL
plat_029,ser_2489,2020-03-06,True,UK|CL|JP
plat_002,ser_2489,2024-04-07,True,DE|JP
plat_021,ser_2489,2021-06-17,False,DE|CL|ES|BR|FR
plat_006,ser_2490,2022-01-10,True,AR|DE|CL|BR|GT
plat_021,ser_2490,2025-04-08,True,UK|GT
plat_029,ser_2490,2024-01-17,False,US|AR|CO|FR
plat_012,ser_2491,2021-07-04,False,ES|PE|DE|BR|JP
plat_003,ser_2491,2022-01-10,True,ES|MX
plat_006,ser_2491,2022-07-29,False,PE|US|AR
plat_014,ser_2492,2023-04-23,True,US|MX|PE|GT|FR|AR
plat_015,ser_2492,2021-02-21,True,DE|UK|US
plat_002,ser_2493,2020-03-28,False,US|ES|DE|BR|UK|JP
plat_013,ser_2494,2023-11-24,False,ES|GT|FR
plat_003,ser_2494,2025-02-04,False,DE|US|GT
plat_028,ser_2494,2020-06-23,False,UK|PE|GT|ES|DE
plat_019,ser_2495,2022-09-08,True,CL|FR|PE
plat_004,ser_2495,2019-03-18,True,ES|FR|AR|UK|GT|JP
plat_013,ser_2495,2024-03-02,True,BR|JP|CO
plat_030,ser_2496,2025-01-20,False,GT|BR|PE|JP|DE|AR
plat_010,ser_2496,2018-11-15,True,ES|DE|CL
plat_011,ser_2496,2023-03-09,False,CL|DE|JP|MX|UK|GT
plat_004,ser_2497,2020-10-28,False,AR|MX|US|JP
plat_029,ser_2498,2023-12-16,True,GT|CO|CL|FR|MX
plat_024,ser_2498,2020-12-20,False,UK|US|CL|BR|GT|CO
plat_014,ser_2498,2024-12-23,True,MX|GT
plat_030,ser_2499,2018-09-04,False,MX|CL|UK|FR|AR
plat_022,ser_2499,2020-07-11,True,JP|DE|BR|CL|PE|UK
plat_004,ser_2499,2023-04-20,False,FR|AR|CO|BR|PE|CL
plat_005,ser_2500,2019-01-19,False,AR|FR|US|CL
plat_027,ser_2500,2021-07-20,False,DE|ES
plat_025,ser_2500,2019-09-24,False,PE|BR|ES|CO
plat_025,ser_2501,2020-08-24,True,UK|CO|CL|MX
plat_004,ser_2501,2024-01-29,True,BR|FR
plat_004,ser_2502,2020-05-07,True,MX|ES|GT|JP
plat_030,ser_2502,2022-01-10,True,GT|CO|FR
plat_016,ser_2503,2020-11-13,False,JP|CL|CO|GT
plat_022,ser_2503,2023-10-24,False,US|JP
plat_025,ser_2504,2019-05-31,True,CL|GT|MX|CO|UK
plat_022,ser_2505,2019-06-28,True,US|AR|DE|ES|FR|MX
plat_014,ser_2506,2018-06-28,False,UK|DE|JP
plat_028,ser_2506,2023-10-10,False,GT|AR|BR|CO
plat_013,ser_2507,2020-07-14,False,ES|FR|JP|CO|UK|GT
plat_017,ser_2507,2020-11-24,False,GT|JP|DE
plat_005,ser_2508,2023-09-14,True,US|MX
plat_009,ser_2508,2024-09-03,True,GT|PE|CO|CL|MX|AR
plat_007,ser_2509,2019-05-30,True,DE|FR|GT|JP|BR
plat_006,ser_2509,2020-07-15,False,US|GT
plat_024,ser_2510,2021-12-29,False,US|MX|AR|BR
plat_009,ser_2510,2020-04-17,True,FR|JP|DE|GT|US
plat_028,ser_2510,2018-05-02,True,JP|UK|US
plat_022,ser_2511,2022-12-11,False,CO|FR|DE
plat_011,ser_2512,2022-02-20,True,AR|DE|CL|ES
plat_012,ser_2512,2019-12-09,True,CL|UK|DE
plat_011,ser_2513,2021-11-21,True,US|FR|ES|UK|MX|DE
plat_016,ser_2513,2025-02-10,True,PE|US|ES
plat_023,ser_2513,2018-10-19,True,FR|CL|AR
plat_001,ser_2514,2019-03-13,False,ES|PE|UK|JP|CO
plat_003,ser_2514,2024-06-02,True,PE|MX
plat_024,ser_2514,2022-01-04,False,US|CO|PE|CL
plat_026,ser_2515,2020-10-15,True,BR|PE|JP|US|UK|MX
plat_029,ser_2516,2024-06-14,True,DE|UK
plat_015,ser_2516,2024-12-13,True,ES|CO|PE|US|UK
plat_014,ser_2516,2025-03-26,False,BR|UK|AR
plat_007,ser_2517,2023-12-10,False,CL|UK|JP|ES
plat_002,ser_2517,2021-03-29,True,MX|GT|AR|UK
plat_020,ser_2518,2021-10-07,False,UK|BR|JP|DE
plat_024,ser_2518,2019-12-22,True,CL|DE
plat_005,ser_2518,2023-06-28,True,DE|JP|GT
plat_001,ser_2519,2024-02-22,False,FR|BR|CO|GT|CL|UK
plat_006,ser_2519,2025-03-04,False,UK|JP|BR|GT
plat_009,ser_2520,2022-04-16,False,UK|CL|CO|DE|MX|GT
plat_003,ser_2521,2020-07-17,False,DE|CL|BR|AR|US|GT
plat_015,ser_2521,2021-08-10,False,CO|AR|ES|UK|MX|FR
plat_023,ser_2522,2018-03-11,False,MX|JP|FR
plat_025,ser_2522,2020-08-05,True,ES|MX
plat_007,ser_2522,2021-12-27,False,US|MX
plat_021,ser_2523,2024-05-25,True,BR|DE|CL
plat_025,ser_2523,2022-08-23,False,PE|CO
plat_005,ser_2524,2021-01-27,True,AR|FR|DE|US|CL
plat_020,ser_2524,2023-10-28,False,US|FR|DE|CL|PE|AR
plat_030,ser_2525,2021-05-12,False,CO|UK|BR|PE|ES|GT
plat_027,ser_2526,2021-05-05,False,MX|AR
plat_005,ser_2527,2023-01-05,False,US|PE|FR
plat_021,ser_2527,2018-07-27,False,JP|AR|PE|GT|BR|FR
plat_018,ser_2528,2018-11-18,True,CL|JP|MX|ES|PE
plat_028,ser_2529,2022-04-04,False,GT|ES
plat_029,ser_2530,2022-06-14,True,PE|DE|CO|UK
plat_001,ser_2530,2019-09-17,True,UK|BR|JP
plat_019,ser_2530,2018-12-25,False,GT|UK
plat_018,ser_2531,2024-02-06,True,FR|ES|MX|BR
plat_027,ser_2531,2019-07-01,False,AR|MX|UK|ES|FR
plat_020,ser_2531,2024-06-30,True,GT|AR|FR|CL
plat_020,ser_2532,2018-12-24,False,CO|BR|PE|ES|JP|GT
plat_022,ser_2533,2020-01-04,True,CL|MX|US
plat_014,ser_2533,2018-02-10,True,US|GT|MX|AR|UK
plat_006,ser_2534,2019-03-27,True,FR|MX
plat_012,ser_2534,2018-07-01,True,BR|GT
plat_025,ser_2534,2025-01-06,False,JP|FR
plat_019,ser_2535,2022-04-13,True,ES|DE|UK|JP|PE
plat_017,ser_2535,2023-10-14,True,ES|FR|UK
plat_022,ser_2535,2023-12-09,True,AR|CL|MX|ES|UK
plat_015,ser_2536,2018-08-07,False,MX|UK|CO
plat_016,ser_2537,2021-08-18,False,ES|PE|GT|CO|CL
plat_012,ser_2538,2022-04-11,False,DE|CO|CL
plat_030,ser_2538,2020-08-23,False,JP|GT|BR
plat_030,ser_2539,2019-08-03,False,MX|PE
plat_015,ser_2539,2024-09-19,True,UK|DE|JP|MX
plat_018,ser_2540,2021-10-12,False,JP|PE|CL|MX|BR|DE
plat_026,ser_2541,2021-07-18,True,BR|FR|UK
plat_007,ser_2541,2019-11-03,True,CL|JP|CO|UK|PE
plat_017,ser_2542,2024-08-20,False,AR|ES|CO|BR|PE|JP
plat_020,ser_2542,2025-01-29,False,FR|ES|GT|AR|UK
plat_029,ser_2542,2024-09-17,False,ES|CO|PE
plat_013,ser_2543,2018-12-03,False,BR|CO
plat_028,ser_2543,2018-05-04,True,UK|MX
plat_010,ser_2544,2020-03-26,False,UK|CL|DE
plat_007,ser_2545,2019-09-21,True,FR|PE|BR|MX|DE|ES
plat_004,ser_2545,2018-12-23,False,JP|ES|US|FR
plat_020,ser_2546,2018-01-08,False,CL|UK|CO|ES|PE|US
plat_020,ser_2547,2023-12-04,True,MX|US
plat_012,ser_2547,2020-08-30,False,US|AR|PE
plat_015,ser_2547,2020-11-22,False,UK|CO|GT|JP|DE
plat_028,ser_2548,2022-07-15,False,UK|DE|JP|US|CO
plat_005,ser_2549,2019-07-31,True,US|ES|UK|MX
plat_023,ser_2549,2020-03-05,True,ES|GT
plat_006,ser_2550,2024-05-20,True,UK|CL|CO|GT
plat_023,ser_2550,2020-05-28,True,CL|US
plat_027,ser_2550,2018-02-22,False,MX|BR|UK
plat_021,ser_2551,2024-01-22,True,PE|CL|FR|UK
plat_009,ser_2551,2019-03-11,False,GT|UK|JP|PE|CL
plat_025,ser_2551,2021-10-30,True,US|AR|PE|CL|MX
plat_020,ser_2552,2018-07-31,False,DE|PE|ES|JP
plat_004,ser_2553,2019-02-09,True,UK|MX|FR|CL
plat_007,ser_2554,2022-07-18,False,US|BR|UK|AR|PE
plat_023,ser_2555,2024-09-20,True,PE|AR|CO|JP|GT|BR
plat_004,ser_2556,2022-07-29,True,FR|GT|DE|CL|MX|BR
plat_002,ser_2557,2022-11-27,False,MX|CL|ES|BR|DE
plat_015,ser_2557,2019-09-20,False,DE|BR|CO|PE|MX
plat_006,ser_2557,2022-05-01,False,JP|AR|BR|PE|US
plat_017,ser_2558,2025-03-09,True,US|DE|FR|ES
plat_024,ser_2559,2018-12-04,True,DE|CO|US
plat_004,ser_2559,2019-09-09,False,UK|FR|MX|JP|DE
plat_002,ser_2559,2022-02-05,False,CL|BR|ES
plat_021,ser_2560,2019-01-30,True,BR|FR|ES|AR|GT
plat_024,ser_2560,2024-05-15,False,JP|BR|CL
plat_026,ser_2560,2025-03-26,False,US|CL
plat_026,ser_2561,2024-01-17,False,BR|PE
plat_025,ser_2561,2020-10-22,True,PE|FR|DE|MX
plat_012,ser_2561,2021-06-12,True,JP|PE|FR|ES|AR|GT
plat_026,ser_2562,2023-06-09,False,US|JP|CL|FR|ES|PE
plat_024,ser_2562,2023-06-23,False,DE|ES
plat_001,ser_2563,2019-11-10,True,AR|GT|ES|MX|US
plat_014,ser_2564,2018-05-09,True,MX|CL|AR|BR|FR
plat_020,ser_2564,2021-04-05,True,DE|ES
plat_003,ser_2565,2020-05-29,False,FR|CO
plat_015,ser_2565,2022-03-15,True,JP|ES|CO
plat_008,ser_2566,2019-05-12,False,BR|ES|GT|JP|FR|DE
plat_022,ser_2566,2019-11-29,True,US|GT|ES|AR|JP|PE
plat_004,ser_2566,2023-01-27,True,ES|MX
plat_030,ser_2567,2021-08-10,False,CO|US|ES
plat_015,ser_2567,2018-03-31,False,BR|CO|AR|CL
plat_018,ser_2567,2020-03-17,True,JP|GT|DE|MX
plat_014,ser_2568,2018-04-25,False,PE|BR|ES|CO|DE
plat_018,ser_2568,2020-10-15,True,CL|FR
plat_005,ser_2568,2019-02-11,True,MX|UK|ES|CO
plat_007,ser_2569,2020-06-21,False,JP|BR|US|ES
plat_029,ser_2570,2021-04-02,False,MX|JP|BR
plat_016,ser_2571,2023-04-13,False,AR|GT|UK|MX|DE
plat_010,ser_2571,2020-01-29,False,AR|BR
plat_020,ser_2571,2021-10-12,True,ES|BR|AR|US|PE|GT
plat_029,ser_2572,2018-11-05,True,MX|FR|UK|BR|PE|CO
plat_012,ser_2572,2018-07-10,False,CL|GT|JP
plat_006,ser_2573,2019-12-26,True,PE|BR|GT|UK
plat_015,ser_2573,2022-09-02,True,US|ES|UK|FR
plat_009,ser_2573,2023-12-12,True,BR|CO|US|PE
plat_015,ser_2574,2020-12-13,False,BR|ES|PE|CL|FR
plat_030,ser_2574,2020-05-06,False,ES|AR|CO
plat_026,ser_2574,2025-03-09,False,MX|AR
plat_009,ser_2575,2020-06-24,True,BR|US|CL
plat_019,ser_2576,2021-02-25,False,CL|PE|FR|CO
plat_016,ser_2576,2019-05-23,False,UK|US|JP|BR
plat_022,ser_2576,2021-07-16,True,JP|PE|US|CO|MX|UK
plat_014,ser_2577,2020-04-19,True,CO|FR
plat_023,ser_2577,2018-01-14,True,CO|JP
plat_012,ser_2577,2025-04-07,False,UK|DE|CL|AR
plat_013,ser_2578,2023-11-09,False,ES|MX|FR|AR|CO|BR
plat_024,ser_2578,2024-01-16,False,US|DE|AR|JP|ES
plat_011,ser_2578,2022-06-12,False,CL|UK|FR
plat_005,ser_2579,2022-03-01,False,JP|ES|BR|MX
plat_004,ser_2580,2024-07-11,False,US|MX|CO|UK
plat_005,ser_2580,2022-02-22,False,PE|FR|UK|JP|GT|AR
plat_016,ser_2581,2018-07-01,True,MX|US|BR|ES
plat_030,ser_2582,2024-11-16,False,GT|US|DE
plat_008,ser_2582,2020-07-31,False,MX|CO|ES|DE
plat_012,ser_2582,2018-11-10,False,CO|PE|US|UK|CL
plat_006,ser_2583,2018-07-22,True,PE|MX|ES|JP
plat_002,ser_2584,2023-01-02,True,US|DE|JP
plat_010,ser_2584,2019-06-23,False,CL|FR|GT
plat_008,ser_2585,2020-01-10,False,PE|AR
plat_029,ser_2585,2023-03-01,False,CL|UK
plat_008,ser_2586,2019-11-24,True,GT|BR|JP|PE|AR|MX
plat_016,ser_2586,2019-12-14,False,MX|US|CL
plat_004,ser_2586,2020-03-04,True,MX|PE|US|AR
plat_030,ser_2587,2022-11-01,True,CO|US|FR|ES|JP
plat_029,ser_2587,2018-07-13,True,MX|US|DE
plat_022,ser_2587,2021-10-27,True,UK|PE|ES|CL|FR|JP
plat_025,ser_2588,2022-08-30,True,ES|PE|BR|US
plat_011,ser_2588,2020-04-04,False,CL|CO|MX
plat_013,ser_2589,2020-05-13,False,GT|PE|JP|BR|ES
plat_011,ser_2589,2019-03-10,False,PE|FR
plat_026,ser_2590,2020-11-26,False,PE|JP
plat_001,ser_2591,2020-08-11,True,MX|JP
plat_015,ser_2592,2020-12-04,False,FR|BR
plat_002,ser_2593,2024-10-03,False,CO|US|CL|ES|MX
plat_022,ser_2593,2022-03-05,False,CL|DE|AR|CO
plat_025,ser_2594,2022-06-25,True,BR|CO|FR|AR|GT|CL
plat_015,ser_2594,2022-08-04,True,US|ES|PE|AR
plat_029,ser_2594,2021-08-15,True,FR|MX|PE|BR|GT|DE
plat_006,ser_2595,2024-04-18,True,MX|AR
plat_009,ser_2595,2019-03-13,True,UK|DE
plat_008,ser_2595,2021-11-14,False,ES|DE|UK|AR|MX|CO
plat_011,ser_2596,2020-08-21,True,PE|ES|CO|DE
plat_023,ser_2596,2019-01-03,False,US|GT|UK|CL
plat_017,ser_2597,2019-05-22,True,PE|ES|MX|JP|CO
plat_023,ser_2597,2020-11-06,True,DE|AR|UK|ES|FR
plat_001,ser_2597,2018-06-10,False,JP|BR|FR
plat_012,ser_2598,2018-06-04,True,UK|AR|JP
plat_013,ser_2598,2021-03-02,False,GT|FR
plat_005,ser_2598,2018-10-19,False,JP|AR|CO|US|FR|MX
plat_016,ser_2599,2018-03-16,True,BR|CL
plat_008,ser_2599,2018-05-03,True,DE|UK|JP
plat_026,ser_2599,2020-11-11,False,BR|UK|PE|AR|JP
plat_013,ser_2600,2018-10-05,True,ES|US|CL|PE
plat_006,ser_2600,2019-05-08,True,UK|CL|MX|GT|PE
plat_025,ser_2601,2025-04-26,False,BR|CO|MX
plat_008,ser_2601,2019-01-16,True,DE|GT|AR
plat_015,ser_2602,2018-07-24,False,DE|ES|FR|UK|US
plat_023,ser_2602,2019-10-31,True,PE|MX|FR|GT|UK|CO
plat_019,ser_2603,2024-09-22,True,CO|CL|GT|ES|UK|MX
plat_017,ser_2604,2018-12-26,False,US|UK|GT|JP
plat_030,ser_2605,2024-05-20,False,ES|CO|JP|MX|AR|PE
plat_026,ser_2605,2022-05-08,True,CL|ES|CO|FR
plat_009,ser_2606,2019-10-04,False,JP|CL|FR|GT
plat_002,ser_2607,2023-07-19,True,FR|GT|MX|ES|BR
plat_019,ser_2608,2022-05-16,False,DE|AR
plat_028,ser_2608,2022-05-21,False,MX|AR|ES|CL|UK
plat_024,ser_2609,2021-07-11,True,DE|UK|ES
plat_021,ser_2609,2018-02-04,True,DE|US|JP
plat_002,ser_2609,2024-09-17,True,CL|MX|BR|CO|AR|PE
plat_024,ser_2610,2020-12-15,True,PE|MX|FR|DE|JP|AR
plat_027,ser_2611,2020-01-08,True,MX|US
plat_023,ser_2611,2023-07-03,True,FR|PE|CO
plat_024,ser_2612,2018-11-23,False,PE|JP|FR|CO
plat_022,ser_2613,2020-08-12,True,GT|ES|US|DE|BR
plat_020,ser_2613,2020-05-10,False,UK|CL|BR
plat_018,ser_2613,2021-02-26,True,DE|CO|PE
plat_027,ser_2614,2021-09-10,False,CO|AR
plat_028,ser_2614,2018-10-30,False,PE|MX|FR|DE|GT|AR
plat_019,ser_2615,2021-01-28,True,JP|PE|BR|FR|GT|DE
plat_017,ser_2615,2019-02-08,False,FR|US|JP|DE
plat_019,ser_2616,2025-02-01,True,PE|JP|US|MX
plat_011,ser_2616,2024-08-07,True,AR|GT|JP|UK|DE|CO
plat_014,ser_2616,2018-11-24,True,AR|GT|UK|MX
plat_022,ser_2617,2024-09-03,True,CO|BR|GT|DE|AR
plat_025,ser_2617,2022-11-27,False,CO|BR|ES|CL
plat_006,ser_2618,2019-05-08,True,JP|PE|FR
plat_029,ser_2618,2023-05-29,False,ES|US
plat_026,ser_2618,2021-06-16,True,BR|FR|PE|GT
plat_004,ser_2619,2024-09-27,True,AR|CL|GT|MX|ES
plat_024,ser_2620,2019-09-06,True,DE|MX|US
plat_020,ser_2621,2025-04-02,False,ES|UK|BR|MX|JP|AR
plat_027,ser_2621,2025-04-12,True,ES|FR|DE|MX|PE|US
plat_002,ser_2621,2018-09-12,True,MX|GT|ES|BR|DE|JP
plat_005,ser_2622,2024-08-07,True,CO|DE|ES|JP
plat_001,ser_2623,2019-02-28,False,GT|ES
plat_008,ser_2623,2022-01-29,True,GT|US|JP|AR
plat_023,ser_2623,2022-07-11,False,BR|JP|DE|US|ES|AR
plat_024,ser_2624,2022-11-19,True,MX|JP|US|GT
plat_027,ser_2625,2020-10-31,True,CL|US|DE|AR|BR|MX
plat_022,ser_2625,2019-07-21,False,AR|UK|CO|PE|JP
plat_029,ser_2626,2020-06-26,False,MX|US|UK|ES|BR
plat_022,ser_2626,2024-05-13,False,BR|ES|PE|CO
plat_022,ser_2627,2019-03-21,False,PE|MX|FR|GT|AR|DE
plat_021,ser_2627,2022-03-11,False,MX|UK|ES|DE|JP|FR
