usuario1_id,usuario2_id,fechaSeguimiento,mutuo,notificaciones
usr_0382,usr_0414,2024-06-15,False,True
usr_0382,usr_0708,2023-05-16,False,True
usr_0382,usr_0133,2023-08-28,False,False
usr_0382,usr_0245,2024-05-25,False,True
usr_0383,usr_0198,2023-12-22,False,True
usr_0383,usr_0040,2023-09-20,False,True
usr_0383,usr_0689,2024-11-28,False,True
usr_0383,usr_0629,2023-05-26,False,False
usr_0383,usr_0399,2024-10-17,False,False
usr_0383,usr_0059,2023-11-18,False,True
usr_0383,usr_0445,2023-06-09,True,True
usr_0383,usr_0798,2024-09-22,True,False
usr_0383,usr_0466,2024-09-26,False,True
usr_0383,usr_0663,2023-09-24,False,True
usr_0384,usr_0715,2024-10-24,False,True
usr_0384,usr_0104,2024-07-11,True,False
usr_0384,usr_0345,2025-02-20,True,True
usr_0384,usr_0042,2024-06-11,False,True
usr_0384,usr_0516,2023-01-10,True,False
usr_0384,usr_0769,2024-06-19,False,False
usr_0384,usr_0425,2023-11-15,False,False
usr_0385,usr_0616,2025-02-22,False,False
usr_0385,usr_0150,2024-10-12,False,False
usr_0385,usr_0577,2023-05-09,False,True
usr_0385,usr_0705,2023-09-24,True,False
usr_0385,usr_0386,2025-01-05,True,True
usr_0385,usr_0356,2023-10-08,True,False
usr_0385,usr_0724,2023-04-23,True,True
usr_0385,usr_0184,2025-03-24,False,True
usr_0385,usr_0006,2024-10-31,True,True
usr_0385,usr_0719,2024-03-05,False,False
usr_0387,usr_0734,2023-12-03,False,True
usr_0387,usr_0361,2025-03-23,False,False
usr_0387,usr_0354,2024-03-24,True,True
usr_0387,usr_0279,2025-01-04,True,True
usr_0387,usr_0198,2024-10-17,True,True
usr_0387,usr_0415,2024-10-16,True,True
usr_0388,usr_0119,2023-02-24,True,False
usr_0388,usr_0630,2023-09-19,True,False
usr_0388,usr_0786,2025-04-14,True,False
usr_0389,usr_0434,2024-02-07,False,True
usr_0389,usr_0314,2023-12-24,True,False
usr_0389,usr_0673,2023-10-03,True,False
usr_0389,usr_0053,2024-03-23,False,False
usr_0389,usr_0355,2025-03-07,True,False
usr_0389,usr_0209,2023-09-01,False,False
usr_0389,usr_0060,2023-04-11,True,False
usr_0389,usr_0026,2024-12-11,True,False
usr_0389,usr_0252,2024-03-01,True,True
usr_0390,usr_0463,2024-07-15,True,True
usr_0390,usr_0131,2023-01-28,False,True
usr_0390,usr_0394,2023-07-01,True,True
usr_0390,usr_0212,2024-12-13,False,True
usr_0390,usr_0723,2024-07-13,True,False
usr_0390,usr_0118,2024-02-19,False,True
usr_0390,usr_0779,2023-01-09,False,False
usr_0390,usr_0460,2023-09-24,False,False
usr_0390,usr_0419,2023-06-10,False,False
usr_0391,usr_0667,2024-12-30,False,False
usr_0392,usr_0525,2023-12-27,True,False
usr_0392,usr_0594,2024-07-24,False,True
usr_0392,usr_0373,2023-05-24,False,False
usr_0392,usr_0271,2023-08-15,False,False
usr_0392,usr_0655,2023-05-15,True,False
usr_0392,usr_0005,2023-10-07,True,False
usr_0393,usr_0340,2023-08-28,False,True
usr_0393,usr_0075,2025-02-28,True,True
usr_0393,usr_0246,2024-04-08,True,True
usr_0393,usr_0254,2024-02-16,True,False
usr_0393,usr_0007,2023-06-27,True,False
usr_0393,usr_0423,2024-01-16,False,False
usr_0393,usr_0454,2024-04-02,True,True
usr_0393,usr_0493,2023-07-12,False,True
usr_0393,usr_0277,2024-09-02,False,False
usr_0394,usr_0426,2025-01-22,False,False
usr_0394,usr_0746,2024-10-22,False,False
usr_0394,usr_0364,2025-03-11,True,False
usr_0394,usr_0722,2024-01-20,True,True
usr_0394,usr_0631,2023-08-03,True,True
usr_0394,usr_0525,2024-10-25,False,False
usr_0394,usr_0643,2024-03-17,False,False
usr_0394,usr_0160,2023-09-26,True,True
usr_0394,usr_0344,2024-08-28,False,False
usr_0394,usr_0293,2024-03-07,True,True
usr_0395,usr_0268,2024-01-29,True,False
usr_0395,usr_0203,2023-10-26,True,False
usr_0395,usr_0075,2024-09-09,True,True
usr_0395,usr_0541,2024-08-01,False,False
usr_0395,usr_0251,2024-12-09,False,True
usr_0395,usr_0109,2024-02-15,True,False
usr_0395,usr_0033,2023-02-20,True,False
usr_0395,usr_0132,2025-01-09,False,False
usr_0395,usr_0071,2023-07-14,False,True
usr_0396,usr_0243,2024-09-27,False,True
usr_0396,usr_0059,2024-05-01,False,True
usr_0397,usr_0048,2024-01-05,True,True
usr_0397,usr_0040,2023-12-15,False,True
usr_0397,usr_0170,2023-06-30,True,False
usr_0397,usr_0576,2025-04-19,False,True
usr_0397,usr_0620,2024-09-13,False,True
usr_0397,usr_0720,2025-03-05,False,False
usr_0397,usr_0285,2024-07-13,False,True
usr_0397,usr_0599,2024-06-30,False,True
usr_0398,usr_0558,2025-04-24,False,True
usr_0398,usr_0665,2024-05-22,False,False
usr_0398,usr_0283,2024-10-10,True,False
usr_0398,usr_0700,2024-09-02,False,False
usr_0398,usr_0105,2024-07-02,True,False
usr_0398,usr_0534,2023-09-23,False,False
usr_0399,usr_0646,2023-11-18,True,False
usr_0399,usr_0483,2023-11-22,False,True
usr_0399,usr_0095,2023-02-07,True,True
usr_0399,usr_0102,2024-08-26,False,True
usr_0399,usr_0456,2024-10-20,False,False
usr_0400,usr_0184,2024-09-02,False,False
usr_0400,usr_0203,2024-10-25,False,True
usr_0400,usr_0414,2023-02-24,True,True
usr_0400,usr_0289,2025-03-06,False,True
usr_0400,usr_0509,2024-12-21,True,False
usr_0400,usr_0713,2024-12-23,False,False
usr_0400,usr_0495,2023-08-20,True,False
usr_0400,usr_0706,2024-09-19,False,False
usr_0400,usr_0767,2023-05-10,True,True
usr_0400,usr_0514,2024-05-25,False,False
usr_0401,usr_0730,2023-07-06,False,False
usr_0401,usr_0223,2024-05-02,False,False
usr_0401,usr_0785,2023-10-25,True,False
usr_0402,usr_0258,2024-10-04,False,False
usr_0402,usr_0187,2025-02-18,False,False
usr_0402,usr_0399,2024-02-01,True,True
usr_0402,usr_0483,2023-03-26,True,True
usr_0402,usr_0040,2023-11-19,False,False
usr_0402,usr_0612,2024-05-22,True,True
usr_0403,usr_0525,2025-04-09,True,False
usr_0403,usr_0374,2024-06-20,True,False
usr_0403,usr_0517,2023-06-23,True,False
usr_0403,usr_0578,2023-12-17,True,False
usr_0403,usr_0515,2024-06-22,False,False
usr_0403,usr_0280,2024-03-23,True,True
usr_0403,usr_0161,2025-03-29,True,True
usr_0403,usr_0345,2023-02-25,False,True
usr_0403,usr_0534,2023-12-22,True,True
usr_0403,usr_0196,2024-03-08,True,True
usr_0404,usr_0720,2024-07-19,True,True
usr_0404,usr_0047,2025-02-01,False,False
usr_0404,usr_0478,2024-08-14,True,True
usr_0404,usr_0295,2023-06-24,False,True
usr_0404,usr_0705,2023-12-17,False,False
usr_0404,usr_0530,2024-06-13,False,False
usr_0404,usr_0426,2025-03-19,True,False
usr_0405,usr_0437,2025-01-23,False,True
usr_0405,usr_0778,2024-08-21,True,False
usr_0405,usr_0258,2024-02-04,False,False
usr_0405,usr_0180,2023-11-10,False,False
usr_0405,usr_0150,2025-03-19,False,False
usr_0405,usr_0092,2025-03-08,False,True
usr_0405,usr_0326,2024-01-23,True,True
usr_0405,usr_0384,2023-10-19,False,True
usr_0406,usr_0586,2023-07-04,True,False
usr_0406,usr_0612,2023-10-22,False,True
usr_0407,usr_0210,2024-05-29,True,False
usr_0407,usr_0293,2025-04-13,True,True
usr_0407,usr_0592,2025-04-22,True,True
usr_0407,usr_0184,2023-06-10,False,True
usr_0408,usr_0492,2023-06-22,True,True
usr_0408,usr_0470,2023-11-22,False,False
usr_0408,usr_0260,2024-08-01,False,False
usr_0409,usr_0468,2023-03-17,False,True
usr_0409,usr_0005,2025-02-08,True,False
usr_0409,usr_0651,2023-05-10,True,False
usr_0410,usr_0220,2023-04-21,False,False
usr_0410,usr_0291,2025-01-30,False,True
usr_0410,usr_0671,2024-06-30,False,True
usr_0410,usr_0037,2023-02-15,True,True
usr_0410,usr_0349,2025-03-29,True,False
usr_0411,usr_0733,2025-03-28,False,False
usr_0411,usr_0413,2025-03-29,False,False
usr_0411,usr_0565,2023-04-08,False,True
usr_0411,usr_0115,2024-10-27,True,True
usr_0411,usr_0172,2023-05-09,True,False
usr_0412,usr_0794,2023-11-03,True,True
usr_0412,usr_0037,2025-01-10,True,True
usr_0412,usr_0039,2024-12-28,True,True
usr_0412,usr_0561,2023-06-05,False,False
usr_0413,usr_0469,2023-04-21,True,True
usr_0413,usr_0199,2023-08-16,False,False
usr_0414,usr_0237,2025-01-20,False,True
usr_0414,usr_0528,2023-02-16,False,False
usr_0414,usr_0010,2023-09-09,True,True
usr_0414,usr_0296,2023-02-26,True,True
usr_0414,usr_0646,2025-01-01,True,True
usr_0415,usr_0564,2023-11-07,True,True
usr_0415,usr_0141,2023-06-04,False,False
usr_0415,usr_0172,2023-06-10,True,False
usr_0415,usr_0741,2023-08-13,True,False
usr_0416,usr_0784,2023-07-06,False,False
usr_0416,usr_0487,2024-02-24,False,False
usr_0416,usr_0593,2025-02-05,False,True
usr_0416,usr_0473,2023-12-24,True,True
usr_0416,usr_0286,2024-11-13,True,True
usr_0418,usr_0241,2023-08-16,True,False
usr_0418,usr_0173,2024-10-29,False,True
usr_0418,usr_0633,2023-09-28,False,True
usr_0418,usr_0032,2024-02-01,True,True
usr_0418,usr_0037,2023-03-31,True,True
usr_0419,usr_0210,2024-04-09,True,True
usr_0419,usr_0350,2024-10-29,True,True
usr_0419,usr_0534,2024-12-27,False,False
usr_0420,usr_0455,2023-11-22,True,True
usr_0420,usr_0575,2024-06-30,False,False
usr_0420,usr_0152,2023-05-31,False,True
usr_0421,usr_0762,2023-08-06,False,False
usr_0421,usr_0386,2024-02-09,False,False
usr_0421,usr_0451,2025-03-25,True,False
usr_0421,usr_0488,2023-07-27,True,True
usr_0422,usr_0358,2024-05-08,False,True
usr_0422,usr_0415,2024-12-22,False,True
usr_0422,usr_0259,2024-03-28,True,True
usr_0424,usr_0379,2024-02-16,True,True
usr_0424,usr_0046,2024-08-13,False,False
usr_0424,usr_0497,2024-04-27,True,True
usr_0424,usr_0098,2023-04-10,False,False
usr_0424,usr_0012,2024-09-25,False,False
usr_0424,usr_0745,2024-07-02,True,False
usr_0424,usr_0008,2025-04-03,True,False
usr_0424,usr_0459,2023-06-09,False,False
usr_0424,usr_0583,2025-03-17,True,True
usr_0425,usr_0571,2023-07-05,False,False
usr_0425,usr_0546,2025-04-23,True,True
usr_0425,usr_0516,2024-05-03,False,False
usr_0425,usr_0747,2023-07-28,False,False
usr_0425,usr_0706,2024-02-23,False,True
usr_0425,usr_0214,2024-02-21,True,False
usr_0425,usr_0656,2023-09-22,True,True
usr_0426,usr_0643,2024-01-04,True,True
usr_0426,usr_0292,2025-03-12,True,False
usr_0426,usr_0678,2023-12-27,False,True
usr_0426,usr_0553,2023-07-24,True,True
usr_0426,usr_0214,2024-04-09,False,True
usr_0427,usr_0787,2024-01-17,False,False
usr_0427,usr_0737,2023-05-15,True,False
usr_0427,usr_0072,2023-01-24,True,False
usr_0427,usr_0143,2023-11-18,False,True
usr_0427,usr_0145,2024-12-15,False,True
usr_0427,usr_0382,2024-09-30,False,True
usr_0428,usr_0500,2023-09-15,False,True
usr_0429,usr_0158,2023-09-20,False,False
usr_0430,usr_0149,2025-04-18,True,False
usr_0430,usr_0505,2024-05-13,False,False
usr_0430,usr_0192,2024-04-26,False,False
usr_0430,usr_0208,2023-06-06,False,False
usr_0430,usr_0392,2024-03-24,True,True
usr_0430,usr_0501,2023-03-18,False,True
usr_0430,usr_0460,2023-05-07,False,False
usr_0430,usr_0140,2024-01-10,True,False
usr_0430,usr_0562,2024-09-19,False,True
usr_0430,usr_0756,2025-02-10,False,False
usr_0431,usr_0684,2023-08-26,True,False
usr_0431,usr_0510,2024-10-23,False,True
usr_0431,usr_0580,2023-07-22,False,False
usr_0431,usr_0140,2024-01-04,False,True
usr_0432,usr_0037,2024-05-05,False,False
usr_0432,usr_0762,2023-07-15,False,False
usr_0433,usr_0277,2023-07-11,True,False
usr_0434,usr_0546,2023-05-19,True,True
usr_0434,usr_0037,2025-01-17,False,True
usr_0435,usr_0547,2024-03-01,False,False
usr_0435,usr_0687,2024-10-07,False,False
usr_0436,usr_0201,2023-05-24,False,True
usr_0436,usr_0429,2023-07-04,False,True
usr_0437,usr_0246,2023-09-17,False,False
usr_0437,usr_0472,2024-10-24,False,True
usr_0438,usr_0229,2024-05-18,False,True
usr_0438,usr_0797,2024-04-20,False,True
usr_0438,usr_0542,2023-12-22,False,False
usr_0438,usr_0145,2024-04-17,True,False
usr_0438,usr_0340,2025-01-09,False,False
usr_0438,usr_0287,2024-02-11,True,False
usr_0438,usr_0022,2023-08-13,False,True
usr_0439,usr_0204,2024-02-16,False,True
usr_0439,usr_0473,2023-09-07,True,True
usr_0439,usr_0368,2023-12-12,False,True
usr_0439,usr_0792,2024-01-31,True,False
usr_0439,usr_0429,2024-04-05,True,False
usr_0439,usr_0415,2023-11-09,False,True
usr_0439,usr_0667,2023-04-09,True,True
usr_0442,usr_0548,2024-03-08,False,True
usr_0443,usr_0743,2024-04-30,True,True
usr_0443,usr_0238,2024-09-04,True,False
usr_0443,usr_0353,2024-12-03,False,True
usr_0443,usr_0763,2025-04-01,True,True
usr_0443,usr_0501,2023-10-16,True,False
usr_0443,usr_0201,2023-08-17,False,False
usr_0443,usr_0110,2023-05-26,False,True
usr_0444,usr_0192,2024-08-03,False,True
usr_0444,usr_0224,2024-05-09,True,False
usr_0444,usr_0294,2023-01-09,True,True
usr_0444,usr_0249,2024-07-21,False,True
usr_0444,usr_0155,2025-02-21,True,False
usr_0444,usr_0482,2023-03-02,True,False
usr_0444,usr_0528,2024-12-01,False,False
usr_0444,usr_0572,2023-03-16,False,False
usr_0445,usr_0259,2024-03-14,False,True
usr_0447,usr_0626,2024-09-15,True,False
usr_0447,usr_0465,2024-10-18,True,False
usr_0447,usr_0351,2023-01-23,False,True
usr_0447,usr_0064,2023-08-06,False,True
usr_0447,usr_0591,2023-06-23,False,False
usr_0448,usr_0077,2025-01-17,False,False
usr_0449,usr_0622,2024-10-20,True,False
usr_0449,usr_0466,2023-01-25,True,True
usr_0449,usr_0667,2023-09-23,False,False
usr_0449,usr_0045,2024-06-23,False,True
usr_0450,usr_0200,2023-12-11,False,True
usr_0450,usr_0074,2023-01-03,False,True
usr_0450,usr_0304,2025-01-17,False,False
usr_0450,usr_0717,2023-04-08,True,False
usr_0450,usr_0369,2023-09-18,False,False
usr_0450,usr_0260,2024-10-23,True,False
usr_0450,usr_0517,2025-03-03,False,True
usr_0451,usr_0440,2023-12-03,True,True
usr_0451,usr_0441,2024-06-04,True,False
usr_0451,usr_0101,2023-08-29,True,False
usr_0452,usr_0147,2023-06-09,False,True
usr_0452,usr_0060,2024-05-21,True,False
usr_0452,usr_0121,2024-10-11,True,False
usr_0452,usr_0007,2024-01-20,False,True
usr_0453,usr_0756,2023-04-20,True,False
usr_0453,usr_0078,2024-01-23,False,False
usr_0454,usr_0524,2023-10-17,False,True
usr_0454,usr_0541,2025-04-01,True,False
usr_0454,usr_0392,2025-03-27,True,True
usr_0454,usr_0618,2023-01-14,False,True
usr_0454,usr_0241,2024-03-02,False,True
usr_0455,usr_0061,2023-03-20,False,False
usr_0455,usr_0448,2025-01-12,True,True
usr_0455,usr_0356,2024-02-08,False,True
usr_0455,usr_0117,2024-08-29,False,True
usr_0456,usr_0496,2023-08-04,True,True
usr_0456,usr_0230,2023-08-20,False,True
usr_0456,usr_0741,2025-04-11,False,True
usr_0456,usr_0206,2024-08-12,True,False
usr_0456,usr_0140,2023-08-07,True,True
usr_0456,usr_0462,2024-12-05,True,False
usr_0457,usr_0555,2025-03-23,False,False
usr_0457,usr_0347,2023-06-28,False,False
usr_0457,usr_0529,2023-03-10,False,False
usr_0458,usr_0239,2024-01-13,True,True
usr_0458,usr_0090,2025-03-28,True,True
usr_0458,usr_0633,2023-11-15,False,False
usr_0459,usr_0659,2025-03-02,False,True
usr_0460,usr_0542,2024-10-06,True,True
usr_0460,usr_0753,2024-04-13,True,True
usr_0460,usr_0024,2023-05-23,True,False
usr_0460,usr_0618,2024-07-18,False,False
usr_0460,usr_0325,2024-04-14,True,True
usr_0460,usr_0058,2024-02-03,False,False
usr_0460,usr_0627,2024-09-05,True,False
usr_0461,usr_0669,2023-12-09,False,True
usr_0461,usr_0604,2024-07-03,False,False
usr_0461,usr_0738,2024-09-23,False,True
usr_0461,usr_0794,2024-09-22,False,True
usr_0461,usr_0021,2024-11-04,False,False
usr_0461,usr_0497,2024-11-13,True,True
usr_0461,usr_0183,2025-02-15,True,True
usr_0461,usr_0659,2025-02-16,True,False
usr_0461,usr_0667,2024-04-04,True,False
usr_0461,usr_0784,2023-04-12,True,True
usr_0462,usr_0007,2023-09-26,True,True
usr_0462,usr_0104,2023-11-20,False,True
usr_0462,usr_0184,2025-04-30,True,True
usr_0463,usr_0759,2023-10-19,True,False
usr_0463,usr_0375,2024-10-10,False,False
usr_0463,usr_0745,2024-02-11,True,False
usr_0463,usr_0379,2023-04-28,False,True
usr_0463,usr_0248,2024-12-05,False,False
usr_0463,usr_0383,2024-08-07,False,False
usr_0463,usr_0152,2023-03-01,False,False
usr_0463,usr_0671,2023-03-06,True,True
usr_0463,usr_0464,2023-03-01,True,False
usr_0463,usr_0622,2025-01-14,False,True
usr_0464,usr_0533,2024-06-16,False,False
usr_0464,usr_0036,2024-10-10,True,True
usr_0464,usr_0159,2023-05-21,True,True
usr_0464,usr_0680,2024-11-28,False,False
usr_0464,usr_0420,2023-10-15,False,False
usr_0464,usr_0715,2024-05-13,False,False
usr_0464,usr_0270,2023-05-31,False,True
usr_0464,usr_0166,2024-08-28,False,True
usr_0464,usr_0062,2025-01-05,False,True
usr_0465,usr_0747,2023-07-14,True,True
usr_0465,usr_0765,2023-11-06,False,True
usr_0465,usr_0378,2024-04-09,True,True
usr_0465,usr_0699,2024-12-19,False,True
usr_0465,usr_0704,2025-03-24,True,False
usr_0465,usr_0218,2023-03-24,True,True
usr_0465,usr_0763,2023-12-14,False,False
usr_0465,usr_0440,2023-08-10,True,True
usr_0465,usr_0313,2024-10-24,False,True
usr_0465,usr_0585,2023-10-02,False,False
usr_0466,usr_0785,2024-07-02,False,False
usr_0466,usr_0116,2024-06-19,False,True
usr_0466,usr_0616,2023-10-21,False,True
usr_0466,usr_0008,2024-03-31,True,False
usr_0466,usr_0664,2024-11-15,True,True
usr_0468,usr_0193,2024-10-20,False,False
usr_0468,usr_0550,2023-03-07,True,True
usr_0468,usr_0160,2023-08-17,True,True
usr_0468,usr_0497,2024-12-09,True,False
usr_0468,usr_0305,2025-03-16,False,True
usr_0468,usr_0556,2023-12-09,True,True
usr_0468,usr_0104,2024-09-19,False,True
usr_0469,usr_0768,2024-02-10,False,False
usr_0469,usr_0773,2023-06-30,True,False
usr_0469,usr_0512,2023-11-18,True,True
usr_0469,usr_0147,2024-07-05,False,False
usr_0472,usr_0504,2024-06-16,True,True
usr_0472,usr_0322,2023-05-16,True,True
usr_0472,usr_0007,2024-04-09,False,False
usr_0473,usr_0792,2024-05-16,False,False
usr_0473,usr_0270,2024-04-24,True,True
usr_0473,usr_0740,2023-06-25,True,True
usr_0473,usr_0276,2024-01-27,False,True
usr_0473,usr_0683,2023-01-17,True,True
usr_0473,usr_0342,2024-01-13,True,True
usr_0474,usr_0407,2023-02-13,False,False
usr_0474,usr_0765,2024-04-04,True,False
usr_0474,usr_0576,2024-01-07,False,True
usr_0474,usr_0291,2023-06-29,False,False
usr_0474,usr_0303,2023-04-09,True,False
usr_0474,usr_0540,2023-10-12,False,True
usr_0474,usr_0239,2024-06-07,True,False
usr_0475,usr_0681,2024-05-23,True,True
usr_0475,usr_0138,2024-08-14,False,False
usr_0475,usr_0045,2024-01-11,True,False
usr_0475,usr_0667,2023-12-04,True,True
usr_0475,usr_0746,2023-04-13,False,True
usr_0475,usr_0657,2024-11-18,False,False
usr_0475,usr_0149,2023-05-17,True,False
usr_0476,usr_0666,2023-06-22,True,False
usr_0476,usr_0691,2023-11-16,False,True
usr_0476,usr_0516,2023-12-10,False,False
usr_0476,usr_0658,2024-08-27,True,True
usr_0476,usr_0014,2023-03-27,True,False
usr_0477,usr_0129,2023-10-05,True,True
usr_0477,usr_0150,2023-06-01,False,True
usr_0477,usr_0457,2024-03-09,False,True
usr_0477,usr_0606,2023-11-17,True,False
usr_0477,usr_0078,2025-01-28,True,True
usr_0478,usr_0746,2025-04-16,True,True
usr_0479,usr_0469,2023-10-04,True,True
usr_0479,usr_0334,2023-02-04,False,False
usr_0479,usr_0165,2023-02-02,True,False
usr_0479,usr_0685,2024-06-09,False,False
usr_0479,usr_0068,2023-11-19,False,False
usr_0479,usr_0553,2025-03-27,True,True
usr_0479,usr_0094,2023-07-26,True,False
usr_0480,usr_0143,2023-09-06,True,False
usr_0480,usr_0395,2023-05-09,False,True
usr_0480,usr_0223,2023-11-08,False,False
usr_0481,usr_0281,2024-03-14,True,True
usr_0481,usr_0643,2024-05-19,False,True
usr_0481,usr_0194,2023-01-29,False,False
usr_0481,usr_0286,2023-10-26,False,True
usr_0481,usr_0660,2024-10-27,False,True
usr_0481,usr_0105,2024-12-31,True,False
usr_0481,usr_0577,2024-05-15,True,False
usr_0481,usr_0639,2024-07-22,False,False
usr_0481,usr_0676,2024-03-22,True,False
usr_0481,usr_0138,2024-10-18,True,False
usr_0482,usr_0790,2024-08-21,False,True
usr_0482,usr_0714,2023-09-27,False,True
usr_0482,usr_0520,2025-03-12,True,True
usr_0483,usr_0613,2024-06-25,False,False
usr_0483,usr_0175,2024-04-19,False,False
usr_0483,usr_0723,2024-10-03,False,False
usr_0483,usr_0245,2024-11-22,False,False
usr_0483,usr_0227,2024-12-17,False,False
usr_0485,usr_0479,2024-01-19,True,True
usr_0485,usr_0631,2023-09-04,False,False
usr_0485,usr_0558,2025-01-31,False,True
usr_0485,usr_0600,2023-05-03,False,False
usr_0485,usr_0034,2024-03-15,True,True
usr_0485,usr_0468,2024-12-18,False,True
usr_0485,usr_0743,2023-05-18,True,True
usr_0485,usr_0644,2024-03-25,False,True
usr_0486,usr_0383,2024-11-11,True,False
usr_0486,usr_0124,2024-12-05,False,False
usr_0486,usr_0559,2024-10-27,True,False
usr_0487,usr_0096,2023-08-26,False,True
usr_0487,usr_0006,2024-09-05,True,True
usr_0487,usr_0054,2023-01-08,False,False
usr_0487,usr_0048,2024-09-04,True,True
usr_0487,usr_0182,2023-07-04,False,False
usr_0487,usr_0111,2023-01-27,True,True
usr_0487,usr_0265,2024-05-29,False,False
usr_0488,usr_0479,2024-02-04,True,False
usr_0488,usr_0796,2025-01-29,True,False
usr_0488,usr_0635,2023-11-18,False,False
usr_0488,usr_0165,2024-06-25,False,False
usr_0488,usr_0155,2023-01-14,True,True
usr_0489,usr_0643,2024-11-12,True,True
usr_0489,usr_0389,2025-01-17,True,True
usr_0489,usr_0135,2023-11-23,False,False
usr_0489,usr_0742,2024-09-02,True,True
usr_0489,usr_0309,2023-05-16,False,False
usr_0489,usr_0120,2024-07-09,False,True
usr_0489,usr_0388,2024-12-24,False,True
usr_0489,usr_0158,2024-11-08,False,True
usr_0489,usr_0535,2024-12-15,True,False
usr_0489,usr_0754,2024-08-06,True,True
usr_0491,usr_0634,2023-06-04,False,False
usr_0491,usr_0765,2023-07-09,False,False
usr_0491,usr_0211,2024-03-26,True,True
usr_0491,usr_0737,2023-09-25,True,True
usr_0492,usr_0190,2024-09-11,True,False
usr_0492,usr_0786,2024-05-24,False,True
usr_0492,usr_0278,2024-05-04,False,True
usr_0492,usr_0318,2023-01-05,True,True
usr_0492,usr_0195,2023-03-01,False,True
usr_0492,usr_0379,2025-02-10,True,True
usr_0492,usr_0203,2024-04-02,False,False
usr_0492,usr_0368,2025-03-29,True,False
usr_0493,usr_0615,2024-12-22,True,True
usr_0493,usr_0503,2024-06-20,False,True
usr_0494,usr_0725,2023-04-21,True,False
usr_0494,usr_0267,2024-09-11,False,False
usr_0494,usr_0341,2024-01-09,False,True
usr_0494,usr_0076,2023-08-07,True,False
usr_0494,usr_0111,2024-10-12,False,True
usr_0494,usr_0388,2023-03-31,True,True
usr_0494,usr_0086,2023-12-06,False,True
usr_0494,usr_0272,2024-05-04,True,False
usr_0495,usr_0779,2024-04-27,False,True
usr_0495,usr_0394,2023-12-14,True,False
usr_0495,usr_0468,2023-05-01,False,False
usr_0496,usr_0251,2023-04-01,True,False
usr_0496,usr_0603,2023-04-06,True,True
usr_0497,usr_0220,2024-06-20,True,True
usr_0497,usr_0407,2023-12-22,True,True
usr_0497,usr_0528,2024-09-26,True,True
usr_0497,usr_0040,2023-01-28,False,True
usr_0497,usr_0654,2023-02-08,False,False
usr_0497,usr_0474,2023-12-10,True,False
usr_0497,usr_0144,2024-10-22,True,False
usr_0497,usr_0095,2024-01-01,True,True
usr_0497,usr_0202,2024-02-10,False,False
usr_0498,usr_0302,2024-09-25,True,True
usr_0498,usr_0034,2023-06-17,False,True
usr_0498,usr_0763,2024-08-21,True,True
usr_0498,usr_0112,2024-10-10,True,False
usr_0498,usr_0455,2023-09-14,False,True
usr_0498,usr_0041,2023-08-24,False,True
usr_0499,usr_0781,2023-04-05,True,False
usr_0499,usr_0268,2023-07-21,False,False
usr_0499,usr_0243,2023-02-24,True,False
usr_0499,usr_0015,2023-01-28,False,True
usr_0499,usr_0541,2024-11-26,True,False
usr_0499,usr_0051,2023-01-15,False,False
usr_0499,usr_0635,2024-06-19,True,False
usr_0499,usr_0754,2023-03-14,True,True
usr_0499,usr_0180,2024-07-10,True,True
usr_0500,usr_0542,2023-06-28,True,False
usr_0500,usr_0256,2023-02-08,True,False
usr_0500,usr_0213,2024-09-24,False,False
usr_0500,usr_0108,2024-11-15,False,False
usr_0500,usr_0225,2024-07-25,False,True
usr_0500,usr_0142,2024-02-18,False,False
usr_0500,usr_0708,2024-08-31,True,False
usr_0500,usr_0539,2024-03-14,False,False
usr_0500,usr_0697,2023-07-16,False,False
usr_0501,usr_0007,2023-05-20,False,False
usr_0501,usr_0173,2023-04-29,False,True
usr_0501,usr_0286,2023-12-26,False,True
usr_0501,usr_0420,2023-01-17,False,False
usr_0501,usr_0184,2023-06-20,False,False
usr_0501,usr_0539,2024-01-19,False,False
usr_0501,usr_0627,2023-05-22,True,True
usr_0501,usr_0276,2024-07-30,False,False
usr_0502,usr_0760,2023-05-19,True,True
usr_0505,usr_0462,2024-07-05,False,True
usr_0505,usr_0146,2024-10-24,True,False
usr_0505,usr_0237,2023-03-31,True,True
usr_0505,usr_0070,2024-10-01,False,False
usr_0505,usr_0037,2024-03-29,False,False
usr_0506,usr_0175,2023-05-13,True,True
usr_0506,usr_0471,2024-03-20,False,False
usr_0506,usr_0013,2023-07-06,False,False
usr_0506,usr_0240,2024-06-28,True,True
usr_0507,usr_0224,2023-12-18,False,True
usr_0508,usr_0164,2023-01-09,True,False
usr_0509,usr_0575,2023-10-29,True,True
usr_0509,usr_0788,2024-02-10,False,True
usr_0509,usr_0363,2023-09-28,False,True
usr_0509,usr_0415,2024-06-12,False,False
usr_0509,usr_0308,2023-11-19,True,False
usr_0509,usr_0206,2025-04-09,True,True
usr_0509,usr_0516,2023-07-25,False,False
usr_0510,usr_0099,2024-12-15,True,False
usr_0510,usr_0707,2024-08-04,True,False
usr_0510,usr_0384,2023-11-22,False,True
usr_0510,usr_0723,2023-09-30,True,True
usr_0510,usr_0493,2024-07-04,True,True
usr_0510,usr_0077,2023-09-14,False,False
usr_0510,usr_0716,2024-03-21,True,False
usr_0510,usr_0079,2024-06-28,False,False
usr_0510,usr_0619,2025-01-02,True,True
