id,titulo,sinopsis,anio,calificacion,numTemporadas,numEpisodios,estadoEmision,activa
ser_2271,Westworld lout,Comedia que retrata la vida cotidiana con humor inteligente.,2012,7.1,8,19,False,True
ser_2272,Wanda ia,Acción sin tregua en una aventura llena de giros inesperados.,2011,5.77,2,157,True,True
ser_2273,Andor Profesor,Romance que desafía las convenciones sociales de la época.,1992,8.47,2,156,True,True
ser_2274,Peaky Bear,Comedia que retrata la vida cotidiana con humor inteligente.,2021,6.08,2,106,False,True
ser_2275,Below  Mirror,Acción sin tregua en una aventura llena de giros inesperados.,2007,5.43,7,36,False,True
ser_2276,Black Game 2276,Misterio y suspenso se entrelazan en esta serie cautivadora.,1992,4.89,6,161,False,True
ser_2277,Without Lotus,Romance que desafía las convenciones sociales de la época.,2018,9.09,5,54,True,False
ser_2278,House of Bad,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1992,9.32,7,193,True,True
ser_2279,Wanda os,Investigación criminal que pone a prueba los límites de la justicia.,2022,6.9,2,143,True,True
ser_2280,The White Jones,Acción sin tregua en una aventura llena de giros inesperados.,1997,9.44,9,139,True,False
ser_2281,Casa Things,Comedia que retrata la vida cotidiana con humor inteligente.,2014,9.76,9,143,True,False
ser_2282,Pachinko Things,Romance que desafía las convenciones sociales de la época.,1990,9.51,12,130,True,True
ser_2283,Through to Ashes,Misterio y suspenso se entrelazan en esta serie cautivadora.,1997,6.6,11,55,False,True
ser_2284,Little Chefs,Una historia épica que cambia el destino de los protagonistas para siempre.,2004,9.56,4,18,False,False
ser_2285,Across  Ted,Misterio y suspenso se entrelazan en esta serie cautivadora.,2012,7.52,4,111,False,True
ser_2286,True Detective  Ted,Acción sin tregua en una aventura llena de giros inesperados.,1992,6.2,9,191,False,False
ser_2287,What We Things,Una saga familiar que recorre generaciones y secretos.,2012,8.61,7,59,False,True
ser_2288,Casa Chefs,Acción sin tregua en una aventura llena de giros inesperados.,2012,5.92,4,67,False,False
ser_2289,Stranger Blinders,Acción sin tregua en una aventura llena de giros inesperados.,1996,6.87,9,129,True,True
ser_2290,Bridgerton ession,"Drama intenso sobre familia, lealtad y traición.",2020,4.07,2,42,False,True
ser_2291,Shrinking Things 2291,Una saga familiar que recorre generaciones y secretos.,2003,8.91,7,167,False,True
ser_2292,Slow Horses Profesor,"Drama intenso sobre familia, lealtad y traición.",2020,5.8,2,106,True,True
ser_2293,Ozark Detective,Una saga familiar que recorre generaciones y secretos.,2009,9.43,1,131,False,True
ser_2294,Reservation  Town,Comedia que retrata la vida cotidiana con humor inteligente.,2016,9.74,7,199,False,True
ser_2295,Wanda lock 2295,Acción sin tregua en una aventura llena de giros inesperados.,2010,4.32,3,38,True,True
ser_2296,The Boys alorian,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,6.16,12,125,False,True
ser_2297,Shrinking of Us 2297,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2011,6.39,7,17,True,True
ser_2298,Fleabag Lasso,Una saga familiar que recorre generaciones y secretos.,2021,4.2,9,103,True,False
ser_2299,Dark Dead 2299,Misterio y suspenso se entrelazan en esta serie cautivadora.,2000,8.03,3,70,False,True
ser_2300,Black Vision,Una mirada profunda a la condición humana en tiempos difíciles.,2019,6.68,5,99,True,True
ser_2301,The Marvelous Tower,Una saga familiar que recorre generaciones y secretos.,2005,6.37,7,27,True,True
ser_2302,Dark Side of Cards,Comedia que retrata la vida cotidiana con humor inteligente.,1998,8.91,7,174,True,True
ser_2303,Mare of Lotus,Misterio y suspenso se entrelazan en esta serie cautivadora.,2003,4.37,1,62,False,True
ser_2304,Yellowjackets the Dragon,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2023,4.64,9,168,True,True
ser_2305,Severance Game,Romance que desafía las convenciones sociales de la época.,1997,9.07,11,6,False,True
ser_2306,Abbott Things,Comedia que retrata la vida cotidiana con humor inteligente.,2022,6.4,10,196,False,True
ser_2307,Within Profesor,Investigación criminal que pone a prueba los límites de la justicia.,2019,5.23,1,56,True,True
ser_2308,Vikings f,Comedia que retrata la vida cotidiana con humor inteligente.,2007,6.75,3,123,False,False
ser_2309,The Bear Mrs. Maisel,Misterio y suspenso se entrelazan en esta serie cautivadora.,2018,5.5,11,154,False,True
ser_2310,Sherlock the Dragon,Acción sin tregua en una aventura llena de giros inesperados.,1990,4.1,3,115,False,True
ser_2311,Shogun Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1992,4.16,9,160,False,True
ser_2312,Fleabag Lotus,"Drama intenso sobre familia, lealtad y traición.",1996,5.87,7,15,False,True
ser_2313,Alice f,Una saga familiar que recorre generaciones y secretos.,2023,5.58,5,138,True,False
ser_2314,Dark Vision,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2015,4.15,1,122,False,True
ser_2315,Ozark  Town,Una saga familiar que recorre generaciones y secretos.,2009,5.14,4,15,False,True
ser_2316,Westworld Lasso 2316,Misterio y suspenso se entrelazan en esta serie cautivadora.,2008,4.5,6,91,False,False
ser_2317,Without Chefs,Una saga familiar que recorre generaciones y secretos.,2009,8.24,12,93,False,True
ser_2318,Better Call ia,Acción sin tregua en una aventura llena de giros inesperados.,2001,7.63,6,60,False,True
ser_2319,Lost ia,"Drama intenso sobre familia, lealtad y traición.",2017,5.58,8,189,True,True
ser_2320,Within Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2006,9.75,4,76,True,True
ser_2321,True Detective Tower,Romance que desafía las convenciones sociales de la época.,2014,9.44,7,7,False,True
ser_2322,Alice Bad,Una mirada profunda a la condición humana en tiempos difíciles.,2020,8.78,8,161,True,True
ser_2323,The Marvelous f,Comedia que retrata la vida cotidiana con humor inteligente.,1998,4.14,12,156,True,True
ser_2324,Within Game 2324,Romance que desafía las convenciones sociales de la época.,2013,4.03,4,159,True,True
ser_2325,Within  Mirror,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,8.2,7,107,True,True
ser_2326,Narcos  Mirror,Comedia que retrata la vida cotidiana con humor inteligente.,1993,4.14,3,105,True,True
ser_2327,Dark Side hunter,Investigación criminal que pone a prueba los límites de la justicia.,2002,5.5,5,197,True,True
ser_2328,Westworld alorian,Una historia épica que cambia el destino de los protagonistas para siempre.,1990,7.9,9,137,True,True
ser_2329,Pachinko ia,Una saga familiar que recorre generaciones y secretos.,2014,7.62,11,181,False,False
ser_2330,The Boys Blinders,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2003,4.36,11,73,True,False
ser_2331,Beyond hunter,Acción sin tregua en una aventura llena de giros inesperados.,2005,8.97,6,87,False,True
ser_2332,The Boys the Dragon,Investigación criminal que pone a prueba los límites de la justicia.,2023,4.79,3,11,False,True
ser_2333,The Marvelous k,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2014,7.7,11,189,True,True
ser_2334,Only Murders Profesor,Comedia que retrata la vida cotidiana con humor inteligente.,2002,9.3,10,157,True,False
ser_2335,Little Eve,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,8.85,3,63,True,True
ser_2336,La  Mirror,"Drama intenso sobre familia, lealtad y traición.",2024,9.14,11,108,False,True
ser_2337,Ted f,Romance que desafía las convenciones sociales de la época.,2005,7.38,10,165,False,True
ser_2338,Squid Eve 2338,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2022,9.06,2,25,False,True
ser_2339,Only Murders  Ted,Una saga familiar que recorre generaciones y secretos.,1991,8.1,1,88,False,False
ser_2340,Outside Heist 2340,Comedia que retrata la vida cotidiana con humor inteligente.,2000,7.35,12,44,True,True
ser_2341,Little Detective,Acción sin tregua en una aventura llena de giros inesperados.,1997,5.04,12,107,False,True
ser_2342,Euphoria Game,Misterio y suspenso se entrelazan en esta serie cautivadora.,2022,4.42,1,50,False,True
ser_2343,Within of Cards,Romance que desafía las convenciones sociales de la época.,2021,8.46,12,122,True,True
ser_2344,Mare of Manor,Comedia que retrata la vida cotidiana con humor inteligente.,2010,4.39,11,43,False,False
ser_2345,Daisy Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1994,6.78,4,106,False,True
ser_2346,What We Bad,"Drama intenso sobre familia, lealtad y traición.",1996,6.12,9,80,True,True
ser_2347,Chernobyl Vision,Investigación criminal que pone a prueba los límites de la justicia.,1992,8.06,10,48,False,True
ser_2348,The Diplomat hunter,"Drama intenso sobre familia, lealtad y traición.",2004,8.64,1,126,True,True
ser_2349,Vikings ession,Comedia que retrata la vida cotidiana con humor inteligente.,2024,4.87,1,126,True,True
ser_2350,The Crown of Cards,Una historia épica que cambia el destino de los protagonistas para siempre.,2018,7.19,3,145,False,True
ser_2351,Mare of of Cards,Una mirada profunda a la condición humana en tiempos difíciles.,2017,7.65,6,22,True,True
ser_2352,Westworld  Materials,Comedia que retrata la vida cotidiana con humor inteligente.,1991,9.13,1,137,True,True
ser_2353,Tokyo  Ted,"Drama intenso sobre familia, lealtad y traición.",1998,6.49,3,59,True,True
ser_2354,Dark lock,"Drama intenso sobre familia, lealtad y traición.",1998,5.4,1,45,True,True
ser_2355,Euphoria Lasso,Misterio y suspenso se entrelazan en esta serie cautivadora.,1999,5.15,8,90,True,True
ser_2356,What We  Town,Investigación criminal que pone a prueba los límites de la justicia.,1999,4.17,10,34,False,False
ser_2357,Alice k,Una historia épica que cambia el destino de los protagonistas para siempre.,2009,5.44,1,71,False,True
ser_2358,The Last  Materials,Misterio y suspenso se entrelazan en esta serie cautivadora.,2024,5.68,12,90,True,True
ser_2359,The Boys ession 2359,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1996,6.08,6,10,False,False
ser_2360,Bridgerton Detective,"Drama intenso sobre familia, lealtad y traición.",2005,4.77,9,18,False,True
ser_2361,Big lock,Una mirada profunda a la condición humana en tiempos difíciles.,2009,6.03,5,195,True,True
ser_2362,Ted Bear,Una saga familiar que recorre generaciones y secretos.,2002,6.11,2,28,True,True
ser_2363,Ozark Profesor,"Drama intenso sobre familia, lealtad y traición.",2017,6.69,12,145,True,False
ser_2364,Game of alorian,Romance que desafía las convenciones sociales de la época.,1995,5.6,10,10,True,True
ser_2365,Reacher or,Investigación criminal que pone a prueba los límites de la justicia.,2024,4.04,10,126,True,False
ser_2366,Bridgerton Bear,Comedia que retrata la vida cotidiana con humor inteligente.,2008,7.46,3,17,False,True
ser_2367,Reservation Game,Romance que desafía las convenciones sociales de la época.,2018,7.48,2,33,True,False
ser_2368,Little Lotus,Romance que desafía las convenciones sociales de la época.,1999,9.07,6,180,True,True
ser_2369,Downton of Us,Investigación criminal que pone a prueba los límites de la justicia.,2012,7.31,1,199,True,True
ser_2370,Within Detective,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2001,8.5,4,103,False,True
ser_2371,Yellowjackets Lasso,Acción sin tregua en una aventura llena de giros inesperados.,2019,7.95,2,39,True,True
ser_2372,The Sympathizer Lasso,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2014,8.29,12,69,False,True
ser_2373,Through Bear,Una historia épica que cambia el destino de los protagonistas para siempre.,2015,9.29,4,60,False,True
ser_2374,Outside Profesor,Investigación criminal que pone a prueba los límites de la justicia.,2015,7.78,9,72,True,False
ser_2375,Dark Side of Cards 2375,Misterio y suspenso se entrelazan en esta serie cautivadora.,2009,5.81,11,170,False,True
ser_2376,The White Saul,Romance que desafía las convenciones sociales de la época.,1992,6.34,3,196,False,True
ser_2377,Killing alorian,Romance que desafía las convenciones sociales de la época.,2009,8.82,10,33,False,True
ser_2378,Slow Horses Bear,Romance que desafía las convenciones sociales de la época.,1993,8.71,12,152,False,True
ser_2379,Shrinking Game,Investigación criminal que pone a prueba los límites de la justicia.,2018,8.39,11,133,False,False
ser_2380,Black f,Investigación criminal que pone a prueba los límites de la justicia.,2020,5.79,4,84,True,False
ser_2381,Wednesday Heist,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2018,8.68,8,125,False,True
ser_2382,Mare of Profesor,Una mirada profunda a la condición humana en tiempos difíciles.,2024,6.25,3,44,True,True
ser_2383,Shogun Blinders,Una saga familiar que recorre generaciones y secretos.,2016,7.41,6,39,False,True
ser_2384,Succession alorian,"Drama intenso sobre familia, lealtad y traición.",1995,9.39,11,106,False,True
ser_2385,The Marvelous ession,"Drama intenso sobre familia, lealtad y traición.",2018,5.52,12,19,True,True
ser_2386,Daisy k,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,5.69,10,90,True,True
ser_2387,Bridgerton or,Una historia épica que cambia el destino de los protagonistas para siempre.,2018,9.3,3,15,True,False
ser_2388,Mindhunter  Ted,Una saga familiar que recorre generaciones y secretos.,2013,5.59,8,106,True,True
ser_2389,Lost Vision,"Drama intenso sobre familia, lealtad y traición.",1995,6.77,12,199,True,False
ser_2390,Reservation Jones,"Drama intenso sobre familia, lealtad y traición.",1996,4.98,3,144,True,True
ser_2391,The Witcher f,Misterio y suspenso se entrelazan en esta serie cautivadora.,2008,6.43,12,96,True,True
ser_2392,El Heist,Acción sin tregua en una aventura llena de giros inesperados.,1998,5.23,6,115,True,False
ser_2393,Euphoria  Town 2393,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,7.93,7,15,True,True
ser_2394,Succession Dead,Una saga familiar que recorre generaciones y secretos.,1993,6.58,6,179,True,False
ser_2395,What We hunter,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1991,9.55,11,33,True,True
ser_2396,Better Call Mrs. Maisel,Misterio y suspenso se entrelazan en esta serie cautivadora.,2003,5.79,1,123,False,False
ser_2397,Outlander Robot,Investigación criminal que pone a prueba los límites de la justicia.,1994,7.76,11,66,True,True
ser_2398,The Last Bear,Una historia épica que cambia el destino de los protagonistas para siempre.,2004,6.79,3,50,False,True
ser_2399,The Boys Dead,Una mirada profunda a la condición humana en tiempos difíciles.,2022,7.78,8,197,False,True
ser_2400,Big Heist,Misterio y suspenso se entrelazan en esta serie cautivadora.,2010,7.6,6,131,False,True
ser_2401,Better Call Jones,"Drama intenso sobre familia, lealtad y traición.",2002,4.92,11,138,True,True
ser_2402,Foundation Lotus,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,5.5,12,113,False,True
ser_2403,Wanda  Ted,"Drama intenso sobre familia, lealtad y traición.",2011,6.1,4,121,False,True
ser_2404,Hacks Game,Romance que desafía las convenciones sociales de la época.,2020,6.66,1,117,True,True
ser_2405,Shrinking Tower,"Drama intenso sobre familia, lealtad y traición.",2019,7.17,3,108,True,True
ser_2406,Atlanta the Dragon,Misterio y suspenso se entrelazan en esta serie cautivadora.,2014,4.69,1,6,False,True
ser_2407,Yellowjackets the Dragon 2407,Acción sin tregua en una aventura llena de giros inesperados.,2015,5.77,8,153,False,True
ser_2408,Loki hunter,Una mirada profunda a la condición humana en tiempos difíciles.,2023,9.21,3,200,False,True
ser_2409,Alice lout,Comedia que retrata la vida cotidiana con humor inteligente.,2005,7.9,5,27,False,True
ser_2410,Inside Thrones,Investigación criminal que pone a prueba los límites de la justicia.,2006,4.11,8,6,True,False
ser_2411,Atlanta os,Comedia que retrata la vida cotidiana con humor inteligente.,1996,4.99,8,125,True,True
ser_2412,Outlander lock 2412,Misterio y suspenso se entrelazan en esta serie cautivadora.,1999,6.39,11,19,False,True
ser_2413,Westworld Things,Una historia épica que cambia el destino de los protagonistas para siempre.,1990,7.92,1,33,False,True
ser_2414,Money Robot,Comedia que retrata la vida cotidiana con humor inteligente.,1990,4.28,6,176,False,False
ser_2415,Above Robot,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1992,4.07,11,50,False,True
ser_2416,Narcos Tower 2416,Misterio y suspenso se entrelazan en esta serie cautivadora.,2018,5.48,3,94,True,False
ser_2417,Killing Saul,Una mirada profunda a la condición humana en tiempos difíciles.,2012,6.56,1,180,False,True
ser_2418,Only Murders Jones,Acción sin tregua en una aventura llena de giros inesperados.,2018,7.09,12,179,False,True
ser_2419,La os,Romance que desafía las convenciones sociales de la época.,1995,5.75,11,17,False,True
ser_2420,The Walking Lasso,Una saga familiar que recorre generaciones y secretos.,2007,7.55,9,20,True,True
ser_2421,Shrinking Jones,Misterio y suspenso se entrelazan en esta serie cautivadora.,2000,8.26,11,97,False,True
ser_2422,Beef Bear,Una saga familiar que recorre generaciones y secretos.,1991,7.58,9,117,True,True
ser_2423,Loki lock,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1996,9.23,2,183,True,True
ser_2424,Reacher Lotus,Investigación criminal que pone a prueba los límites de la justicia.,2017,7.54,11,192,False,True
ser_2425,The Marvelous Profesor,Una historia épica que cambia el destino de los protagonistas para siempre.,2003,8.75,8,191,True,True
ser_2426,Tokyo of Us,"Drama intenso sobre familia, lealtad y traición.",1992,4.86,7,73,True,True
ser_2427,Outside os,Una historia épica que cambia el destino de los protagonistas para siempre.,1998,5.94,6,81,True,False
ser_2428,Outside Dead,Misterio y suspenso se entrelazan en esta serie cautivadora.,1994,6.73,11,71,False,False
ser_2429,Mindhunter f,Misterio y suspenso se entrelazan en esta serie cautivadora.,1990,5.01,4,122,True,False
ser_2430,The Walking  Ted,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2017,6.66,8,92,True,True
ser_2431,Casa Dead,Acción sin tregua en una aventura llena de giros inesperados.,2001,6.59,7,164,False,False
ser_2432,Fleabag the Dragon,Misterio y suspenso se entrelazan en esta serie cautivadora.,2005,4.02,10,40,True,False
ser_2433,El the Dragon,Misterio y suspenso se entrelazan en esta serie cautivadora.,2003,6.19,4,138,True,True
ser_2434,Wanda Lasso,Misterio y suspenso se entrelazan en esta serie cautivadora.,2023,8.57,8,160,True,False
ser_2435,Better Call hunter 2435,Acción sin tregua en una aventura llena de giros inesperados.,1991,5.94,5,138,True,True
ser_2436,Shogun Vision,Una mirada profunda a la condición humana en tiempos difíciles.,1993,8.85,11,51,False,True
ser_2437,Through Detective,Misterio y suspenso se entrelazan en esta serie cautivadora.,2008,6.65,6,113,True,True
ser_2438,Below the Dragon,Investigación criminal que pone a prueba los límites de la justicia.,2003,8.05,8,145,True,False
ser_2439,Atlanta f 2439,Comedia que retrata la vida cotidiana con humor inteligente.,2004,6.51,12,81,True,True
ser_2440,Foundation to Ashes,"Drama intenso sobre familia, lealtad y traición.",2023,5.96,2,49,False,False
ser_2441,Daisy f,Misterio y suspenso se entrelazan en esta serie cautivadora.,2023,5.02,9,46,False,False
ser_2442,Wanda Things,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2005,7.89,11,48,False,True
ser_2443,The Boys lock,Investigación criminal que pone a prueba los límites de la justicia.,2020,6.26,7,144,False,True
ser_2444,Pachinko hunter,Una historia épica que cambia el destino de los protagonistas para siempre.,2014,8.19,3,7,False,False
ser_2445,Daisy lock,Una historia épica que cambia el destino de los protagonistas para siempre.,1995,6.36,11,143,True,True
ser_2446,Daisy or,Romance que desafía las convenciones sociales de la época.,2013,5.41,7,50,True,True
ser_2447,El Mrs. Maisel,Investigación criminal que pone a prueba los límites de la justicia.,2011,6.07,10,126,True,True
ser_2448,The Boys hunter,"Drama intenso sobre familia, lealtad y traición.",2004,4.99,6,120,True,True
ser_2449,Severance  Ted,"Drama intenso sobre familia, lealtad y traición.",1992,5.92,6,80,False,True
ser_2450,Dark Side lock,Una historia épica que cambia el destino de los protagonistas para siempre.,2019,5.7,2,112,False,True
ser_2451,Hacks ession,Romance que desafía las convenciones sociales de la época.,2015,5.35,7,93,False,True
ser_2452,The Diplomat  Ted,Romance que desafía las convenciones sociales de la época.,2017,8.33,4,53,True,True
ser_2453,Severance Vision,Comedia que retrata la vida cotidiana con humor inteligente.,2006,7.38,10,179,False,True
ser_2454,Beyond Game,Una historia épica que cambia el destino de los protagonistas para siempre.,2003,4.49,12,18,True,True
ser_2455,Outlander Dead,Una mirada profunda a la condición humana en tiempos difíciles.,2024,5.44,7,146,True,True
ser_2456,Crash the Dragon,Investigación criminal que pone a prueba los límites de la justicia.,1992,7.91,2,99,True,True
ser_2457,The Diplomat hunter 2457,Comedia que retrata la vida cotidiana con humor inteligente.,1994,9.37,6,161,False,True
ser_2458,Little Manor,Comedia que retrata la vida cotidiana con humor inteligente.,2008,9.57,6,151,False,True
ser_2459,La Game,Acción sin tregua en una aventura llena de giros inesperados.,2005,4.78,12,167,True,False
ser_2460,The Boys lout 2460,Una historia épica que cambia el destino de los protagonistas para siempre.,1999,9.47,11,141,True,True
ser_2461,True the Dragon,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2001,5.74,6,131,False,True
ser_2462,Ozark Dead,Una mirada profunda a la condición humana en tiempos difíciles.,1993,4.23,11,40,False,False
ser_2463,Euphoria lout,"Drama intenso sobre familia, lealtad y traición.",2005,8.2,2,49,False,True
ser_2464,Fleabag  Materials,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2006,5.02,12,28,True,True
ser_2465,Vikings k,Una saga familiar que recorre generaciones y secretos.,2010,7.3,12,12,False,False
ser_2466,Inside  Ted,"Drama intenso sobre familia, lealtad y traición.",1995,8.64,11,66,True,True
ser_2467,Sherlock Lotus,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1990,7.21,10,28,True,True
ser_2468,Beef Profesor,Romance que desafía las convenciones sociales de la época.,2013,4.4,4,159,False,True
ser_2469,Squid Lotus,"Drama intenso sobre familia, lealtad y traición.",1995,6.86,5,38,True,True
ser_2470,Foundation of Cards,Una mirada profunda a la condición humana en tiempos difíciles.,1995,6.91,4,16,True,True
ser_2471,Alice Things,Una saga familiar que recorre generaciones y secretos.,2000,7.05,10,18,True,False
ser_2472,Severance Blinders,Una saga familiar que recorre generaciones y secretos.,1997,4.62,10,157,True,True
ser_2473,Chernobyl to Ashes,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2003,6.57,3,65,False,False
ser_2474,Mare of Heist,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2009,9.29,2,8,True,True
ser_2475,Above Saul,Romance que desafía las convenciones sociales de la época.,2022,5.69,6,13,True,True
ser_2476,Daisy  Ted,Acción sin tregua en una aventura llena de giros inesperados.,2013,4.16,8,25,False,False
ser_2477,Chernobyl or,Romance que desafía las convenciones sociales de la época.,1993,6.63,12,45,False,False
ser_2478,Wanda alorian,Acción sin tregua en una aventura llena de giros inesperados.,1994,8.38,4,36,False,True
ser_2479,Found of Cards,Una mirada profunda a la condición humana en tiempos difíciles.,2014,4.35,7,124,True,True
ser_2480,The Mandalorian Vision,Romance que desafía las convenciones sociales de la época.,2003,4.34,8,33,False,True
ser_2481,Money Manor,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,5.59,1,149,False,True
ser_2482,Fallout Robot,Misterio y suspenso se entrelazan en esta serie cautivadora.,2003,5.25,1,198,False,True
ser_2483,Tokyo os,Misterio y suspenso se entrelazan en esta serie cautivadora.,2008,9.11,9,183,True,True
ser_2484,The Sympathizer Robot,Investigación criminal que pone a prueba los límites de la justicia.,1999,8.94,6,144,True,True
ser_2485,Squid ia 2485,"Drama intenso sobre familia, lealtad y traición.",2023,8.51,4,115,False,True
ser_2486,Lost Blinders,Una mirada profunda a la condición humana en tiempos difíciles.,1999,7.08,1,72,True,False
ser_2487,Reacher lock,Investigación criminal que pone a prueba los límites de la justicia.,2013,5.8,7,76,False,False
ser_2488,Mare of Thrones,Una historia épica que cambia el destino de los protagonistas para siempre.,1998,6.32,2,123,False,True
ser_2489,Reservation k,Una historia épica que cambia el destino de los protagonistas para siempre.,2015,4.71,6,137,False,True
ser_2490,Peaky Lasso,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2006,6.15,3,145,True,True
ser_2491,Squid f,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1994,6.4,7,36,True,True
ser_2492,Stranger Bear,Comedia que retrata la vida cotidiana con humor inteligente.,2011,8.11,5,103,False,True
ser_2493,Shrinking Vision,Investigación criminal que pone a prueba los límites de la justicia.,2014,8.37,4,133,False,True
ser_2494,Beyond Lotus 2494,Una historia épica que cambia el destino de los protagonistas para siempre.,2017,4.05,1,28,True,False
ser_2495,Slow Horses f,Misterio y suspenso se entrelazan en esta serie cautivadora.,2020,7.98,12,31,False,True
ser_2496,Dark Side Game,Una historia épica que cambia el destino de los protagonistas para siempre.,2018,9.68,10,55,False,True
ser_2497,Stranger Vision 2497,Investigación criminal que pone a prueba los límites de la justicia.,2007,7.64,9,75,True,False
ser_2498,Ted os,Una saga familiar que recorre generaciones y secretos.,2011,5.95,12,37,False,True
ser_2499,Reacher ession,Acción sin tregua en una aventura llena de giros inesperados.,2014,7.34,5,41,True,False
ser_2500,Dark Saul,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2016,7.76,8,58,False,True
ser_2501,Crash alorian 2501,Acción sin tregua en una aventura llena de giros inesperados.,2000,5.62,12,137,False,True
ser_2502,Westworld lock,Romance que desafía las convenciones sociales de la época.,1990,7.23,2,38,False,True
ser_2503,Game of Lasso,Investigación criminal que pone a prueba los límites de la justicia.,2009,5.63,12,79,True,True
ser_2504,Yellowjackets Mrs. Maisel,"Drama intenso sobre familia, lealtad y traición.",2020,7.91,8,188,False,False
ser_2505,The Marvelous Mrs. Maisel,"Drama intenso sobre familia, lealtad y traición.",1993,6.4,6,102,False,False
ser_2506,House of Chefs,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2007,9.41,1,130,True,True
ser_2507,Shrinking Vision 2507,Una saga familiar que recorre generaciones y secretos.,1993,6.65,5,50,False,False
ser_2508,Big of Us 2508,Romance que desafía las convenciones sociales de la época.,1993,7.25,2,167,True,True
ser_2509,Atlanta k 2509,Una saga familiar que recorre generaciones y secretos.,1993,6.37,7,111,True,True
ser_2510,Found lout,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2019,6.38,7,200,True,True
ser_2511,The Last of Us,Romance que desafía las convenciones sociales de la época.,2002,4.06,12,157,True,False
ser_2512,Better Call Chefs,Acción sin tregua en una aventura llena de giros inesperados.,2022,9.33,12,117,True,True
ser_2513,House of  Town,Una mirada profunda a la condición humana en tiempos difíciles.,2022,5.58,5,158,True,False
ser_2514,Mare of ia,Romance que desafía las convenciones sociales de la época.,2024,9.02,11,51,False,True
ser_2515,Killing Lasso,Acción sin tregua en una aventura llena de giros inesperados.,2011,5.84,3,115,False,False
ser_2516,Westworld Tower,"Drama intenso sobre familia, lealtad y traición.",2022,6.91,8,156,False,False
ser_2517,Casa of Us,Una mirada profunda a la condición humana en tiempos difíciles.,1992,5.78,3,199,True,True
ser_2518,Outside alorian,Una mirada profunda a la condición humana en tiempos difíciles.,1993,4.73,12,105,False,True
ser_2519,Outside Things,Misterio y suspenso se entrelazan en esta serie cautivadora.,2019,8.5,1,193,False,True
ser_2520,Daisy hunter,Romance que desafía las convenciones sociales de la época.,2015,6.13,3,93,True,False
ser_2521,Through  Town,Una historia épica que cambia el destino de los protagonistas para siempre.,1991,8.18,6,59,False,False
ser_2522,Euphoria  Mirror,Acción sin tregua en una aventura llena de giros inesperados.,2021,5.34,5,39,True,True
ser_2523,Atlanta Detective,Una mirada profunda a la condición humana en tiempos difíciles.,2023,6.7,4,133,True,True
ser_2524,Mindhunter Dead,Misterio y suspenso se entrelazan en esta serie cautivadora.,2003,9.43,1,58,False,True
ser_2525,Daisy Blinders,Una mirada profunda a la condición humana en tiempos difíciles.,2002,9.14,4,180,True,True
ser_2526,Crash of Us,Romance que desafía las convenciones sociales de la época.,2007,5.27,2,157,False,True
ser_2527,Sherlock Dead 2527,Comedia que retrata la vida cotidiana con humor inteligente.,1996,6.84,12,144,True,False
ser_2528,Below lock,Una saga familiar que recorre generaciones y secretos.,2002,6.49,9,98,True,True
ser_2529,Alice Mrs. Maisel,Una mirada profunda a la condición humana en tiempos difíciles.,1992,7.5,10,161,False,True
ser_2530,Beyond Profesor,Una saga familiar que recorre generaciones y secretos.,2013,8.78,7,94,False,True
